 GRIDCODE,CVIDE,Fa,USs4ginMUNICIPIO (m2)
       26694 ,       13025 ,  0.306510001     ,   64596208.0    
       26695 ,       13025 ,  0.165188342     ,   64596208.0    
       27047 ,       13025 ,  0.496754676     ,   64596208.0    
       27048 ,       13025 ,   3.15469466E-02 ,   64596208.0    
       27049 ,       13025 ,   0.00000000     ,   64596208.0    
       27400 ,       13025 ,   0.00000000     ,   64596208.0    
       27401 ,       13025 ,   0.00000000     ,   64596208.0    
       27402 ,       13025 ,   0.00000000     ,   64596208.0    
       26691 ,       13026 ,  0.204165518     ,   89823888.0    
       26692 ,       13026 ,  0.386207700     ,   89823888.0    
       27044 ,       13026 ,   1.40099199E-02 ,   89823888.0    
       27045 ,       13026 ,  0.379439414     ,   89823888.0    
       27046 ,       13026 ,   1.61774345E-02 ,   89823888.0    
       24225 ,       13027 ,   6.06888607E-02 ,   196699520.    
       24226 ,       13027 ,   7.06865359E-03 ,   196699520.    
       24578 ,       13027 ,   9.87315178E-02 ,   196699520.    
       24579 ,       13027 ,  0.300834239     ,   196699520.    
       24580 ,       13027 ,   9.97308269E-03 ,   196699520.    
       24931 ,       13027 ,   1.15758716E-03 ,   196699520.    
       24932 ,       13027 ,  0.259523749     ,   196699520.    
       24933 ,       13027 ,   2.30432339E-02 ,   196699520.    
       25284 ,       13027 ,   9.75423027E-03 ,   196699520.    
       25285 ,       13027 ,  0.229224846     ,   196699520.    
       25638 ,       13027 ,   0.00000000     ,   196699520.    
       27043 ,       13028 ,   1.20736693E-03 ,   285350240.    
       27044 ,       13028 ,   5.82512282E-02 ,   285350240.    
       27045 ,       13028 ,   5.88904992E-02 ,   285350240.    
       27046 ,       13028 ,   2.09109187E-02 ,   285350240.    
       27396 ,       13028 ,   3.03314980E-02 ,   285350240.    
       27397 ,       13028 ,  0.151590303     ,   285350240.    
       27398 ,       13028 ,  0.257418334     ,   285350240.    
       27399 ,       13028 ,  0.134784698     ,   285350240.    
       27400 ,       13028 ,   2.21386440E-02 ,   285350240.    
       27750 ,       13028 ,   6.86724111E-02 ,   285350240.    
       27751 ,       13028 ,  0.176906765     ,   285350240.    
       27752 ,       13028 ,   3.82037181E-03 ,   285350240.    
       27753 ,       13028 ,   3.06892581E-03 ,   285350240.    
       28103 ,       13028 ,   9.20065271E-04 ,   285350240.    
       28104 ,       13028 ,   1.10879196E-02 ,   285350240.    
       23499 ,       13029 ,   5.30587928E-03 ,   332677440.    
       23500 ,       13029 ,   4.56269539E-04 ,   332677440.    
       23501 ,       13029 ,   9.04746237E-04 ,   332677440.    
       23502 ,       13029 ,   0.00000000     ,   332677440.    
       23852 ,       13029 ,   5.40065169E-02 ,   332677440.    
       23853 ,       13029 ,  0.137326926     ,   332677440.    
       23854 ,       13029 ,   8.38879272E-02 ,   332677440.    
       23855 ,       13029 ,   5.00605740E-02 ,   332677440.    
       23856 ,       13029 ,   5.22320420E-02 ,   332677440.    
       24205 ,       13029 ,   2.75367871E-02 ,   332677440.    
       24206 ,       13029 ,   4.48648296E-02 ,   332677440.    
       24207 ,       13029 ,   9.15926248E-02 ,   332677440.    
       24208 ,       13029 ,  0.228390574     ,   332677440.    
       24209 ,       13029 ,   6.55850694E-02 ,   332677440.    
       24558 ,       13029 ,   0.00000000     ,   332677440.    
       24559 ,       13029 ,   0.00000000     ,   332677440.    
       24560 ,       13029 ,   4.68581915E-02 ,   332677440.    
       24561 ,       13029 ,   6.41277805E-02 ,   332677440.    
       24562 ,       13029 ,   4.68633175E-02 ,   332677440.    
       24212 ,       13030 ,   7.71326292E-03 ,   233835616.    
       24213 ,       13030 ,   8.87281075E-02 ,   233835616.    
       24214 ,       13030 ,   9.01389718E-02 ,   233835616.    
       24565 ,       13030 ,  0.184911981     ,   233835616.    
       24566 ,       13030 ,  0.306068152     ,   233835616.    
       24567 ,       13030 ,   4.25847620E-02 ,   233835616.    
       24918 ,       13030 ,   7.00422227E-02 ,   233835616.    
       24919 ,       13030 ,  0.200723454     ,   233835616.    
       24920 ,       13030 ,   8.52800533E-03 ,   233835616.    
       25271 ,       13030 ,   0.00000000     ,   233835616.    
       25272 ,       13030 ,   5.61038672E-04 ,   233835616.    
       25624 ,       13030 ,   0.00000000     ,   233835616.    
       25625 ,       13030 ,   0.00000000     ,   233835616.    
       25978 ,       13031 ,   2.19570380E-02 ,   37944244.0    
       25979 ,       13031 ,   0.00000000     ,   37944244.0    
       25980 ,       13031 ,   0.00000000     ,   37944244.0    
       26331 ,       13031 ,  0.139562085     ,   37944244.0    
       26332 ,       13031 ,   7.68054798E-02 ,   37944244.0    
       26333 ,       13031 ,   0.00000000     ,   37944244.0    
       26683 ,       13031 ,   8.62005875E-02 ,   37944244.0    
       26684 ,       13031 ,  0.568564296     ,   37944244.0    
       26685 ,       13031 ,   9.71373823E-03 ,   37944244.0    
       27036 ,       13031 ,   0.00000000     ,   37944244.0    
       27037 ,       13031 ,   3.51178437E-03 ,   37944244.0    
       27038 ,       13031 ,   9.36850458E-02 ,   37944244.0    
       27389 ,       13031 ,   0.00000000     ,   37944244.0    
       27390 ,       13031 ,   0.00000000     ,   37944244.0    
       27397 ,       13032 ,  0.610116005     ,   38033836.0    
       27398 ,       13032 ,  0.143700451     ,   38033836.0    
       27750 ,       13032 ,  0.225827605     ,   38033836.0    
       27751 ,       13032 ,   2.03560144E-02 ,   38033836.0    
       25981 ,       13033 ,   1.11415517E-03 ,   9579710.00    
       25982 ,       13033 ,   9.59774852E-03 ,   9579710.00    
       25983 ,       13033 ,   0.00000000     ,   9579710.00    
       26334 ,       13033 ,  0.681020498     ,   9579710.00    
       26335 ,       13033 ,  0.308267623     ,   9579710.00    
       25983 ,       13034 ,  0.231011674     ,   20051472.0    
       25984 ,       13034 ,   0.00000000     ,   20051472.0    
       26336 ,       13034 ,  0.270419657     ,   20051472.0    
       26337 ,       13034 ,   9.68868732E-02 ,   20051472.0    
       26688 ,       13034 ,   0.00000000     ,   20051472.0    
       26689 ,       13034 ,   0.00000000     ,   20051472.0    
       26690 ,       13034 ,   0.00000000     ,   20051472.0    
       27041 ,       13034 ,   0.00000000     ,   20051472.0    
       27042 ,       13034 ,  0.401681870     ,   20051472.0    
       27394 ,       13034 ,   0.00000000     ,   20051472.0    
       27395 ,       13034 ,   0.00000000     ,   20051472.0    
       27748 ,       13034 ,   0.00000000     ,   20051472.0    
       23516 ,       13035 ,  0.171540067     ,   123679632.    
       23517 ,       13035 ,  0.420047075     ,   123679632.    
       23518 ,       13035 ,   8.07722099E-03 ,   123679632.    
       23869 ,       13035 ,  0.185183465     ,   123679632.    
       23870 ,       13035 ,  0.215152204     ,   123679632.    
       24219 ,       13036 ,   4.21882942E-02 ,   57877224.0    
       24220 ,       13036 ,   1.36757530E-02 ,   57877224.0    
       24572 ,       13036 ,  0.273398697     ,   57877224.0    
       24573 ,       13036 ,  0.205595613     ,   57877224.0    
       24924 ,       13036 ,   0.00000000     ,   57877224.0    
       24925 ,       13036 ,  0.283828914     ,   57877224.0    
       24926 ,       13036 ,  0.113839045     ,   57877224.0    
       24927 ,       13036 ,   0.00000000     ,   57877224.0    
       25278 ,       13036 ,   0.00000000     ,   57877224.0    
       25279 ,       13036 ,   6.74737021E-02 ,   57877224.0    
       25280 ,       13036 ,   0.00000000     ,   57877224.0    
       24216 ,       13037 ,   0.00000000     ,   103882624.    
       24217 ,       13037 ,   0.00000000     ,   103882624.    
       24218 ,       13037 ,   0.00000000     ,   103882624.    
       24219 ,       13037 ,   9.26958455E-05 ,   103882624.    
       24569 ,       13037 ,   0.00000000     ,   103882624.    
       24570 ,       13037 ,   2.47591990E-03 ,   103882624.    
       24571 ,       13037 ,  0.102486916     ,   103882624.    
       24572 ,       13037 ,   9.87176150E-02 ,   103882624.    
       24921 ,       13037 ,   0.00000000     ,   103882624.    
       24922 ,       13037 ,   0.00000000     ,   103882624.    
       24923 ,       13037 ,  0.247597754     ,   103882624.    
       24924 ,       13037 ,  0.257813841     ,   103882624.    
       24925 ,       13037 ,   9.52600967E-03 ,   103882624.    
       25275 ,       13037 ,   0.00000000     ,   103882624.    
       25276 ,       13037 ,  0.251812398     ,   103882624.    
       25277 ,       13037 ,   1.27796242E-02 ,   103882624.    
       25278 ,       13037 ,   0.00000000     ,   103882624.    
       25628 ,       13037 ,   0.00000000     ,   103882624.    
       25629 ,       13037 ,   1.66972000E-02 ,   103882624.    
       25630 ,       13037 ,   0.00000000     ,   103882624.    
       25631 ,       13037 ,   0.00000000     ,   103882624.    
       23158 ,       13038 ,  0.294767559     ,   15805322.0    
       23159 ,       13038 ,   4.91144098E-02 ,   15805322.0    
       23160 ,       13038 ,   0.00000000     ,   15805322.0    
       23511 ,       13038 ,   0.00000000     ,   15805322.0    
       23512 ,       13038 ,  0.656092823     ,   15805322.0    
       23513 ,       13038 ,   0.00000000     ,   15805322.0    
       23864 ,       13038 ,   0.00000000     ,   15805322.0    
       23865 ,       13038 ,   2.52230038E-05 ,   15805322.0    
       23866 ,       13038 ,   0.00000000     ,   15805322.0    
       22807 ,       13039 ,   4.51588770E-04 ,   11081930.0    
       22808 ,       13039 ,   4.66301367E-02 ,   11081930.0    
       23160 ,       13039 ,  0.813478589     ,   11081930.0    
       23161 ,       13039 ,  0.139439672     ,   11081930.0    
       23513 ,       13039 ,   0.00000000     ,   11081930.0    
       26685 ,       13040 ,   8.45210999E-03 ,   64707588.0    
       26686 ,       13040 ,   0.00000000     ,   64707588.0    
       27037 ,       13040 ,   5.51564507E-02 ,   64707588.0    
       27038 ,       13040 ,  0.452635318     ,   64707588.0    
       27039 ,       13040 ,   0.00000000     ,   64707588.0    
       27390 ,       13040 ,   8.84924829E-02 ,   64707588.0    
       27391 ,       13040 ,  0.395263642     ,   64707588.0    
       27392 ,       13040 ,   0.00000000     ,   64707588.0    
       27744 ,       13040 ,   0.00000000     ,   64707588.0    
       23153 ,       13041 ,   2.81361490E-03 ,   108457672.    
       23154 ,       13041 ,  0.265928864     ,   108457672.    
       23506 ,       13041 ,  0.165189698     ,   108457672.    
       23507 ,       13041 ,  0.414652228     ,   108457672.    
       23508 ,       13041 ,   6.12766072E-02 ,   108457672.    
       23860 ,       13041 ,   6.18636608E-02 ,   108457672.    
       23861 ,       13041 ,   2.82753035E-02 ,   108457672.    
       25630 ,       13042 ,  0.194815308     ,   35397624.0    
       25982 ,       13042 ,   1.14624640E-02 ,   35397624.0    
       25983 ,       13042 ,  0.590990543     ,   35397624.0    
       25984 ,       13042 ,   0.00000000     ,   35397624.0    
       26335 ,       13042 ,   2.14936119E-02 ,   35397624.0    
       26336 ,       13042 ,  0.110636219     ,   35397624.0    
       26688 ,       13042 ,   7.06018507E-02 ,   35397624.0    
       26689 ,       13042 ,   0.00000000     ,   35397624.0    
       25624 ,       13043 ,   0.00000000     ,   14786288.0    
       25625 ,       13043 ,   0.00000000     ,   14786288.0    
       25626 ,       13043 ,   0.00000000     ,   14786288.0    
       25977 ,       13043 ,   0.00000000     ,   14786288.0    
       25978 ,       13043 ,  0.833625376     ,   14786288.0    
       25979 ,       13043 ,   0.00000000     ,   14786288.0    
       26330 ,       13043 ,   0.00000000     ,   14786288.0    
       26331 ,       13043 ,  0.166374668     ,   14786288.0    
       26332 ,       13043 ,   0.00000000     ,   14786288.0    
       23147 ,       13044 ,   1.06095597E-02 ,   299530912.    
       23148 ,       13044 ,  0.105444185     ,   299530912.    
       23149 ,       13044 ,  0.117211916     ,   299530912.    
       23150 ,       13044 ,   5.82509823E-02 ,   299530912.    
       23499 ,       13044 ,   9.06240288E-03 ,   299530912.    
       23500 ,       13044 ,  0.188270912     ,   299530912.    
       23501 ,       13044 ,  0.260387897     ,   299530912.    
       23502 ,       13044 ,  0.199840158     ,   299530912.    
       23503 ,       13044 ,   1.92818101E-02 ,   299530912.    
       23852 ,       13044 ,   2.02748715E-03 ,   299530912.    
       23853 ,       13044 ,   6.71576057E-03 ,   299530912.    
       23854 ,       13044 ,   2.00506914E-02 ,   299530912.    
       23855 ,       13044 ,   0.00000000     ,   299530912.    
       23856 ,       13044 ,   2.84626824E-03 ,   299530912.    
       23160 ,       13045 ,  0.217116624     ,   28556264.0    
       23161 ,       13045 ,  0.338827759     ,   28556264.0    
       23513 ,       13045 ,  0.430519551     ,   28556264.0    
       23514 ,       13045 ,   1.35360621E-02 ,   28556264.0    
       27396 ,       13046 ,   9.50063914E-02 ,   251256176.    
       27397 ,       13046 ,   4.67023589E-02 ,   251256176.    
       27748 ,       13046 ,   0.00000000     ,   251256176.    
       27749 ,       13046 ,   8.81546736E-02 ,   251256176.    
       27750 ,       13046 ,  0.210204661     ,   251256176.    
       28102 ,       13046 ,   4.96306680E-02 ,   251256176.    
       28103 ,       13046 ,  0.242592394     ,   251256176.    
       28104 ,       13046 ,   5.99197170E-04 ,   251256176.    
       28454 ,       13046 ,   7.69394275E-04 ,   251256176.    
       28455 ,       13046 ,   6.90872595E-02 ,   251256176.    
       28456 ,       13046 ,  0.116107173     ,   251256176.    
       28457 ,       13046 ,   8.11458454E-02 ,   251256176.    
       26328 ,       13047 ,   0.00000000     ,   37224552.0    
       26329 ,       13047 ,   2.77637001E-02 ,   37224552.0    
       26330 ,       13047 ,   0.00000000     ,   37224552.0    
       26681 ,       13047 ,   0.00000000     ,   37224552.0    
       26682 ,       13047 ,  0.954377651     ,   37224552.0    
       26683 ,       13047 ,   1.78586505E-02 ,   37224552.0    
       27034 ,       13047 ,   0.00000000     ,   37224552.0    
       27035 ,       13047 ,   0.00000000     ,   37224552.0    
       27036 ,       13047 ,   0.00000000     ,   37224552.0    
       27387 ,       13047 ,   0.00000000     ,   37224552.0    
       27388 ,       13047 ,   0.00000000     ,   37224552.0    
       27389 ,       13047 ,   0.00000000     ,   37224552.0    
       22453 ,       13048 ,   1.72540094E-04 ,   75474048.0    
       22805 ,       13048 ,  0.467748553     ,   75474048.0    
       22806 ,       13048 ,  0.271973729     ,   75474048.0    
       23158 ,       13048 ,  0.178308398     ,   75474048.0    
       23159 ,       13048 ,   8.17967877E-02 ,   75474048.0    
       23160 ,       13048 ,   0.00000000     ,   75474048.0    
       27391 ,       13049 ,   0.00000000     ,   21935706.0    
       27392 ,       13049 ,   0.00000000     ,   21935706.0    
       27744 ,       13049 ,  0.226476863     ,   21935706.0    
       27745 ,       13049 ,  0.773523152     ,   21935706.0    
       27746 ,       13049 ,   0.00000000     ,   21935706.0    
       28097 ,       13049 ,   0.00000000     ,   21935706.0    
       28098 ,       13049 ,   0.00000000     ,   21935706.0    
       28099 ,       13049 ,   0.00000000     ,   21935706.0    
       23507 ,       13050 ,  0.199429154     ,   45423780.0    
       23859 ,       13050 ,   3.11553366E-02 ,   45423780.0    
       23860 ,       13050 ,  0.769415557     ,   45423780.0    
       23861 ,       13050 ,   0.00000000     ,   45423780.0    
       24213 ,       13050 ,   0.00000000     ,   45423780.0    
       22453 ,       13051 ,  0.229255661     ,   84383960.0    
       22454 ,       13051 ,   1.58269439E-04 ,   84383960.0    
       22806 ,       13051 ,  0.439346105     ,   84383960.0    
       22807 ,       13051 ,  0.299523741     ,   84383960.0    
       23159 ,       13051 ,   0.00000000     ,   84383960.0    
       23160 ,       13051 ,   3.17162126E-02 ,   84383960.0    
       22449 ,       13052 ,   1.04762483E-02 ,   155425184.    
       22450 ,       13052 ,   8.42421651E-02 ,   155425184.    
       22452 ,       13052 ,   2.11612787E-03 ,   155425184.    
       22802 ,       13052 ,   0.00000000     ,   155425184.    
       22803 ,       13052 ,   9.95672196E-02 ,   155425184.    
       22804 ,       13052 ,   5.64068370E-02 ,   155425184.    
       22805 ,       13052 ,   6.23158403E-02 ,   155425184.    
       23156 ,       13052 ,  0.121276319     ,   155425184.    
       23157 ,       13052 ,  0.315129608     ,   155425184.    
       23158 ,       13052 ,  0.225760505     ,   155425184.    
       23159 ,       13052 ,   2.27091182E-02 ,   155425184.    
       23870 ,       13053 ,   0.00000000     ,   234916128.    
       24223 ,       13053 ,   2.98486315E-02 ,   234916128.    
       24224 ,       13053 ,  0.101060316     ,   234916128.    
       24225 ,       13053 ,   8.56732484E-03 ,   234916128.    
       24576 ,       13053 ,   5.48299926E-04 ,   234916128.    
       24577 ,       13053 ,  0.213266179     ,   234916128.    
       24578 ,       13053 ,  0.183246478     ,   234916128.    
       24579 ,       13053 ,   3.35852208E-04 ,   234916128.    
       24930 ,       13053 ,   5.73865995E-02 ,   234916128.    
       24931 ,       13053 ,  0.264511764     ,   234916128.    
       24932 ,       13053 ,   9.82036293E-02 ,   234916128.    
       25284 ,       13053 ,   4.27463800E-02 ,   234916128.    
       25285 ,       13053 ,   2.78546242E-04 ,   234916128.    
       23156 ,       13054 ,   8.93706363E-03 ,   117431152.    
       23508 ,       13054 ,   2.81210020E-02 ,   117431152.    
       23509 ,       13054 ,  0.225502789     ,   117431152.    
       23860 ,       13054 ,   0.00000000     ,   117431152.    
       23861 ,       13054 ,  0.103531547     ,   117431152.    
       23862 ,       13054 ,  0.550868928     ,   117431152.    
       23863 ,       13054 ,   3.55821699E-02 ,   117431152.    
       24213 ,       13054 ,   3.14199142E-02 ,   117431152.    
       24214 ,       13054 ,   1.60365738E-02 ,   117431152.    
       23861 ,       13055 ,   0.00000000     ,   44917684.0    
       23862 ,       13055 ,  0.168512076     ,   44917684.0    
       23863 ,       13055 ,   3.46821025E-02 ,   44917684.0    
       24214 ,       13055 ,  0.408064842     ,   44917684.0    
       24215 ,       13055 ,  0.382104218     ,   44917684.0    
       24216 ,       13055 ,   6.63675275E-03 ,   44917684.0    
       24568 ,       13055 ,   0.00000000     ,   44917684.0    
       24569 ,       13055 ,   0.00000000     ,   44917684.0    
       24921 ,       13055 ,   0.00000000     ,   44917684.0    
       24922 ,       13055 ,   0.00000000     ,   44917684.0    
       22457 ,       13056 ,   6.06585182E-02 ,   47945048.0    
       22458 ,       13056 ,   5.24213165E-02 ,   47945048.0    
       22809 ,       13056 ,   3.67548577E-02 ,   47945048.0    
       22810 ,       13056 ,  0.657531559     ,   47945048.0    
       22811 ,       13056 ,  0.192633748     ,   47945048.0    
       22102 ,       13057 ,   6.81862049E-03 ,   222634960.    
       22103 ,       13057 ,  0.160632178     ,   222634960.    
       22104 ,       13057 ,   6.24188446E-02 ,   222634960.    
       22455 ,       13057 ,  0.205786228     ,   222634960.    
       22456 ,       13057 ,  0.254056126     ,   222634960.    
       22457 ,       13057 ,  0.101070292     ,   222634960.    
       22458 ,       13057 ,   2.82579451E-03 ,   222634960.    
       22808 ,       13057 ,   8.20294023E-02 ,   222634960.    
       22809 ,       13057 ,  0.123531640     ,   222634960.    
       22810 ,       13057 ,   0.00000000     ,   222634960.    
       23161 ,       13057 ,   8.30882695E-04 ,   222634960.    
       23162 ,       13057 ,   0.00000000     ,   222634960.    
       24562 ,       13058 ,   0.00000000     ,   60686964.0    
       24563 ,       13058 ,   1.21859871E-02 ,   60686964.0    
       24564 ,       13058 ,  0.312683165     ,   60686964.0    
       24565 ,       13058 ,   7.68773928E-02 ,   60686964.0    
       24915 ,       13058 ,   0.00000000     ,   60686964.0    
       24916 ,       13058 ,   9.79828648E-03 ,   60686964.0    
       24917 ,       13058 ,  0.441567123     ,   60686964.0    
       24918 ,       13058 ,  0.146888047     ,   60686964.0    
       25269 ,       13058 ,   0.00000000     ,   60686964.0    
       25271 ,       13058 ,   0.00000000     ,   60686964.0    
       24206 ,       13059 ,   0.00000000     ,   153975120.    
       24207 ,       13059 ,   0.00000000     ,   153975120.    
       24558 ,       13059 ,   0.00000000     ,   153975120.    
       24559 ,       13059 ,  0.124749079     ,   153975120.    
       24560 ,       13059 ,  0.318858981     ,   153975120.    
       24561 ,       13059 ,  0.163008228     ,   153975120.    
       24562 ,       13059 ,   4.19582464E-02 ,   153975120.    
       24563 ,       13059 ,   0.00000000     ,   153975120.    
       24911 ,       13059 ,   0.00000000     ,   153975120.    
       24912 ,       13059 ,   4.24556900E-03 ,   153975120.    
       24913 ,       13059 ,  0.228093997     ,   153975120.    
       24914 ,       13059 ,   6.04978465E-02 ,   153975120.    
       24915 ,       13059 ,   5.85880764E-02 ,   153975120.    
       24916 ,       13059 ,   0.00000000     ,   153975120.    
       25267 ,       13059 ,   0.00000000     ,   153975120.    
       25268 ,       13059 ,   0.00000000     ,   153975120.    
       25269 ,       13059 ,   0.00000000     ,   153975120.    
       23870 ,       13060 ,  0.118582897     ,   34881520.0    
       23871 ,       13060 ,  0.449095964     ,   34881520.0    
       23872 ,       13060 ,  0.135001808     ,   34881520.0    
       24223 ,       13060 ,   0.00000000     ,   34881520.0    
       24224 ,       13060 ,   1.94700640E-02 ,   34881520.0    
       24225 ,       13060 ,  0.276694030     ,   34881520.0    
       24226 ,       13060 ,   1.15522847E-03 ,   34881520.0    
       21043 ,       13061 ,   1.37669645E-04 ,   96434568.0    
       21396 ,       13061 ,  0.157346115     ,   96434568.0    
       21397 ,       13061 ,   2.54274588E-02 ,   96434568.0    
       21749 ,       13061 ,  0.120236903     ,   96434568.0    
       21750 ,       13061 ,  0.296733290     ,   96434568.0    
       21751 ,       13061 ,  0.128096059     ,   96434568.0    
       22103 ,       13061 ,   5.78166209E-02 ,   96434568.0    
       22104 ,       13061 ,  0.214205861     ,   96434568.0    
       26687 ,       13062 ,   0.00000000     ,   84938472.0    
       26688 ,       13062 ,  0.255545914     ,   84938472.0    
       26689 ,       13062 ,   0.00000000     ,   84938472.0    
       27039 ,       13062 ,   0.00000000     ,   84938472.0    
       27040 ,       13062 ,  0.228795052     ,   84938472.0    
       27041 ,       13062 ,   7.27856830E-02 ,   84938472.0    
       27042 ,       13062 ,   9.35568437E-02 ,   84938472.0    
       27393 ,       13062 ,   2.22369339E-02 ,   84938472.0    
       27394 ,       13062 ,  0.276088357     ,   84938472.0    
       27395 ,       13062 ,   1.04752125E-05 ,   84938472.0    
       27747 ,       13062 ,   5.09806834E-02 ,   84938472.0    
       27748 ,       13062 ,   0.00000000     ,   84938472.0    
       21387 ,       13063 ,   6.45487010E-02 ,   99492656.0    
       21739 ,       13063 ,   3.56840231E-02 ,   99492656.0    
       21740 ,       13063 ,  0.468307137     ,   99492656.0    
       21741 ,       13063 ,   1.84996873E-02 ,   99492656.0    
       22092 ,       13063 ,   0.00000000     ,   99492656.0    
       22093 ,       13063 ,  0.154761702     ,   99492656.0    
       22094 ,       13063 ,  0.214651376     ,   99492656.0    
       22445 ,       13063 ,   3.62975895E-02 ,   99492656.0    
       22446 ,       13063 ,   6.26227073E-03 ,   99492656.0    
       22447 ,       13063 ,   9.87511128E-04 ,   99492656.0    
       22799 ,       13064 ,   8.44273251E-03 ,   71834944.0    
       23151 ,       13064 ,   5.75666949E-02 ,   71834944.0    
       23152 ,       13064 ,  0.477940828     ,   71834944.0    
       23504 ,       13064 ,  0.316243142     ,   71834944.0    
       23505 ,       13064 ,  0.139806613     ,   71834944.0    
       22801 ,       13065 ,  0.202504918     ,   27127862.0    
       22802 ,       13065 ,   6.90793619E-02 ,   27127862.0    
       23154 ,       13065 ,  0.419783175     ,   27127862.0    
       23155 ,       13065 ,  0.308632553     ,   27127862.0    
       21746 ,       13066 ,   1.63398698E-04 ,   56489936.0    
       21747 ,       13066 ,   7.39875389E-03 ,   56489936.0    
       22099 ,       13066 ,  0.655052662     ,   56489936.0    
       22100 ,       13066 ,  0.228795528     ,   56489936.0    
       22452 ,       13066 ,   2.95707434E-02 ,   56489936.0    
       22453 ,       13066 ,   7.90188685E-02 ,   56489936.0    
       22799 ,       13067 ,   4.97370056E-05 ,   128518024.    
       22800 ,       13067 ,   5.75993285E-02 ,   128518024.    
       23152 ,       13067 ,  0.175217062     ,   128518024.    
       23153 ,       13067 ,  0.543134451     ,   128518024.    
       23154 ,       13067 ,   9.81355738E-03 ,   128518024.    
       23505 ,       13067 ,   3.26794456E-03 ,   128518024.    
       23506 ,       13067 ,  0.210758626     ,   128518024.    
       23507 ,       13067 ,   1.59300442E-04 ,   128518024.    
       25631 ,       13068 ,  0.270815462     ,   106635760.    
       25632 ,       13068 ,   5.53858243E-02 ,   106635760.    
       25633 ,       13068 ,   9.29558277E-02 ,   106635760.    
       25984 ,       13068 ,   3.76324810E-04 ,   106635760.    
       25985 ,       13068 ,   9.16744322E-02 ,   106635760.    
       25986 ,       13068 ,  0.346698582     ,   106635760.    
       26338 ,       13068 ,   1.48831690E-02 ,   106635760.    
       26339 ,       13068 ,  0.127210394     ,   106635760.    
       26340 ,       13068 ,   0.00000000     ,   106635760.    
       21744 ,       13069 ,  0.210609525     ,   70390344.0    
       21745 ,       13069 ,  0.448019952     ,   70390344.0    
       22097 ,       13069 ,   9.26800370E-02 ,   70390344.0    
       22098 ,       13069 ,  0.248690471     ,   70390344.0    
       22800 ,       13070 ,   6.30132481E-03 ,   14509913.0    
       22801 ,       13070 ,   6.89506531E-02 ,   14509913.0    
       23153 ,       13070 ,  0.310478717     ,   14509913.0    
       23154 ,       13070 ,  0.614269316     ,   14509913.0    
       25274 ,       13071 ,   0.00000000     ,   19879312.0    
       25275 ,       13071 ,   0.00000000     ,   19879312.0    
       25626 ,       13071 ,   0.00000000     ,   19879312.0    
       25627 ,       13071 ,   0.00000000     ,   19879312.0    
       25628 ,       13071 ,   0.00000000     ,   19879312.0    
       25979 ,       13071 ,   0.00000000     ,   19879312.0    
       25980 ,       13071 ,   0.00000000     ,   19879312.0    
       25981 ,       13071 ,  0.239234835     ,   19879312.0    
       26332 ,       13071 ,   0.00000000     ,   19879312.0    
       26333 ,       13071 ,   0.00000000     ,   19879312.0    
       26334 ,       13071 ,  0.328256845     ,   19879312.0    
       26335 ,       13071 ,   0.00000000     ,   19879312.0    
       26685 ,       13071 ,   0.00000000     ,   19879312.0    
       26686 ,       13071 ,   0.00000000     ,   19879312.0    
       26687 ,       13071 ,  0.432508320     ,   19879312.0    
       26688 ,       13071 ,   0.00000000     ,   19879312.0    
       27039 ,       13071 ,   0.00000000     ,   19879312.0    
       27040 ,       13071 ,   0.00000000     ,   19879312.0    
       21396 ,       13072 ,   2.81145647E-02 ,   47570064.0    
       21748 ,       13072 ,  0.146241426     ,   47570064.0    
       21749 ,       13072 ,  0.748621345     ,   47570064.0    
       21750 ,       13072 ,   0.00000000     ,   47570064.0    
       22102 ,       13072 ,   7.70227090E-02 ,   47570064.0    
       22103 ,       13072 ,   0.00000000     ,   47570064.0    
       26336 ,       13073 ,   0.00000000     ,   118928944.    
       26337 ,       13073 ,   0.00000000     ,   118928944.    
       26689 ,       13073 ,   0.00000000     ,   118928944.    
       26690 ,       13073 ,   7.24155968E-03 ,   118928944.    
       26691 ,       13073 ,  0.169765890     ,   118928944.    
       27042 ,       13073 ,   2.02498981E-03 ,   118928944.    
       27043 ,       13073 ,  0.337131739     ,   118928944.    
       27044 ,       13073 ,  0.205073088     ,   118928944.    
       27045 ,       13073 ,   2.98342402E-05 ,   118928944.    
       27395 ,       13073 ,   8.97568837E-02 ,   118928944.    
       27396 ,       13073 ,  0.174243152     ,   118928944.    
       27748 ,       13073 ,   1.42639605E-02 ,   118928944.    
       27749 ,       13073 ,   4.68931190E-04 ,   118928944.    
       22800 ,       13074 ,  0.624036968     ,   37560444.0    
       22801 ,       13074 ,  0.289631724     ,   37560444.0    
       23153 ,       13074 ,   4.12426777E-02 ,   37560444.0    
       23154 ,       13074 ,   4.50886823E-02 ,   37560444.0    
       22097 ,       13075 ,   1.11080492E-02 ,   76884112.0    
       22098 ,       13075 ,  0.599491477     ,   76884112.0    
       22099 ,       13075 ,  0.109907843     ,   76884112.0    
       22450 ,       13075 ,   1.30996080E-02 ,   76884112.0    
       22451 ,       13075 ,  0.266393065     ,   76884112.0    
       22804 ,       13075 ,   0.00000000     ,   76884112.0    
       22093 ,       13076 ,   0.00000000     ,   207159792.    
