 GRIDCODE,CVIDE,Fv,USs4ginMUNICIPIO (m2)
       23122 ,       11023 ,   0.00000000     ,   388359648.    
       23123 ,       11023 ,   1.00119114E-02 ,   388359648.    
       23124 ,       11023 ,   0.00000000     ,   388359648.    
       23125 ,       11023 ,   0.00000000     ,   388359648.    
       23475 ,       11023 ,   0.00000000     ,   388359648.    
       23476 ,       11023 ,   7.07943663E-02 ,   388359648.    
       23477 ,       11023 ,   3.45654972E-02 ,   388359648.    
       23478 ,       11023 ,   7.56939799E-02 ,   388359648.    
       23479 ,       11023 ,   8.13908351E-04 ,   388359648.    
       23826 ,       11023 ,   0.00000000     ,   388359648.    
       23827 ,       11023 ,   0.00000000     ,   388359648.    
       23828 ,       11023 ,   0.00000000     ,   388359648.    
       23829 ,       11023 ,   0.00000000     ,   388359648.    
       23830 ,       11023 ,   6.05137866E-05 ,   388359648.    
       23831 ,       11023 ,   5.89150041E-02 ,   388359648.    
       23832 ,       11023 ,   7.15328555E-04 ,   388359648.    
       24179 ,       11023 ,   0.00000000     ,   388359648.    
       24180 ,       11023 ,   3.92832607E-02 ,   388359648.    
       24181 ,       11023 ,   4.99982722E-02 ,   388359648.    
       24182 ,       11023 ,   8.77334401E-02 ,   388359648.    
       24183 ,       11023 ,   0.00000000     ,   388359648.    
       24184 ,       11023 ,   0.00000000     ,   388359648.    
       24185 ,       11023 ,   0.00000000     ,   388359648.    
       24533 ,       11023 ,   3.01365778E-02 ,   388359648.    
       24534 ,       11023 ,  0.174272180     ,   388359648.    
       24535 ,       11023 ,   8.30442905E-02 ,   388359648.    
       24536 ,       11023 ,   4.18747067E-02 ,   388359648.    
       24537 ,       11023 ,  0.100518607     ,   388359648.    
       24538 ,       11023 ,   0.00000000     ,   388359648.    
       24887 ,       11023 ,   2.13092286E-02 ,   388359648.    
       24888 ,       11023 ,   4.20689769E-03 ,   388359648.    
       24889 ,       11023 ,   8.96206498E-02 ,   388359648.    
       24890 ,       11023 ,   2.64314301E-02 ,   388359648.    
       24891 ,       11023 ,   0.00000000     ,   388359648.    
       25591 ,       11025 ,   2.55226362E-02 ,   100980832.    
       25592 ,       11025 ,   2.81369668E-02 ,   100980832.    
       25944 ,       11025 ,   1.01066437E-02 ,   100980832.    
       25945 ,       11025 ,  0.360193580     ,   100980832.    
       25946 ,       11025 ,   1.63802300E-02 ,   100980832.    
       25947 ,       11025 ,   0.00000000     ,   100980832.    
       26298 ,       11025 ,   3.97003405E-02 ,   100980832.    
       26299 ,       11025 ,  0.185474917     ,   100980832.    
       26300 ,       11025 ,   0.00000000     ,   100980832.    
       26652 ,       11025 ,   8.92509744E-02 ,   100980832.    
       26653 ,       11025 ,   7.68482238E-02 ,   100980832.    
       26654 ,       11025 ,   0.00000000     ,   100980832.    
       27006 ,       11025 ,  0.139136061     ,   100980832.    
       27007 ,       11025 ,   2.92493980E-02 ,   100980832.    
       25243 ,       11026 ,   0.00000000     ,   25560720.0    
       25244 ,       11026 ,   0.00000000     ,   25560720.0    
       25595 ,       11026 ,   0.00000000     ,   25560720.0    
       25596 ,       11026 ,   0.00000000     ,   25560720.0    
       25597 ,       11026 ,   1.58099756E-02 ,   25560720.0    
       25598 ,       11026 ,   2.85042338E-02 ,   25560720.0    
       25599 ,       11026 ,   0.00000000     ,   25560720.0    
       25948 ,       11026 ,   0.00000000     ,   25560720.0    
       25949 ,       11026 ,  0.222015738     ,   25560720.0    
       25950 ,       11026 ,   0.00000000     ,   25560720.0    
       25951 ,       11026 ,   0.00000000     ,   25560720.0    
       25952 ,       11026 ,   0.00000000     ,   25560720.0    
       26302 ,       11026 ,   5.97264953E-02 ,   25560720.0    
       26303 ,       11026 ,  0.673943520     ,   25560720.0    
       26304 ,       11026 ,   0.00000000     ,   25560720.0    
       24189 ,       11027 ,   1.07715754E-02 ,   207941040.    
       24191 ,       11027 ,   3.00552137E-03 ,   207941040.    
       24541 ,       11027 ,   0.00000000     ,   207941040.    
       24542 ,       11027 ,   1.87792592E-02 ,   207941040.    
       24543 ,       11027 ,   9.08008516E-02 ,   207941040.    
       24544 ,       11027 ,   2.47011874E-02 ,   207941040.    
       24545 ,       11027 ,   0.00000000     ,   207941040.    
       24894 ,       11027 ,   0.00000000     ,   207941040.    
       24895 ,       11027 ,   0.00000000     ,   207941040.    
       24896 ,       11027 ,   2.12944802E-02 ,   207941040.    
       24897 ,       11027 ,   4.13855016E-02 ,   207941040.    
       25248 ,       11027 ,   1.00697177E-02 ,   207941040.    
       25249 ,       11027 ,  0.146689087     ,   207941040.    
       25250 ,       11027 ,   1.82239860E-02 ,   207941040.    
       25251 ,       11027 ,   0.00000000     ,   207941040.    
       25601 ,       11027 ,   2.78289989E-02 ,   207941040.    
       25602 ,       11027 ,  0.207001567     ,   207941040.    
       25603 ,       11027 ,   9.50944349E-02 ,   207941040.    
       25955 ,       11027 ,   8.60597566E-02 ,   207941040.    
       25956 ,       11027 ,  0.198294118     ,   207941040.    
       22427 ,       11028 ,   3.33644673E-02 ,   85114192.0    
       22428 ,       11028 ,   3.56115960E-02 ,   85114192.0    
       22780 ,       11028 ,   0.00000000     ,   85114192.0    
       22781 ,       11028 ,   0.00000000     ,   85114192.0    
       22782 ,       11028 ,   2.08112113E-02 ,   85114192.0    
       23132 ,       11028 ,   3.52244715E-05 ,   85114192.0    
       23133 ,       11028 ,   0.00000000     ,   85114192.0    
       23134 ,       11028 ,  0.111554287     ,   85114192.0    
       23135 ,       11028 ,  0.527017653     ,   85114192.0    
       23136 ,       11028 ,   3.12087708E-03 ,   85114192.0    
       23485 ,       11028 ,   1.52705824E-02 ,   85114192.0    
       23486 ,       11028 ,   3.24936919E-02 ,   85114192.0    
       23487 ,       11028 ,   0.00000000     ,   85114192.0    
       23488 ,       11028 ,   0.00000000     ,   85114192.0    
       23839 ,       11028 ,   8.49509537E-02 ,   85114192.0    
       23840 ,       11028 ,  0.135768116     ,   85114192.0    
       23841 ,       11028 ,   0.00000000     ,   85114192.0    
       24193 ,       11028 ,   1.37981999E-06 ,   85114192.0    
       28074 ,       11029 ,   3.02381627E-03 ,   595347968.    
       28075 ,       11029 ,   1.18312398E-02 ,   595347968.    
       28076 ,       11029 ,   1.40925162E-02 ,   595347968.    
       28077 ,       11029 ,   4.98588271E-02 ,   595347968.    
       28078 ,       11029 ,   2.24285964E-02 ,   595347968.    
       28079 ,       11029 ,   1.74080841E-02 ,   595347968.    
       28427 ,       11029 ,   2.34919507E-03 ,   595347968.    
       28428 ,       11029 ,   9.78569463E-02 ,   595347968.    
       28429 ,       11029 ,   6.37114048E-02 ,   595347968.    
       28430 ,       11029 ,  0.101408377     ,   595347968.    
       28431 ,       11029 ,   2.11934987E-02 ,   595347968.    
       28432 ,       11029 ,   2.38985177E-02 ,   595347968.    
       28780 ,       11029 ,   1.79057347E-03 ,   595347968.    
       28781 ,       11029 ,  0.117347129     ,   595347968.    
       28782 ,       11029 ,   8.06032196E-02 ,   595347968.    
       28783 ,       11029 ,   6.36461601E-02 ,   595347968.    
       28784 ,       11029 ,   2.44926903E-02 ,   595347968.    
       29134 ,       11029 ,   2.15838924E-02 ,   595347968.    
       29135 ,       11029 ,  0.113801509     ,   595347968.    
       29136 ,       11029 ,  0.114218473     ,   595347968.    
       29137 ,       11029 ,   2.82158591E-02 ,   595347968.    
       29488 ,       11029 ,   1.30070036E-03 ,   595347968.    
       29489 ,       11029 ,   3.93879507E-03 ,   595347968.    
       27364 ,       11030 ,   6.06967136E-04 ,   2.13841587E+09
       27365 ,       11030 ,   1.53492009E-02 ,   2.13841587E+09
       27715 ,       11030 ,   1.09373213E-04 ,   2.13841587E+09
       27716 ,       11030 ,   1.41534591E-02 ,   2.13841587E+09
       27717 ,       11030 ,   1.44176045E-02 ,   2.13841587E+09
       27718 ,       11030 ,   2.74561048E-02 ,   2.13841587E+09
       27719 ,       11030 ,   3.26602608E-02 ,   2.13841587E+09
       27720 ,       11030 ,   2.13284399E-02 ,   2.13841587E+09
       27721 ,       11030 ,   2.29535718E-03 ,   2.13841587E+09
       28067 ,       11030 ,   3.60057835E-04 ,   2.13841587E+09
       28068 ,       11030 ,   2.59212479E-02 ,   2.13841587E+09
       28069 ,       11030 ,   2.61881072E-02 ,   2.13841587E+09
       28070 ,       11030 ,   2.22706292E-02 ,   2.13841587E+09
       28071 ,       11030 ,   3.12146116E-02 ,   2.13841587E+09
       28072 ,       11030 ,   7.83865806E-03 ,   2.13841587E+09
       28073 ,       11030 ,   2.99971718E-02 ,   2.13841587E+09
       28074 ,       11030 ,   1.55088184E-02 ,   2.13841587E+09
       28420 ,       11030 ,   5.30046504E-03 ,   2.13841587E+09
       28421 ,       11030 ,   2.39882339E-02 ,   2.13841587E+09
       28422 ,       11030 ,   1.20771155E-02 ,   2.13841587E+09
       28423 ,       11030 ,   7.68005755E-03 ,   2.13841587E+09
       28424 ,       11030 ,   2.64360085E-02 ,   2.13841587E+09
       28425 ,       11030 ,   1.07679851E-02 ,   2.13841587E+09
       28426 ,       11030 ,   4.89036646E-03 ,   2.13841587E+09
       28427 ,       11030 ,   3.15237790E-02 ,   2.13841587E+09
       28428 ,       11030 ,   1.67774223E-03 ,   2.13841587E+09
       28777 ,       11030 ,   1.21448049E-02 ,   2.13841587E+09
       28778 ,       11030 ,   2.14221459E-02 ,   2.13841587E+09
       28779 ,       11030 ,   1.70471370E-02 ,   2.13841587E+09
       28780 ,       11030 ,   3.71287428E-02 ,   2.13841587E+09
       28781 ,       11030 ,   5.13216434E-03 ,   2.13841587E+09
       29130 ,       11030 ,   1.96055081E-02 ,   2.13841587E+09
       29131 ,       11030 ,   2.46225428E-02 ,   2.13841587E+09
       29132 ,       11030 ,   3.28534171E-02 ,   2.13841587E+09
       29133 ,       11030 ,   1.22436024E-02 ,   2.13841587E+09
       29134 ,       11030 ,   3.18392180E-02 ,   2.13841587E+09
       29135 ,       11030 ,   6.19547581E-03 ,   2.13841587E+09
       29482 ,       11030 ,   4.73190943E-04 ,   2.13841587E+09
       29483 ,       11030 ,   1.81059632E-02 ,   2.13841587E+09
       29484 ,       11030 ,   3.65557931E-02 ,   2.13841587E+09
       29485 ,       11030 ,   3.72886136E-02 ,   2.13841587E+09
       29486 ,       11030 ,   1.53485611E-02 ,   2.13841587E+09
       29487 ,       11030 ,   2.85883620E-02 ,   2.13841587E+09
       29488 ,       11030 ,   3.23898122E-02 ,   2.13841587E+09
       29489 ,       11030 ,   3.01519688E-03 ,   2.13841587E+09
       29835 ,       11030 ,   1.33632058E-02 ,   2.13841587E+09
       29836 ,       11030 ,   2.41177585E-02 ,   2.13841587E+09
       29837 ,       11030 ,   2.59428415E-02 ,   2.13841587E+09
       29838 ,       11030 ,   3.35290879E-02 ,   2.13841587E+09
       29839 ,       11030 ,   2.97028515E-02 ,   2.13841587E+09
       29840 ,       11030 ,   1.46808205E-02 ,   2.13841587E+09
       29841 ,       11030 ,   4.47616400E-03 ,   2.13841587E+09
       30188 ,       11030 ,   3.70561285E-03 ,   2.13841587E+09
       30189 ,       11030 ,   2.46247575E-02 ,   2.13841587E+09
       30190 ,       11030 ,   2.07036603E-02 ,   2.13841587E+09
       30191 ,       11030 ,   1.13517290E-03 ,   2.13841587E+09
       25947 ,       11031 ,   0.00000000     ,   52508012.0    
       25948 ,       11031 ,   2.79553700E-02 ,   52508012.0    
       25949 ,       11031 ,   1.81856453E-02 ,   52508012.0    
       26300 ,       11031 ,   0.00000000     ,   52508012.0    
       26301 ,       11031 ,  0.422501504     ,   52508012.0    
       26302 ,       11031 ,  0.168734401     ,   52508012.0    
       26653 ,       11031 ,   2.96475173E-05 ,   52508012.0    
       26654 ,       11031 ,  0.283756703     ,   52508012.0    
       26655 ,       11031 ,   7.84126893E-02 ,   52508012.0    
       27006 ,       11031 ,   4.24076163E-04 ,   52508012.0    
       27007 ,       11031 ,   0.00000000     ,   52508012.0    
       26316 ,       11032 ,   8.67707580E-02 ,   234640240.    
       26317 ,       11032 ,  0.157859161     ,   234640240.    
       26318 ,       11032 ,  0.120717734     ,   234640240.    
       26668 ,       11032 ,   1.95919126E-02 ,   234640240.    
       26669 ,       11032 ,  0.210961729     ,   234640240.    
       26670 ,       11032 ,   6.97719380E-02 ,   234640240.    
       26671 ,       11032 ,  0.213432625     ,   234640240.    
       26672 ,       11032 ,   1.91221591E-02 ,   234640240.    
       27021 ,       11032 ,   4.83902823E-03 ,   234640240.    
       27022 ,       11032 ,   2.00356971E-02 ,   234640240.    
       27023 ,       11032 ,   0.00000000     ,   234640240.    
       27024 ,       11032 ,   7.68972263E-02 ,   234640240.    
       27375 ,       11032 ,   0.00000000     ,   234640240.    
       27020 ,       11033 ,   0.00000000     ,   1.47195149E+09
       27021 ,       11033 ,   6.14716613E-04 ,   1.47195149E+09
       27022 ,       11033 ,   3.94842459E-07 ,   1.47195149E+09
       27372 ,       11033 ,   0.00000000     ,   1.47195149E+09
       27373 ,       11033 ,   0.00000000     ,   1.47195149E+09
       27374 ,       11033 ,   2.49714814E-02 ,   1.47195149E+09
       27375 ,       11033 ,   1.32900234E-02 ,   1.47195149E+09
       27376 ,       11033 ,   3.67142097E-03 ,   1.47195149E+09
       27725 ,       11033 ,   7.19895470E-05 ,   1.47195149E+09
       27726 ,       11033 ,   9.35098436E-03 ,   1.47195149E+09
       27727 ,       11033 ,   3.25152613E-02 ,   1.47195149E+09
       27728 ,       11033 ,   3.14744003E-02 ,   1.47195149E+09
       27729 ,       11033 ,   3.63684595E-02 ,   1.47195149E+09
       28078 ,       11033 ,   1.37997302E-03 ,   1.47195149E+09
       28079 ,       11033 ,   2.92290282E-02 ,   1.47195149E+09
       28080 ,       11033 ,   8.68714973E-03 ,   1.47195149E+09
       28081 ,       11033 ,   3.47896740E-02 ,   1.47195149E+09
       28082 ,       11033 ,   3.76956649E-02 ,   1.47195149E+09
       28431 ,       11033 ,   2.12515309E-03 ,   1.47195149E+09
       28432 ,       11033 ,   1.06613748E-02 ,   1.47195149E+09
       28433 ,       11033 ,   2.88287345E-02 ,   1.47195149E+09
       28434 ,       11033 ,   5.50289862E-02 ,   1.47195149E+09
       28435 ,       11033 ,   4.57289740E-02 ,   1.47195149E+09
       28436 ,       11033 ,   4.50002495E-03 ,   1.47195149E+09
       28784 ,       11033 ,   1.33400075E-02 ,   1.47195149E+09
       28785 ,       11033 ,   3.34265828E-02 ,   1.47195149E+09
       28786 ,       11033 ,   5.38566671E-02 ,   1.47195149E+09
       28787 ,       11033 ,   4.82954346E-02 ,   1.47195149E+09
       28788 ,       11033 ,   5.50289862E-02 ,   1.47195149E+09
       28789 ,       11033 ,   4.93533872E-02 ,   1.47195149E+09
       28790 ,       11033 ,   5.18836407E-03 ,   1.47195149E+09
       29137 ,       11033 ,   1.11574382E-02 ,   1.47195149E+09
       29138 ,       11033 ,   5.81642659E-03 ,   1.47195149E+09
       29139 ,       11033 ,   7.89792649E-03 ,   1.47195149E+09
       29140 ,       11033 ,   3.62444744E-02 ,   1.47195149E+09
       29141 ,       11033 ,   5.50289862E-02 ,   1.47195149E+09
       29142 ,       11033 ,   5.50289862E-02 ,   1.47195149E+09
       29143 ,       11033 ,   1.38659012E-02 ,   1.47195149E+09
       29493 ,       11033 ,   2.27673333E-02 ,   1.47195149E+09
       29494 ,       11033 ,   5.29711694E-02 ,   1.47195149E+09
       29495 ,       11033 ,   5.35849743E-02 ,   1.47195149E+09
       29496 ,       11033 ,   1.36369262E-02 ,   1.47195149E+09
       29847 ,       11033 ,   1.48592622E-03 ,   1.47195149E+09
       29848 ,       11033 ,   1.04021130E-03 ,   1.47195149E+09
       27026 ,       11034 ,   1.65919736E-02 ,   189514080.    
       27027 ,       11034 ,  0.172331244     ,   189514080.    
       27379 ,       11034 ,  0.287432551     ,   189514080.    
       27380 ,       11034 ,  0.329559684     ,   189514080.    
       27732 ,       11034 ,  0.118329927     ,   189514080.    
       27733 ,       11034 ,   7.57546052E-02 ,   189514080.    
       24897 ,       11035 ,   0.00000000     ,   147487952.    
       24898 ,       11035 ,   0.00000000     ,   147487952.    
       24899 ,       11035 ,   0.00000000     ,   147487952.    
       25250 ,       11035 ,   3.11972480E-03 ,   147487952.    
       25251 ,       11035 ,   9.42082852E-02 ,   147487952.    
       25252 ,       11035 ,  0.213023767     ,   147487952.    
       25253 ,       11035 ,   1.55377453E-02 ,   147487952.    
       25603 ,       11035 ,  0.309626698     ,   147487952.    
       25604 ,       11035 ,  0.301972657     ,   147487952.    
       25956 ,       11035 ,   5.72472736E-02 ,   147487952.    
       25957 ,       11035 ,   5.26381936E-03 ,   147487952.    
       25951 ,       11037 ,   0.00000000     ,   117930760.    
       25952 ,       11037 ,   0.00000000     ,   117930760.    
       25953 ,       11037 ,   0.00000000     ,   117930760.    
       26303 ,       11037 ,   0.00000000     ,   117930760.    
       26304 ,       11037 ,   0.00000000     ,   117930760.    
       26305 ,       11037 ,   0.00000000     ,   117930760.    
       26306 ,       11037 ,   2.99203321E-02 ,   117930760.    
       26656 ,       11037 ,   2.12372420E-03 ,   117930760.    
       26657 ,       11037 ,   0.00000000     ,   117930760.    
       26658 ,       11037 ,   7.06974790E-02 ,   117930760.    
       26659 ,       11037 ,  0.280726105     ,   117930760.    
       27010 ,       11037 ,   3.96092534E-02 ,   117930760.    
       27011 ,       11037 ,  0.425970107     ,   117930760.    
       27012 ,       11037 ,   3.02771870E-02 ,   117930760.    
       27363 ,       11037 ,   2.02451702E-02 ,   117930760.    
       27364 ,       11037 ,  0.100430660     ,   117930760.    
       22079 ,       11038 ,  0.482257992     ,   17676706.0    
       22080 ,       11038 ,  0.238662958     ,   17676706.0    
       22432 ,       11038 ,  0.279078990     ,   17676706.0    
       22433 ,       11038 ,   0.00000000     ,   17676706.0    
       22785 ,       11038 ,   0.00000000     ,   17676706.0    
       22786 ,       11038 ,   0.00000000     ,   17676706.0    
       23135 ,       11039 ,   3.80053170E-05 ,   161527200.    
       23136 ,       11039 ,  0.106585763     ,   161527200.    
       23137 ,       11039 ,   4.69718548E-03 ,   161527200.    
       23488 ,       11039 ,   0.00000000     ,   161527200.    
       23489 ,       11039 ,  0.222074866     ,   161527200.    
       23490 ,       11039 ,   9.94107425E-02 ,   161527200.    
       23841 ,       11039 ,   2.66718864E-02 ,   161527200.    
       23842 ,       11039 ,  0.374549508     ,   161527200.    
       23843 ,       11039 ,   9.91572663E-02 ,   161527200.    
       24195 ,       11039 ,   4.80235042E-03 ,   161527200.    
       24196 ,       11039 ,   6.20124489E-02 ,   161527200.    
       26319 ,       11040 ,   1.20166140E-02 ,   401835104.    
       26320 ,       11040 ,   3.17703895E-02 ,   401835104.    
       26321 ,       11040 ,   3.74270696E-03 ,   401835104.    
       26671 ,       11040 ,   2.47973227E-03 ,   401835104.    
       26672 ,       11040 ,  0.178947136     ,   401835104.    
       26673 ,       11040 ,  0.201564014     ,   401835104.    
       26674 ,       11040 ,   2.74651125E-02 ,   401835104.    
       27024 ,       11040 ,   1.78641062E-02 ,   401835104.    
       27025 ,       11040 ,  0.198961616     ,   401835104.    
       27026 ,       11040 ,  0.193750083     ,   401835104.    
       27027 ,       11040 ,   5.47007993E-02 ,   401835104.    
       27378 ,       11040 ,   2.82101911E-02 ,   401835104.    
       27379 ,       11040 ,   4.85274978E-02 ,   401835104.    
       22425 ,       11041 ,   0.00000000     ,   14833812.0    
       22778 ,       11041 ,  0.330999613     ,   14833812.0    
       22779 ,       11041 ,   7.49631599E-02 ,   14833812.0    
       23131 ,       11041 ,  0.594037175     ,   14833812.0    
       23132 ,       11041 ,   0.00000000     ,   14833812.0    
       23481 ,       11042 ,   8.91002789E-02 ,   221384048.    
       23482 ,       11042 ,  0.101322964     ,   221384048.    
       23483 ,       11042 ,   7.62849301E-02 ,   221384048.    
       23484 ,       11042 ,   4.30248715E-02 ,   221384048.    
       23485 ,       11042 ,   1.66454520E-02 ,   221384048.    
       23834 ,       11042 ,   0.00000000     ,   221384048.    
       23835 ,       11042 ,   7.03975111E-02 ,   221384048.    
       23836 ,       11042 ,  0.206869870     ,   221384048.    
       23837 ,       11042 ,  0.151491553     ,   221384048.    
       23838 ,       11042 ,   3.40944678E-02 ,   221384048.    
       24187 ,       11042 ,   0.00000000     ,   221384048.    
       24188 ,       11042 ,   0.00000000     ,   221384048.    
       24189 ,       11042 ,  0.200465351     ,   221384048.    
       24190 ,       11042 ,   5.58554719E-04 ,   221384048.    
       24191 ,       11042 ,   0.00000000     ,   221384048.    
       24540 ,       11042 ,   0.00000000     ,   221384048.    
       24541 ,       11042 ,   0.00000000     ,   221384048.    
       24542 ,       11042 ,   9.72146634E-03 ,   221384048.    
       24543 ,       11042 ,   2.27509827E-05 ,   221384048.    
       24544 ,       11042 ,   0.00000000     ,   221384048.    
       24894 ,       11042 ,   0.00000000     ,   221384048.    
       27025 ,       11043 ,   7.73968131E-05 ,   946207488.    
       27377 ,       11043 ,   2.05348339E-02 ,   946207488.    
       27378 ,       11043 ,   7.14315549E-02 ,   946207488.    
       27379 ,       11043 ,   7.42694782E-03 ,   946207488.    
       27729 ,       11043 ,   2.11843681E-02 ,   946207488.    
       27730 ,       11043 ,   5.15075512E-02 ,   946207488.    
       27731 ,       11043 ,   7.00849742E-02 ,   946207488.    
       27732 ,       11043 ,   1.89658236E-02 ,   946207488.    
       28082 ,       11043 ,   1.90267917E-02 ,   946207488.    
       28083 ,       11043 ,   7.59687424E-02 ,   946207488.    
       28084 ,       11043 ,   8.12578723E-02 ,   946207488.    
       28085 ,       11043 ,   6.51163002E-03 ,   946207488.    
       28435 ,       11043 ,   1.35836070E-02 ,   946207488.    
       28436 ,       11043 ,   7.86045194E-02 ,   946207488.    
       28437 ,       11043 ,   8.43679532E-02 ,   946207488.    
       28438 ,       11043 ,   4.60263900E-02 ,   946207488.    
       28789 ,       11043 ,   8.82915035E-03 ,   946207488.    
       28790 ,       11043 ,   7.57947937E-02 ,   946207488.    
       28791 ,       11043 ,   7.62909800E-02 ,   946207488.    
       28792 ,       11043 ,   3.78268724E-03 ,   946207488.    
       29143 ,       11043 ,   6.38271347E-02 ,   946207488.    
       29144 ,       11043 ,   6.87142387E-02 ,   946207488.    
       29145 ,       11043 ,   2.02871882E-03 ,   946207488.    
       29496 ,       11043 ,   2.98155304E-02 ,   946207488.    
       29497 ,       11043 ,   4.35579661E-03 ,   946207488.    
       27381 ,       11045 ,   1.14261471E-04 ,   837964736.    
       27732 ,       11045 ,   2.26116143E-02 ,   837964736.    
       27733 ,       11045 ,   7.14302883E-02 ,   837964736.    
       27734 ,       11045 ,   7.91010261E-02 ,   837964736.    
       27735 ,       11045 ,   1.32482350E-02 ,   837964736.    
       28085 ,       11045 ,   5.24839610E-02 ,   837964736.    
       28086 ,       11045 ,   9.61266011E-02 ,   837964736.    
       28087 ,       11045 ,   9.66627821E-02 ,   837964736.    
       28088 ,       11045 ,   3.69292609E-02 ,   837964736.    
       28438 ,       11045 ,   3.86771895E-02 ,   837964736.    
       28439 ,       11045 ,   7.50321224E-02 ,   837964736.    
       28440 ,       11045 ,   9.66627821E-02 ,   837964736.    
       28441 ,       11045 ,   8.44113156E-02 ,   837964736.    
       28442 ,       11045 ,   8.02034978E-03 ,   837964736.    
       28791 ,       11045 ,   9.70235653E-03 ,   837964736.    
       28792 ,       11045 ,   9.00459290E-02 ,   837964736.    
       28793 ,       11045 ,   5.01425453E-02 ,   837964736.    
       28794 ,       11045 ,   4.31812778E-02 ,   837964736.    
       28795 ,       11045 ,   2.14429405E-02 ,   837964736.    
       29145 ,       11045 ,   9.64828394E-03 ,   837964736.    
       29146 ,       11045 ,   4.32491070E-03 ,   837964736.    
       22422 ,       11046 ,   3.58676538E-03 ,   209239184.    
       22423 ,       11046 ,   3.61917913E-02 ,   209239184.    
       22424 ,       11046 ,   3.91969411E-03 ,   209239184.    
       22775 ,       11046 ,   3.38863023E-02 ,   209239184.    
       22776 ,       11046 ,  0.270878226     ,   209239184.    
       22777 ,       11046 ,   9.50734969E-03 ,   209239184.    
       22779 ,       11046 ,   0.00000000     ,   209239184.    
       22780 ,       11046 ,   0.00000000     ,   209239184.    
       23128 ,       11046 ,   5.72184660E-02 ,   209239184.    
       23129 ,       11046 ,  0.180347711     ,   209239184.    
       23130 ,       11046 ,   9.76298079E-02 ,   209239184.    
       23131 ,       11046 ,   2.70531289E-02 ,   209239184.    
       23132 ,       11046 ,   3.55230682E-02 ,   209239184.    
       23133 ,       11046 ,   0.00000000     ,   209239184.    
       23482 ,       11046 ,   9.95702893E-02 ,   209239184.    
       23483 ,       11046 ,   6.76678717E-02 ,   209239184.    
       23484 ,       11046 ,   4.15295333E-04 ,   209239184.    
       23485 ,       11046 ,   7.34087601E-02 ,   209239184.    
       23486 ,       11046 ,   2.90036225E-03 ,   209239184.    
       23838 ,       11046 ,   2.95149046E-04 ,   209239184.    
        7970 ,       12001 ,   2.04556309E-05 ,   1.37817421E+09
        7971 ,       12001 ,   2.62355153E-03 ,   1.37817421E+09
        8321 ,       12001 ,   0.00000000     ,   1.37817421E+09
        8322 ,       12001 ,   0.00000000     ,   1.37817421E+09
        8323 ,       12001 ,   1.71197336E-02 ,   1.37817421E+09
        8324 ,       12001 ,   1.38260880E-02 ,   1.37817421E+09
        8673 ,       12001 ,   3.55465268E-03 ,   1.37817421E+09
        8674 ,       12001 ,   2.41846195E-03 ,   1.37817421E+09
        8675 ,       12001 ,   1.90422051E-02 ,   1.37817421E+09
        8676 ,       12001 ,   5.39919771E-02 ,   1.37817421E+09
        8677 ,       12001 ,   4.67108972E-02 ,   1.37817421E+09
        8678 ,       12001 ,   4.88346443E-03 ,   1.37817421E+09
        9025 ,       12001 ,   1.90590706E-03 ,   1.37817421E+09
        9026 ,       12001 ,   3.01903784E-02 ,   1.37817421E+09
        9027 ,       12001 ,   3.86212394E-02 ,   1.37817421E+09
        9028 ,       12001 ,   5.80847859E-02 ,   1.37817421E+09
        9029 ,       12001 ,   5.54328337E-02 ,   1.37817421E+09
        9030 ,       12001 ,   3.44692320E-02 ,   1.37817421E+09
        9031 ,       12001 ,   1.45145450E-02 ,   1.37817421E+09
        9379 ,       12001 ,   4.85884072E-03 ,   1.37817421E+09
        9380 ,       12001 ,   5.41095324E-02 ,   1.37817421E+09
        9381 ,       12001 ,   5.87734133E-02 ,   1.37817421E+09
        9382 ,       12001 ,   5.87734133E-02 ,   1.37817421E+09
        9383 ,       12001 ,   3.00392620E-02 ,   1.37817421E+09
        9384 ,       12001 ,   9.57739260E-03 ,   1.37817421E+09
        9732 ,       12001 ,   3.56819504E-03 ,   1.37817421E+09
        9733 ,       12001 ,   5.38140498E-02 ,   1.37817421E+09
        9734 ,       12001 ,   5.20027094E-02 ,   1.37817421E+09
        9735 ,       12001 ,   5.87734133E-02 ,   1.37817421E+09
        9736 ,       12001 ,   4.21895385E-02 ,   1.37817421E+09
       10085 ,       12001 ,   7.58761656E-04 ,   1.37817421E+09
       10086 ,       12001 ,   2.89502181E-02 ,   1.37817421E+09
       10087 ,       12001 ,   4.75563370E-02 ,   1.37817421E+09
       10088 ,       12001 ,   5.76647744E-02 ,   1.37817421E+09
       10089 ,       12001 ,   2.13617440E-02 ,   1.37817421E+09
       10440 ,       12001 ,   4.50730789E-03 ,   1.37817421E+09
       10441 ,       12001 ,   1.53106693E-02 ,   1.37817421E+09
       12213 ,       12002 ,   2.20995825E-02 ,   702629696.    
       12214 ,       12002 ,   2.47395299E-02 ,   702629696.    
       12215 ,       12002 ,   6.35467544E-02 ,   702629696.    
       12216 ,       12002 ,   3.50561030E-02 ,   702629696.    
       12217 ,       12002 ,   8.34028644E-04 ,   702629696.    
       12565 ,       12002 ,   1.62641630E-02 ,   702629696.    
       12566 ,       12002 ,   6.16500899E-02 ,   702629696.    
