GRIDCODE,CVE_ENT&CVE_MUN,Fa,USs4ginMUNICIPIO (m2)
26277,14094,0.23752222,159964118
26278,14094,0.163267096,159964118
26278,14005,0.169918268,115873293.1
26279,14005,0.115413521,115873293.1
26280,14120,7.3212E-05,331981815.6
26280,14005,0.000559626,115873293.1
26281,14120,0.002031754,331981815.6
26282,14120,0.082357578,331981815.6
26283,14120,0.03508349,331981815.6
26284,14045,0.274490967,199488550.3
26285,14029,0.053481452,455843839.1
26285,14045,0.093695332,199488550.3
26286,14029,0.172472829,455843839.1
26286,14045,0.009396296,199488550.3
26287,14029,0.07556446,455843839.1
26287,14029,0.025861883,455843839.1
26288,14029,0.006860861,455843839.1
26288,14029,0.005953084,455843839.1
26288,14093,0.037877147,734526746.1
26288,14093,6.09612E-07,734526746.1
26289,14093,0.034393078,734526746.1
26289,14093,0.020973975,734526746.1
26290,14093,0.054956231,734526746.1
26291,14111,1.27204E-06,133992339.8
26291,14093,0.007661771,734526746.1
26292,14093,0.00734282,734526746.1
26297,14072,0.083971766,58574330.8
26297,14074,0.410152377,14280629.74
26298,14072,0.000710486,58574330.8
26298,14072,0.034202908,58574330.8
26298,14072,1.94689E-05,58574330.8
26298,11025,0.004865959,174181371.7
26298,11025,0.000504664,174181371.7
26298,11025,0.000837836,174181371.7
26299,14072,1.93346E-05,58574330.8
26299,11025,0.17090274,174181371.7
26299,11025,0.071258643,174181371.7
26300,11025,0.132518139,174181371.7
26300,11025,0.00065423,174181371.7
26300,11031,0.046219165,358893607.9
26300,11031,0.053140395,358893607.9
26300,11031,0.061701693,358893607.9
26301,11031,0.028253998,358893607.9
26301,11031,0.126644214,358893607.9
26301,11031,0.008035926,358893607.9
26302,11031,0.036578735,358893607.9
26302,11031,3.97606E-06,358893607.9
26302,11026,0.005318384,410188340.5
26302,11026,0.010788102,410188340.5
26302,11020,0.081569269,487924251
26302,11020,0.000571516,487924251
26302,11020,0.001353667,487924251
26303,11037,0.000612123,410171926.5
26303,11026,0.013162743,410188340.5
26303,11026,0.003804563,410188340.5
26303,11026,0.028188694,410188340.5
26303,11026,0.032472663,410188340.5
26303,11020,0.009159227,487924251
26303,11020,0.03979687,487924251
26303,11020,0.003536069,487924251
26304,11037,0.071288404,410171926.5
26304,11037,5.42582E-05,410171926.5
26304,11037,0.012976097,410171926.5
26304,11037,0.013951692,410171926.5
26304,11026,0.04605577,410188340.5
26304,11026,0.006968962,410188340.5
26304,11026,0.042056867,410188340.5
26304,11020,0.002368266,487924251
26305,11037,0.172121725,410171926.5
26305,11037,0.011852716,410171926.5
26305,11037,0.000789195,410171926.5
26306,11037,0.0096888,410171926.5
26306,11037,0.0029089,410171926.5
26306,11037,0.001657838,410171926.5
26306,11037,0.036408915,410171926.5
26306,11037,0.02966572,410171926.5
26306,11037,0.024579894,410171926.5
26306,11015,0.078212323,111163573
26306,11015,0.035092267,111163573
26306,11015,0.021495627,111163573
26306,11015,0.00023849,111163573
26306,11015,0.013169871,111163573
26307,11015,0.272752012,111163573
26307,11015,0.040848033,111163573
26308,11015,0.071269152,111163573
26309,11015,0.019877622,111163573
26309,11015,0.017114362,111163573
26309,11014,0.031499312,784680962.2
26309,11014,0.006847209,784680962.2
26310,11014,0.00061517,784680962.2
26311,11003,0.002921834,704582483.4
26312,11003,0.014841885,704582483.4
26312,11003,0.025991769,704582483.4
26313,11003,0.077878636,704582483.4
26313,11003,0.000461618,704582483.4
26313,11003,0.015676104,704582483.4
26313,11003,0.012608639,704582483.4
26313,11003,2.31197E-07,704582483.4
26314,11003,0.01762048,704582483.4
26314,11003,0.016087159,704582483.4
26314,11003,6.82804E-05,704582483.4
26314,11003,0.078376308,704582483.4
26315,11003,0.057400449,704582483.4
26315,11003,0.000149099,704582483.4
26316,11032,0.007672821,306083905.8
26316,22014,0.009095932,247906985.9
26317,11032,0.065450973,306083905.8
26317,22014,0.039278789,247906985.9
26322,22018,0.331762491,22858552.6
26322,22018,0.379949547,22858552.6
26323,22018,0.120633512,22858552.6
26326,22004,0.002617606,90753830.11
26326,22015,0.278452885,33780090.03
26327,22004,1.88989E-07,90753830.11
26327,22004,0.147956822,90753830.11
26327,22015,0.018865216,33780090.03
26327,22015,0.198068014,33780090.03
26328,22004,0.038363822,90753830.11
26329,13047,0.027763702,37224550.43
26331,13031,0.05073933,37944245.28
26331,13031,0.088653993,37944245.28
26331,13031,0.000168767,37944245.28
26331,13043,0.002338441,14786288.31
26331,13043,0.164036222,14786288.31
26332,13031,0.076805479,37944245.28
26334,13033,0.681020475,9579710.35
26334,13071,0.229356253,19879312.35
26334,13071,0.088495647,19879312.35
26334,13071,0.010404952,19879312.35
26335,13033,0.276977486,9579710.35
26335,13033,0.031290135,9579710.35
26335,13042,0.021493614,35397622.37
26336,13034,0.270419639,20051473
26336,13042,0.110636224,35397622.37
26337,13014,0.13667468,90741506.31
26337,13034,0.096886871,20051473
26338,13014,0.447767927,90741506.31
26338,13068,0.014883169,106635760.6
26338,13079,0.039354071,72377273.51
26339,13014,0.037246202,90741506.31
26339,13068,0.127210394,106635760.6
26339,13079,0.028939302,72377273.51
26339,30076,0.002917264,119154056.3
26340,13078,0.046323666,32529487.38
26340,13080,0.001678011,55567046.94
26340,13080,0.000203047,55567046.94
26340,30076,0.023531513,119154056.3
26340,30076,0.081100495,119154056.3
26341,13078,0.132881364,32529487.38
26341,13078,0.260660177,32529487.38
26341,30027,0.008889663,155399538.5
26341,30076,0.001077021,119154056.3
26342,13078,0.028965626,32529487.38
26342,13078,0.071903074,32529487.38
26342,30027,0.058008939,155399538.5
26342,30027,0.179651839,155399538.5
26342,30027,0.188849929,155399538.5
26342,30058,0.004580317,360354516.5
26342,30058,0.005450248,360354516.5
26343,30027,2.29334E-05,155399538.5
26343,30027,0.131516339,155399538.5
26343,30027,0.000644049,155399538.5
26343,30058,0.017429193,360354516.5
26343,30058,0.002317173,360354516.5
26343,30083,0.00354216,294625934.7
26343,30083,0.007363114,294625934.7
26344,30058,0.063717284,360354516.5
26344,30083,0.079529679,294625934.7
26344,30083,0.000985273,294625934.7
26345,30058,0.119034307,360354516.5
26345,30058,0.006658865,360354516.5
26345,30083,0.038367384,294625934.7
26345,30083,0.041525062,294625934.7
26345,30160,0.00494801,840978006.5
26346,21064,0.00473584,163243181.8
26346,21064,0.000884824,163243181.8
26346,21064,0.037986449,163243181.8
26346,30058,0.00602535,360354516.5
26346,30083,0.008193587,294625934.7
26346,30160,0.038328669,840978006.5
26346,30160,0.025057434,840978006.5
26346,30160,0.004186571,840978006.5
26347,21064,0.008231745,163243181.8
26347,21064,0.00063848,163243181.8
26347,30157,0.000812945,114877141
26347,30160,0.062402488,840978006.5
26347,30160,0.024752964,840978006.5
26348,30157,0.007936214,114877141
26348,30160,0.093860899,840978006.5
26349,30157,0.046305773,114877141
26349,30160,0.084992711,840978006.5
26349,30160,0.000915221,840978006.5
26349,30175,0.001486476,321813204.5
26350,30160,0.039807365,840978006.5
26350,30160,4.20143E-05,840978006.5
26350,30175,0.042253492,321813204.5
26350,30175,0.016426958,321813204.5
26350,30189,0.020714205,258389472.3
26350,30189,0.008727822,258389472.3
26350,30189,0.030879557,258389472.3
26351,30175,0.013648629,321813204.5
26351,30189,0.006450643,258389472.3
26351,30189,0.223915152,258389472.3
26352,30189,0.194379062,258389472.3
26353,30189,0.008313407,258389472.3
26434,31033,0.029284279,289806377.3
26434,04001,0.10467087,142136509.3
26435,31033,0.120509243,289806377.3
26435,04001,0.206494036,142136509.3
26436,31033,0.120943435,289806377.3
26436,04001,0.058618712,142136509.3
26439,31053,0.477392866,29332387.23
26439,31053,0.058835405,29332387.23
26440,31053,0.375517606,29332387.23
26442,31062,0.000142809,6368284.772
26442,31062,0.237162637,6368284.772
26442,31089,0.179350419,118628082
26442,31089,0.185290299,118628082
26443,31047,0.063277465,124420462.7
26443,31047,0.003891907,124420462.7
26443,31025,0.451520697,79279937.07
26443,31025,0.171223594,79279937.07
26443,31018,0.10411766,97825649.91
26443,31089,0.058370521,118628082
26443,31089,0.048978426,118628082
26444,31056,0.005301346,90572465.17
26444,31047,0.480158854,124420462.7
26444,31047,0.025206089,124420462.7
26444,31025,0.205407785,79279937.07
26445,31047,0.170385065,124420462.7
26445,31024,0.048218634,82293853.89
26445,31075,0.423002278,128024344
26446,31075,0.336696629,128024344
26447,31094,0.010248204,106184550.4
26447,31079,0.055347087,432949355.5
26447,31075,0.013962783,128024344
26447,31010,0.020147345,58605298.86
26448,31094,0.073897853,106184550.4
26448,31079,0.002168776,432949355.5
26448,31010,0.638433898,58605298.86
26449,31010,0.0746427,58605298.86
26450,31104,0.003109864,575737424.9
26450,31104,0.015379816,575737424.9
26451,31058,0.005505599,405287417.8
26451,31104,0.011585575,575737424.9
26451,31104,0.075694049,575737424.9
26452,31017,0.00540755,214200674.9
26452,31104,0.126563708,575737424.9
26453,31022,9.06328E-05,211185945.4
26453,31017,0.002254593,214200674.9
26454,31022,0.104572979,211185945.4
26454,31022,0.049972476,211185945.4
26454,31022,0.183139469,211185945.4
26455,31022,0.099147881,211185945.4
26455,31022,0.159965735,211185945.4
26455,31092,0.020912838,242774153.7
26455,31092,0.038651353,242774153.7
26456,31092,0.28465278,242774153.7
26457,31021,0.107368256,73227401.54
26457,31092,0.202640866,242774153.7
26457,23002,0.021433118,1054396345
26458,31021,0.00865149,73227401.54
26458,31021,0.13606293,73227401.54
26458,23002,0.021599745,1054396345
26458,23002,0.001566159,1054396345
26459,31021,0.079534558,73227401.54
26459,23002,0.023766838,1054396345
26460,23002,0.003114746,1054396345
26613,18020,0.006755966,192984684.8
26613,18004,0.034491805,495575547.5
26614,18004,0.012955173,495575547.5
26616,18020,0.053709763,192984684.8
26616,14080,0.063818285,35882314.35
26617,18020,0.005350523,192984684.8
26620,14080,0.022718052,35882314.35
26622,18003,0.027277318,118591631.2
26622,18003,0.002491541,118591631.2
26623,18002,0.003400507,147030283.7
26623,18003,0.033999179,118591631.2
26624,18006,0.064872334,72637455.48
26624,18006,0.031649313,72637455.48
26625,18006,0.010594523,72637455.48
26626,14040,0.006669588,83734383.58
26627,14040,0.283594561,83734383.58
26627,14040,0.010921342,83734383.58
26627,14055,0.01918785,100633483
26628,14040,0.016582287,83734383.58
26628,14040,0.085798271,83734383.58
26628,14055,0.154468838,100633483
26629,14040,0.07343455,83734383.58
26630,14040,0.009784333,83734383.58
26630,14094,0.110460183,159964118
26631,14094,0.031265361,159964118
26632,14094,0.03777434,159964118
26637,14045,0.162991824,199488550.3
26638,14029,0.017094983,455843839.1
26638,14029,0.002485772,455843839.1
26638,14045,0.180846891,199488550.3
26638,14045,0.003878573,199488550.3
26639,14029,0.172369282,455843839.1
26639,14045,0.003605202,199488550.3
26640,14029,0.118982407,455843839.1
26641,14118,0.020254094,239891870.6
26641,14029,0.03856238,455843839.1
26641,14093,0.01497433,734526746.1
26642,14118,0.047270929,239891870.6
26642,14093,0.02310316,734526746.1
26643,14111,0.004373803,133992339.8
26643,14093,0.03020569,734526746.1
26644,14111,0.348883736,133992339.8
26644,14093,0.009822663,734526746.1
26645,14111,0.019026233,133992339.8
26646,14078,0.121411437,109275909.2
26647,14078,0.280814594,109275909.2
26647,14078,0.002783797,109275909.2
26647,14078,0.003388595,109275909.2
26647,14078,0.000359536,109275909.2
26647,14078,0.00429085,109275909.2
26648,14078,0.046353788,109275909.2
26649,14074,0.255269131,14280629.74
26649,14074,0.042558114,14280629.74
26650,14072,0.02305842,58574330.8
26650,14074,0.292020378,14280629.74
26651,14072,0.000537033,58574330.8
26651,14072,0.028297687,58574330.8
26651,14072,0.039754134,58574330.8
26651,14072,0.048919384,58574330.8
26651,14109,1.10029E-06,203434106.8
26652,14072,0.565206262,58574330.8
26652,14072,0.091082516,58574330.8
26652,11025,0.002223106,174181371.7
26653,11025,0.144769454,174181371.7
26653,11031,0.083176222,358893607.9
26653,11031,0.002389765,358893607.9
26653,11031,0.01278671,358893607.9
26654,11025,0.000102747,174181371.7
26654,11031,0.061435817,358893607.9
26654,11031,0.042533507,358893607.9
26654,11031,0.032125666,358893607.9
26654,11020,0.030903759,487924251
26654,11020,0.002589165,487924251
26655,11031,0.055232184,358893607.9
26655,11020,0.093030463,487924251
26655,11020,0.002674317,487924251
26655,11020,0.011550689,487924251
26656,11037,0.02667072,410171926.5
26656,11037,0.002360397,410171926.5
26656,11020,0.112758336,487924251
26656,11020,0.024008145,487924251
26657,11037,0.111069345,410171926.5
26657,11037,0.034511446,410171926.5
26657,11037,0.004949304,410171926.5
26657,11037,0.007800313,410171926.5
26657,11020,0.023472816,487924251
26657,11020,0.000218679,487924251
26658,11037,0.078167598,410171926.5
26658,11037,0.09897455,410171926.5
26659,11037,0.003293284,410171926.5
26659,11037,0.005796678,410171926.5
26659,11015,0.084000059,111163573
26659,11015,0.015692725,111163573
26660,11015,0.025380853,111163573
26661,11015,8.62522E-05,111163573
26662,11015,0.149833911,111163573
26662,11015,0.008511121,111163573
26662,11014,0.010849845,784680962.2
26662,11014,0.000260176,784680962.2
26663,11014,0.024035081,784680962.2
26663,11014,0.01037714,784680962.2
26664,11003,0.00984494,704582483.4
26664,11014,0.011124922,784680962.2
26664,11014,0.033067445,784680962.2
26665,11003,5.72288E-05,704582483.4
26665,11003,0.000475331,704582483.4
26665,11003,0.017378587,704582483.4
26665,11003,0.011823982,704582483.4
26665,11014,0.002689454,784680962.2
26666,11003,0.033101758,704582483.4
26666,11003,0.000660551,704582483.4
26666,11003,0.019065474,704582483.4
26666,11003,0.002797994,704582483.4
26666,11003,0.032038661,704582483.4
26667,11003,0.017560814,704582483.4
26667,11003,0.028779759,704582483.4
26667,11003,2.54598E-05,704582483.4
26667,11003,0.043042609,704582483.4
26668,11032,0.001995606,306083905.8
26668,11003,0.038298392,704582483.4
26669,11032,0.01102201,306083905.8
26669,11032,0.061964501,306083905.8
26669,11032,0.010868603,306083905.8
26670,11032,0.076140393,306083905.8
26670,11032,0.128365625,306083905.8
26670,11032,0.001095016,306083905.8
26671,11032,0.086901865,306083905.8
26675,22018,0.046991075,22858552.6
26680,22004,0.00044318,90753830.11
26680,22004,0.000953588,90753830.11
26680,22015,0.496271447,33780090.03
26680,22015,0.002787315,33780090.03
26681,22004,0.002131204,90753830.11
26681,22004,0.003581932,90753830.11
26681,22015,0.005555122,33780090.03
26682,13047,0.954377647,37224550.43
26683,13031,0.086200582,37944245.28
26683,13047,0.01785865,37224550.43
26684,13031,0.212569531,37944245.28
26684,13031,0.355994716,37944245.28
26685,13031,0.009713737,37944245.28
26685,13040,0.00845211,64707588.46
26687,13071,0.432508318,19879312.35
26688,13042,0.070601854,35397622.37
26688,13062,0.255545924,84938468.07
26690,13014,0.001432464,90741506.31
26690,13073,0.00724156,118928945.8
26691,13014,0.070815498,90741506.31
26691,13014,0.143534543,90741506.31
26691,13026,0.193148814,89823887.74
26691,13026,0.0110167,89823887.74
26691,13073,0.002710759,118928945.8
26691,13073,0.163179729,118928945.8
26691,13073,0.003875393,118928945.8
26692,13011,0.018888912,104567198.5
26692,13011,0.006094932,104567198.5
26692,13014,0.15928282,90741506.31
26692,13026,0.386207695,89823887.74
26692,13080,0.044085631,55567046.94
26692,13080,0.036000413,55567046.94
26693,13011,0.000792458,104567198.5
26693,13011,0.164173724,104567198.5
26693,13014,0.000843649,90741506.31
26693,13014,0.002402218,90741506.31
26693,13080,0.019362868,55567046.94
26693,13080,0.89867003,55567046.94
26694,13011,0.045928309,104567198.5
26694,13025,0.219632762,64596206.05
26694,13025,0.086877243,64596206.05
26695,13025,0.165188357,64596206.05
26695,13078,0.044234297,32529487.38
26695,30058,0.048594254,360354516.5
26695,30058,0.011999173,360354516.5
26695,30058,0.003931451,360354516.5
26696,30058,0.010028683,360354516.5
26696,30058,0.098647328,360354516.5
26696,30058,0.001600085,360354516.5
26697,30058,0.174013956,360354516.5
26698,30058,0.080020142,360354516.5
26698,30058,0.141851591,360354516.5
26699,30058,0.059801995,360354516.5
26699,30058,0.035859681,360354516.5
26699,30160,0.00990782,840978006.5
26699,30160,0.030539817,840978006.5
26699,30160,0.014878284,840978006.5
26700,30160,0.012429972,840978006.5
26700,30160,0.076042679,840978006.5
26700,30160,0.007735257,840978006.5
26701,30160,0.033109446,840978006.5
26701,30160,0.046753996,840978006.5
26701,30160,0.010882096,840978006.5
26701,30160,6.89833E-05,840978006.5
26702,30160,0.001712662,840978006.5
26702,30160,0.007158459,840978006.5
26702,30160,0.060335883,840978006.5
26702,30189,0.001944585,258389472.3
26703,30160,0.021928366,840978006.5
26703,30160,0.019623571,840978006.5
26703,30189,0.015396835,258389472.3
26703,30189,0.057745917,258389472.3
26703,30189,0.047332073,258389472.3
26703,30189,0.032184329,258389472.3
26704,30189,0.01830159,258389472.3
26704,30189,0.027191172,258389472.3
26704,30189,0.029028489,258389472.3
26704,30189,0.055358437,258389472.3
26786,31033,0.056032203,289806377.3
26786,04001,5.6229E-06,142136509.3
26787,31033,0.077215422,289806377.3
26787,04001,7.83383E-06,142136509.3
26788,31048,0.003681301,277021527.9
26788,31033,0.219520753,289806377.3
26789,31048,0.00556932,277021527.9
26789,31048,0.002518262,277021527.9
26789,31048,1.40403E-06,277021527.9
26789,31033,0.098299982,289806377.3
26790,31055,0.0001674,115820603
26790,31048,0.019165187,277021527.9
26791,31055,0.241328393,115820603
26791,31048,0.000471795,277021527.9
26792,31055,0.033648356,115820603
26795,31062,0.738657288,6368284.772
26795,31018,0.106311497,97825649.91
26795,31089,0.146582328,118628082
26796,31046,0.038865676,96870421.91
26796,31025,0.000958954,79279937.07
26796,31018,0.579293937,97825649.91
26796,31089,0.009707708,118628082
26797,31047,0.086415175,124420462.7
26797,31046,0.578135514,96870421.91
26797,31025,0.100145014,79279937.07
26797,31024,0.006289753,82293853.89
26797,31018,0.032623353,97825649.91
26797,31080,0.007785687,220840182.3
26798,31047,0.004125191,124420462.7
26798,31046,0.049842706,96870421.91
26798,31024,0.772724809,82293853.89
26798,31080,0.027304305,220840182.3
26798,31075,0.041078398,128024344
26799,31049,0.581756209,81900079.09
26799,31024,0.024983908,82293853.89
26799,31075,0.068462092,128024344
26799,31010,1.06428E-05,58605298.86
26800,31049,0.001967171,81900079.09
26803,31104,0.039549553,575737424.9
26804,31104,0.121214902,575737424.9
26804,31104,7.15993E-05,575737424.9
26805,31104,0.035455006,575737424.9
26805,31104,0.010596811,575737424.9
26806,31022,0.007016968,211185945.4
26806,31017,0.112046678,214200674.9
26807,31022,0.114540065,211185945.4
26807,31022,6.43219E-06,211185945.4
26807,31081,0.145799213,60842757.95
26808,31022,0.031988594,211185945.4
26808,31022,0.009264081,211185945.4
26808,31092,0.044578725,242774153.7
26808,31092,0.085016479,242774153.7
26808,31081,0.589233501,60842757.95
26808,31081,0.012278054,60842757.95
26809,31092,0.065610791,242774153.7
26809,31092,0.12719077,242774153.7
26810,31021,0.001947632,73227401.54
26810,31092,0.094036629,242774153.7
26811,31021,0.105510057,73227401.54
26812,31021,0.560925077,73227401.54
26812,31102,0.582116942,29805835.97
26812,23002,0.018989578,1054396345
26813,31102,0.063565088,29805835.97
26813,23002,0.030265938,1054396345
26966,18004,0.013190585,495575547.5
26967,18004,0.057595335,495575547.5
26968,18004,0.024331012,495575547.5
26972,18013,0.033208727,209198825.4
26973,18013,0.000390367,209198825.4
26973,18013,0.128008481,209198825.4
26974,18002,0.002734654,147030283.7
26974,18002,0.005608227,147030283.7
26974,18002,0.06598684,147030283.7
26974,18002,0.096410609,147030283.7
26974,18013,0.002049603,209198825.4
26974,18013,0.000543116,209198825.4
26975,18002,0.164929501,147030283.7
26975,18014,0.002770963,311382892.9
26976,18002,0.236420345,147030283.7
26976,18002,0.07893498,147030283.7
26976,18006,0.007309827,72637455.48
26976,18006,0.002083234,72637455.48
26976,18007,0.152477705,61168746.42
26977,18002,0.002882183,147030283.7
26977,18002,0.008664801,147030283.7
26977,18006,0.313647158,72637455.48
26977,18006,0.099338453,72637455.48
26977,18007,0.06080466,61168746.42
26978,18006,0.466993512,72637455.48
26978,18007,0.140948997,61168746.42
26979,18006,0.003511646,72637455.48
26979,14040,0.017213631,83734383.58
26980,14040,0.23655178,83734383.58
26982,14040,0.14305704,83734383.58
26983,14040,0.116181794,83734383.58
26983,14094,0.000247428,159964118
26984,14094,0.001149508,159964118
26985,14094,0.088033722,159964118
26991,32033,0.298950539,86300847.77
26991,14029,0.003682866,455843839.1
26991,14045,0.029505511,199488550.3
26992,32033,0.021933679,86300847.77
26992,32033,0.106297131,86300847.77
26992,14118,0.004709442,239891870.6
26992,14029,0.080193937,455843839.1
26992,14029,0.000117319,455843839.1
26993,14118,0.038504614,239891870.6
26993,14029,0.07193522,455843839.1
26994,14118,0.156098229,239891870.6
26995,14118,0.006146044,239891870.6
26995,14118,0.120786028,239891870.6
26995,14117,0.083599943,122898203.5
26995,14111,0.004958805,133992339.8
26995,14111,0.000118788,133992339.8
26996,14117,0.128806507,122898203.5
26996,14111,0.014688791,133992339.8
26997,14117,0.010550158,122898203.5
26997,14111,0.358699603,133992339.8
26998,14046,0.089944712,157478163.1
26998,14078,0.020235276,109275909.2
26998,14111,0.202350074,133992339.8
26999,14046,0.012255136,157478163.1
26999,14046,0.025725247,157478163.1
26999,14046,0.042864042,157478163.1
26999,14078,0.000813592,109275909.2
26999,14078,0.073298006,109275909.2
26999,14078,0.050595692,109275909.2
27000,14046,0.026402559,157478163.1
27000,14078,0.013656657,109275909.2
27000,14078,0.151119465,109275909.2
27000,14078,0.037256024,109275909.2
27001,14078,0.193622692,109275909.2
27004,14072,0.006667055,58574330.8
27004,14072,0.001314017,58574330.8
27004,14109,0.016785198,203434106.8
27004,14109,0.077051171,203434106.8
27004,14109,0.004713028,203434106.8
27005,14072,0.076203539,58574330.8
27005,14109,0.034053702,203434106.8
27005,14109,0.020157795,203434106.8
27006,14109,0.062248883,203434106.8
27006,14109,0.000227197,203434106.8
27006,11025,0.039552884,174181371.7
27006,11025,0.069711845,174181371.7
27006,11025,0.00566217,174181371.7
27006,11031,0.001254638,358893607.9
27006,11031,0.00575754,358893607.9
27007,11025,0.025239105,174181371.7
27007,11025,0.015052012,174181371.7
27007,11031,0.006282004,358893607.9
27007,11020,0.033416894,487924251
27007,11020,0.057727697,487924251
27008,11020,0.060757639,487924251
27008,11020,0.047611467,487924251
27009,11020,0.033648752,487924251
27009,11020,0.001837828,487924251
27009,11020,0.083995162,487924251
27009,11020,0.007334712,487924251
27010,11037,0.022514108,410171926.5
27010,11020,0.00075686,487924251
27010,11020,0.056548861,487924251
27011,11037,0.019263372,410171926.5
27011,11037,0.008910361,410171926.5
27016,11014,0.00265589,784680962.2
27016,11014,0.027336336,784680962.2
27016,11014,0.039483125,784680962.2
27017,11014,0.032540756,784680962.2
27017,11014,0.00034391,784680962.2
27017,11014,0.002754648,784680962.2
27017,11014,0.008990627,784680962.2
27017,11014,0.000698411,784680962.2
27017,11014,0.009866858,784680962.2
27018,11003,0.000696983,704582483.4
27018,11003,0.004232872,704582483.4
27018,11003,0.001969017,704582483.4
27018,11014,0.001775557,784680962.2
27018,11014,0.004656406,784680962.2
27018,11014,0.007133028,784680962.2
27019,11003,0.039544621,704582483.4
27019,11003,0.002469206,704582483.4
27019,11003,2.38108E-05,704582483.4
27019,11003,0.001399077,704582483.4
27019,11014,0.007591613,784680962.2
27019,11014,0.009190686,784680962.2
27020,11003,0.013227314,704582483.4
27020,11003,0.04073877,704582483.4
27020,11003,0.007378865,704582483.4
27020,11003,0.006061198,704582483.4
27020,11033,0.000601266,531852024.3
27020,11033,0.004887969,531852024.3
27020,11014,0.005113182,784680962.2
27020,11014,5.83551E-05,784680962.2
27021,11032,0.020394996,306083905.8
27021,11032,0.002265231,306083905.8
27021,11003,0.005999045,704582483.4
27021,11003,0.043477076,704582483.4
27021,11003,0.015184597,704582483.4
27021,11033,0.000496006,531852024.3
27021,11033,0.018554073,531852024.3
27021,11033,0.001902359,531852024.3
27021,11033,0.017942837,531852024.3
27021,11033,0.001254689,531852024.3
27022,11013,0.017682019,159753274.7
27022,11013,0.000151907,159753274.7
27022,11032,0.124465989,306083905.8
27022,11032,0.00148988,306083905.8
27022,11032,0.090793444,306083905.8
27022,11033,0.012212458,531852024.3
27022,11033,0.000659433,531852024.3
27022,11033,0.000488467,531852024.3
27023,11013,0.073410438,159753274.7
27023,11013,0.020100926,159753274.7
27023,11032,0.065652926,306083905.8
27023,11032,0.150174343,306083905.8
27024,11013,0.14057723,159753274.7
27024,11040,1,3860408.669
27024,11032,0.092779422,306083905.8
27025,11013,0.001696418,159753274.7
27037,13031,0.003511784,37944245.28
27037,13040,0.055156452,64707588.46
27038,13031,0.093685043,37944245.28
27038,13040,0.452635327,64707588.46
27039,13018,0.009388439,110288099.8
27040,13062,0.226540184,84938468.07
27040,13062,0.002254872,84938468.07
27041,13062,3.39383E-05,84938468.07
27041,13062,0.00013767,84938468.07
27041,13062,0.072614078,84938468.07
27042,13034,0.401681831,20051473
27042,13062,0.093556847,84938468.07
27042,13073,0.00202499,118928945.8
27043,13028,0.001207367,285350229.7
27043,13073,0.003286131,118928945.8
27043,13073,0.333845591,118928945.8
27044,13026,0.01400992,89823887.74
27044,13028,0.018122991,285350229.7
27044,13028,0.04012824,285350229.7
27044,13073,0.008578925,118928945.8
27044,13073,0.19649416,118928945.8
27045,13011,0.025186662,104567198.5
27045,13011,0.009453328,104567198.5
27045,13026,0.000903986,89823887.74
27045,13026,0.377071385,89823887.74
27045,13026,0.001464063,89823887.74
27045,13028,0.037085833,285350229.7
27045,13028,0.000832966,285350229.7
27045,13028,0.020971704,285350229.7
27045,13073,2.98342E-05,118928945.8
27046,13011,0.10835635,104567198.5
27046,13011,0.514314873,104567198.5
27046,13026,0.009406112,89823887.74
27046,13026,0.006771323,89823887.74
27046,13028,0.000978314,285350229.7
27046,13028,0.019702969,285350229.7
27046,13028,0.000229637,285350229.7
27047,13011,0.062280343,104567198.5
27047,13025,0.496640275,64596206.05
27047,13025,0.000114415,64596206.05
27048,13025,0.031546948,64596206.05
27049,30058,0.002829244,360354516.5
27050,30058,0.00614644,360354516.5
27051,30058,0.019221921,360354516.5
27051,30058,0.00084405,360354516.5
27051,30058,0.001425767,360354516.5
27051,30160,0.000564894,840978006.5
27052,30058,0.009145251,360354516.5
27052,30160,0.052308702,840978006.5
27053,30160,0.096187776,840978006.5
27053,30160,0.000128655,840978006.5
27054,30160,0.039656762,840978006.5
27054,30160,0.000473577,840978006.5
27055,30160,0.001348437,840978006.5
27056,30189,0.030042248,258389472.3
27139,31048,0.000422353,277021527.9
27139,31033,0.114125574,289806377.3
27140,31048,0.065210397,277021527.9
27140,31033,0.131578059,289806377.3
27141,31048,0.231177287,277021527.9
27141,31048,0.027475388,277021527.9
27141,31033,0.023834054,289806377.3
27141,31033,0.008420725,289806377.3
27142,31048,0.043729179,277021527.9
27142,31048,0.043750322,277021527.9
27142,31048,0.025063302,277021527.9
27142,31048,0.027698865,277021527.9
27143,31055,0.105795822,115820603
27143,31055,0.004709584,115820603
27143,31048,0.102063052,277021527.9
27143,31048,0.029750586,277021527.9
27143,31045,0.065361357,134434401.6
27143,31045,0.119303984,134434401.6
27144,31055,0.354531209,115820603
27144,31055,0.019272694,115820603
27144,31045,0.142802518,134434401.6
27144,31045,0.136461154,134434401.6
27145,31055,0.238817319,115820603
27145,31045,0.06023928,134434401.6
27148,31062,0.024037266,6368284.772
27148,31018,0.111671409,97825649.91
27148,31090,0.001460828,63053652.11
27148,31076,0.140205713,138875497.2
27148,31001,1,1628.043021
27149,31046,0.138566392,96870421.91
27149,31018,0.065982144,97825649.91
27149,31076,0.248664921,138875497.2
27150,31046,0.194589712,96870421.91
27150,31080,0.222542945,220840182.3
