GRIDCODE,CVENTMUN,Suma de Fter
26284,14045,0.940533656
26291,14093,0.067130285
26291,14111,0.08524212
26292,14078,0.191186637
26292,14093,0.067130083
26293,14008,0.008634557
26293,14078,0.498394788
26294,14008,0.081170945
26294,14078,0.031589456
26295,14008,0.066032821
26295,14078,0.010809714
26296,14074,0.170535873
26296,14078,0.153514729
26297,14072,0.0080173
26298,14072,0.015991831
26299,11025,0.40808346
26299,14072,0.356304427
26300,11031,0.595617452
26301,11031,0.017064495
26303,11020,0.026036946
26304,11026,0.102842348
26305,11037,0.127994016
26310,11003,0.053762538
26310,11014,0.193525469
26311,11003,0.006450423
26314,11003,0.064567587
26317,11032,0.14374488
26319,22005,0.211509328
26322,22018,0.219462089
26326,22004,0.184044405
26327,22004,0.074723066
26329,13047,0.331847901
26329,13084,0.064719796
26333,13071,0.187722058
26334,13033,0.190191999
26334,13071,0.480352584
26335,13033,0.018938348
26338,13014,0.254945813
26339,13014,0.484604242
26339,13068,0.166251295
26339,13080,0.21737832
26340,13080,0.297308795
26340,30076,0.094700862
26341,13078,0.767428578
26341,30027,0.013281123
26342,30027,0.432124403
26342,30058,0.005608819
26343,30027,0.039380217
26343,30058,0.011907578
26344,30058,0.025630421
26344,30083,0.073228417
26345,30058,0.048875328
26345,30083,0.022822166
26346,30058,0.017830319
26346,30083,0.015546721
26346,30160,0.037566613
26347,21064,0.023847061
26347,30160,0.124812926
26348,30160,0.008398395
26352,30189,0.39824063
26435,4001,0.169555791
26436,4001,0.360225901
26440,31053,0.257485095
26442,31089,0.691781916
26448,31010,0.240199522
26449,31010,0.492838877
26449,31073,0.027627847
26452,31017,0.042864275
26452,31104,0.524484564
26453,31017,0.914368136
26453,31022,0.304191372
26454,31022,0.695808628
26455,31092,1
26621,18002,0.053119064
26621,18003,0.034244536
26622,18003,0.062539292
26623,18002,0.151293923
26623,18003,0.135642739
26628,14055,0.007590179
26631,14094,0.145699568
26632,14094,0.108104035
26637,14045,0.059466344
26641,14029,1
26642,14111,0.028511605
26642,14118,0.236206335
26643,14111,0.134088659
26644,14111,0.265189208
26646,14078,0.018851016
26649,14074,0.520068315
26649,14078,0.095653661
26651,14072,0.010863934
26652,14072,0.608822507
26653,11031,0.141619889
26655,11020,0.216268922
26655,11031,0.080536234
26656,11020,0.110256428
26657,11037,0.006094826
26658,11037,0.272244089
26659,11015,0.007821378
26659,11037,0.174809574
26660,11015,0.09695767
26663,11014,0.147891887
26664,11014,0.045750768
26666,11003,0.000214566
26668,11032,0.051261325
26669,11032,0.010291431
26670,11032,0.266225376
26675,22018,0.442371576
26682,13047,0.218731104
26683,13031,0.014975918
26684,13031,0.037086489
26685,13031,0.071596113
26685,13040,0.232165254
26686,13040,0.179961536
26686,13071,0.079497561
26687,13071,0.140517313
26688,13042,0.063108515
26688,13062,0.230876887
26689,13062,0.002631283
26690,13014,0.001776079
26690,13073,0.201135251
26691,13014,0.258673865
26691,13026,0.742931814
26691,13073,0.202532556
26692,13026,0.257068186
26693,13011,0.1840952
26693,13080,0.207824376
26694,13011,0.056527851
26694,13025,0.224144082
26694,13078,0.232571422
26694,13080,0.27748851
26695,13025,0.031177899
26695,30058,0.11549645
26696,30058,0.144799394
26697,30058,0.096255246
26698,30058,0.034330357
26699,30058,0.055342552
26699,30160,0.031227301
26700,30160,0.051366289
26701,30160,0.158570291
26702,30160,0.177003241
26702,30189,0.101322692
26703,30160,0.039880861
26703,30189,0.194245867
26705,30189,0.17250335
26706,30189,0.053964912
26790,31048,0.600867312
26792,31055,0.053374851
26795,31018,0.914479262
26795,31062,0.867289098
26795,31089,0.308218084
26798,31024,1
26802,31010,0.266961601
26806,31017,0.042767589
26820,23009,0.006898391
26968,18004,0.2475865
26972,18013,0.11654288
26973,18013,0.403477025
26975,18002,0.065348261
26976,18002,0.169047849
26977,18006,1
26995,14111,0.127733835
26996,14111,0.291537724
26997,14111,0.067696851
27002,14074,0.176768373
27003,14074,0.132627439
27003,14109,0.026555612
27006,11025,0.216215992
27006,14109,0.160809125
27009,11020,0.093864505
27010,11020,0.328188813
27010,11037,0.007685189
27011,11015,0.20356587
27011,11037,0.167057898
27012,11015,0.15315228
27013,11015,0.483245491
27016,11014,0.005120733
27017,11014,0.475096981
27018,11003,0.135957252
27018,11014,0.057730672
27019,11003,0.190268916
27019,11014,0.052129886
27020,11003,0.16512021
27022,11032,0.243772948
27023,11013,0.013390421
27023,11032,0.224456808
27024,11013,0.220835757
27024,11032,0.060247231
27024,11040,1
27028,22013,0.248175231
27028,22018,0.291223915
27029,22013,0.156791528
27030,22013,0.001948364
27031,22013,7.49384E-05
27032,22002,0.160735661
27035,13047,0.0980383
27036,13031,0.429265807
27036,13047,0.351382696
27037,13031,0.224601009
27038,13031,0.222474665
27038,13040,0.196039046
27039,13040,0.391834163
27040,13062,0.312249132
27041,13062,0.265165426
27042,13073,0.023514405
27043,13073,0.284893048
27047,13011,0.750512307
27047,13025,0.141043441
27048,13025,0.210631513
27048,30058,0.039466712
27049,13025,0.036988328
27049,30058,0.054973696
27050,30058,0.039238606
27051,30058,0.053416287
27053,30160,0.104266251
27054,30160,0.123006837
27143,31045,1
27143,31048,0.399132688
27143,31055,0.434143444
27145,31053,0.005887627
27145,31055,0.512481705
27146,31053,0.736627279
27146,31062,0.132710902
27148,31018,0.085520738
27156,31104,0.029151269
27158,31104,0.02434754
27166,23002,0.002708815
27166,23009,0.102797542
27166,31102,1
27167,23008,0.451302463
27167,23009,0.120657842
27168,23008,0.548697537
27168,23009,0.012273976
27321,18004,0.421650775
27325,18004,0.317419023
27325,18013,0.350243693
27326,18013,0.020568639
27327,18002,0.102905341
27327,18013,0.109167763
27327,18014,0.026993137
27329,18002,0.368853292
27329,18007,1
27341,32028,0.339962553
27342,32028,0.100983773
27347,14118,0.314971926
27348,14117,0.220897335
27348,14118,0.448821739
27349,14060,0.077248462
27349,14117,0.491690713
27350,14117,0.287411952
27356,14109,0.134854962
27357,14109,0.239587321
27358,14109,0.364522311
27359,14109,0.060409341
27364,11015,0.05525731
27364,11020,0.079061652
27364,11030,0.006298817
27365,11030,0.059074363
27372,11014,0.002653556
27373,11014,0.014729214
27374,11033,0.054425264
27375,11033,0.026863483
27377,11013,0.765773821
27377,11043,0.033602209
27379,11034,0.850424659
27379,11043,0.026130219
27380,11034,0.149575341
27380,22013,0.03109428
27381,22013,0.060756162
27382,11006,0.092235607
27382,22013,0.220358742
27383,11006,0.002172424
27383,22013,0.158310648
27384,22002,0.140877158
27384,22013,0.014688807
27385,22002,0.085109267
27393,13018,0.791961422
27393,13062,0.021232893
27394,13018,0.103234101
27394,13062,0.167844378
27395,13073,0.128532385
27396,13046,0.041789383
27396,13073,0.159392356
27399,13028,0.050531715
27399,30055,0.013752894
27400,13011,0.008864641
27400,13025,0.129254889
27400,13028,0.481744495
27400,30055,0.013424259
27401,13025,0.188609885
27401,30055,0.101834278
27401,30155,0.077162509
27402,13025,0.038149962
27402,30058,0.063899796
27403,30058,0.126801
27404,30058,0.058473453
27404,30167,0.145987749
27405,30167,0.103072044
27406,30160,0.009371302
27408,30151,0.059562863
27409,30151,0.070203423
27409,30189,0.045159291
27500,31001,0.738233599
27508,31069,0.427924535
27509,31069,0.572075465
27509,31104,0.26279638
27521,23009,0.097399972
27522,23009,0.064007674
27692,32047,0.213313064
27695,32028,0.421343172
27696,32028,0.0730935
27696,32033,0.324054778
27700,32034,0.007148906
27701,14060,0.013684928
27702,14060,0.750297772
27703,14060,0.158768838
27707,14073,0.260374924
27709,14109,0.013261327
27717,11020,0.070525807
27717,11030,0.039201925
27718,11030,0.093859981
27719,11030,0.060185185
27721,11014,0.005370835
27730,11043,0.132707611
27731,11043,0.304588294
27732,11043,0.095584611
27735,11006,0.012989697
27736,11006,0.428895946
27736,22013,0.107801298
27737,11006,0.002016796
27738,22002,0.159864094
27739,22002,0.0343274
27739,22009,0.065289995
27745,13049,0.803642099
27746,13018,0.104804476
27746,24037,0.302313277
27748,13046,0.053283383
27748,24037,0.480304965
27749,13046,0.151843458
27750,13046,0.363572681
27751,13028,0.22566471
27751,30055,0.121763526
27751,30056,0.5012186
27752,30055,0.263753022
27753,13028,0.242059081
27753,30055,0.32409738
27753,30129,0.28073616
27754,30055,0.060138259
27754,30155,0.004126652
27755,30058,0.00118605
27755,30155,0.023359201
27756,30058,0.006467933
27756,30078,0.254818361
27756,30155,0.019708934
27757,30167,0.079740427
27758,30034,0.012614971
27758,30167,0.67119978
27759,30034,0.853689732
27759,30153,0.192943594
27760,30034,0.133695297
27760,30151,0.127513475
27760,30153,0.195075926
27760,30160,0.102262929
27761,30151,0.395470881
27761,30160,0.026548429
27762,30151,0.091308092
27853,31001,0.261766401
27853,31050,0.656496857
27865,31091,1
28028,18004,0.013343702
28045,14094,0.047587242
28045,32047,0.520529788
28046,14094,0.023152156
28046,32047,0.161565056
28048,32028,0.009809384
28049,32028,0.054807618
28049,32033,0.419154288
28050,32023,0.30666216
28050,32033,0.256790935
28054,32034,0.002608844
28057,14091,0.018810988
28058,14073,0.235123579
28058,14091,0.05523781
28065,14053,0.197697336
28066,14053,0.301884028
28067,11020,0.031811631
28067,11030,0.004735954
28067,14053,0.229686449
28068,11020,0.043985296
28068,11030,0.014899379
28069,11030,0.037125008
28070,11030,0.056049684
28071,11030,0.022463456
28072,11030,0.173776244
28073,11030,0.004451222
28074,11030,0.000891526
28078,11029,0.299623237
28078,11033,0.074762173
28079,11029,0.039762064
28079,11033,0.007345398
28080,11033,0.038109442
28082,11043,0.032525707
28083,11043,0.151324512
28084,11043,0.157950294
28085,11043,0.064469131
28085,11045,0.119187614
28086,11045,0.257379391
28087,11045,0.443343025
28088,11006,0.203502485
28088,11045,0.125377504
28089,11006,0.043407225
28090,11006,0.017327778
28090,22002,0.004350309
28090,22003,0.094760482
28091,22002,0.407137897
28091,22003,0.027982432
28095,22009,0.069215191
28098,13049,0.156681971
28099,13049,0.03967593
28099,24037,0.217381758
28100,24057,0.539224167
28103,13046,0.389511095
28103,30056,0.128918938
28104,30055,0.010753515
28104,30056,0.36986246
28105,30055,0.090482866
28105,30129,0.71926384
28105,30155,0.053647721
28106,30155,0.180161691
28108,30078,0.009509047
28108,30155,0.03264525
28109,30078,0.696218332
28110,30063,0.985183859
28110,30078,0.039454261
28112,30153,0.349328677
28113,30013,0.389697689
28113,30153,0.063883679
28114,30013,0.03058812
28114,30151,0.056589613
28115,30151,0.193084282
28116,30151,0.00626737
28197,31011,1
28206,31050,0.343503143
28206,31090,1
28234,23001,0.825945289
28235,23001,0.174054711
28382,18008,0.021882165
28385,18014,0.024868401
28386,18014,0.195913298
28399,14094,0.032800504
28399,32047,0.059377779
28403,32023,0.422578552
28404,32001,0.004299661
28404,32023,0.270759288
28408,32002,0.027172004
28408,32034,0.07685297
28409,14091,0.056553784
28409,32002,0.218956718
28410,14091,0.177224509
28411,14073,0.256264171
28411,14091,0.155312767
28412,14035,0.028444474
28412,14073,0.248237325
28418,14053,0.012176167
28422,11022,0.275985288
28422,11030,0.04982609
28423,11030,0.00204076
28426,11030,0.086292319
28430,11029,0.064799452
28431,11029,0.393896325
28431,11033,0.000404937
28432,11029,0.03612715
28432,11033,0.009113423
28433,11033,0.144318742
28434,11033,0.021582126
28435,11033,0.003495521
28441,11006,0.122059272
28441,11045,0.054712467
28442,11006,0.07539277
28442,22003,0.272673747
28443,22003,0.037171613
28444,22002,0.007598215
28444,22003,0.080168814
28448,22009,0.269163587
28451,24054,1
28453,24038,0.364121111
28453,24057,0.460775833
28454,24038,0.055851383
28459,30155,0.145097041
28460,30155,0.195318404
28461,30155,0.05311862
28463,30035,0.292561027
28463,30154,0.054949864
28464,30035,0.707438973
28464,30150,0.058049278
28464,30154,0.209741503
28465,30150,0.071126694
28465,30153,0.198768122
28466,30013,0.387103358
28466,30060,0.335605442
28467,30013,0.192610833
28733,18012,0.013286585
28736,18008,0.665038939
28737,18008,0.313078895
28737,18017,0.0680962
28738,18017,0.18065377
28739,18014,0.31313329
28739,18017,0.047746141
28740,18014,0.32637958
28741,18009,0.019008922
28744,18019,0.006473823
28745,18019,0.046698559
28752,32004,0.344350416
28753,32047,0.045214313
28757,32001,0.995700339
28761,32002,0.370768854
28761,32034,0.223717309
28763,14091,0.009418472
28766,14035,0.071194597
28767,14035,0.347291049
28775,11022,0.255350471
28783,11029,0.129375553
28784,11029,0.036416219
28784,11033,0.022414861
28785,11033,0.122305613
28786,11033,0.031474864
28787,11033,0.271639972
28796,22003,0.311530872
28797,22003,0.117324408
28798,24031,0.008813931
28799,24031,0.116493817
28801,22009,0.260070559
28802,22009,0.101253222
28805,24053,0.333953371
28806,24038,0.20835194
28806,24039,0.077950211
28806,24053,0.666046629
28807,24038,0.371675565
28807,24039,0.106270168
28812,30155,0.156192586
28812,30161,0.006028577
28816,30154,0.059158856
28817,30154,0.188419508
28818,30150,0.009285459
28818,30154,0.045143156
28819,30060,0.610720593
28819,30154,0.146804622
28820,30060,0.053673965
28820,30154,0.201411973
29086,18012,0.274479715
29087,18012,0.070880953
29090,18017,0.049146184
29091,18017,0.130013368
29093,18014,0.112712293
29094,18009,0.046236243
29094,18019,0.018210828
29095,18009,0.003138885
29095,18019,0.053783323
29097,18019,0.116550934
29098,18019,0.048058021
29102,14076,0.46839242
29105,14031,0.159536091
29105,32004,0.655649584
29105,32045,0.003592135
29112,32019,0.006222447
29113,32019,0.016181005
29113,32034,0.449612698
29114,14091,0.006564272
29114,32002,0.304721222
29114,32034,0.240059273
29115,14091,0.222469312
29115,32002,0.078381203
29116,14091,0.085386541
29117,14091,0.008093782
29118,14091,0.094051286
29129,11022,0.048272347
29140,11033,0.130829233
29140,24043,0.091961311
29146,24027,0.102390865
29149,22003,0.058387633
29149,24019,0.046086008
29150,24019,0.207500593
29151,24019,0.117717827
29151,24031,0.192118999
29155,22009,0.235007446
29157,24014,0.401815607
29157,24018,1
29158,24014,0.598184393
29159,24039,0.493560063
29160,24039,0.150518869
29161,24042,0.353520995
29161,30161,0.032046057
29162,30161,0.060835233
29163,30161,0.063389982
29164,30161,0.102595474
29165,30161,0.142010792
29166,30155,0.001047899
29166,30161,0.000985859
29168,30063,0.014816141
29171,30150,0.114948457
29171,30154,0.057950493
29172,30150,0.511013537
29172,30154,0.005011267
29173,30154,0.03140876
29422,18012,0.022111077
29423,18012,0.08955376
29424,18012,0.08224605
29439,18012,0.040162781
29443,18017,0.047215124
29444,18017,0.22756189
29448,18019,0.128548401
29449,18019,0.116282338
29450,18019,0.041494895
29451,18019,0.051885654
29452,18019,0.026670259
29455,14076,0.53160758
29457,14031,0.140368434
29458,14031,0.53304734
29458,32003,0.218389748
29458,32045,0.030858837
29460,32045,0.401791026
29462,32048,0.172878211
29463,32019,0.472982213
29463,32048,0.010656892
29465,32019,0.425945379
29466,32019,0.078668955
29469,14116,0.453505081
29470,14091,0.106454877
29470,14116,0.546494918
29471,14091,0.004421599
29472,1001,0.001846831
29473,1001,0.294994496
29473,14035,0.048562877
29476,14053,0.002878071
29482,11022,0.258824329
29483,11022,0.161567564
29483,11030,0.076865681
29484,11030,0.078038714
29492,24043,0.337076908
29493,11033,0.040914948
29493,24043,0.57096178
29496,11043,0.001117412
29498,24024,0.026140611
29499,24027,0.297858999
29500,24027,0.424173323
29501,24027,0.090755541
29503,24019,0.090106981
29504,24019,0.329924599
29504,24031,0.06588491
29509,24003,0.085278351
29510,24003,0.002895506
29512,24039,0.171700688
29514,24042,0.603622628
29514,30161,0.141384115
29518,30161,0.011947404
29519,30155,0.058413495
29519,30161,0.083482495
29520,30161,0.026562007
29525,30121,0.013900776
29525,30150,0.235576575
29626,31031,1
29775,18012,0.139326439
29776,18012,0.259613387
29777,18012,0.008339255
29792,18015,0.013305745
29794,18017,0.023354948
29795,18017,0.147173126
29796,18017,0.01337756
29801,18019,0.076182375
29802,18019,0.01878461
29805,18019,0.06903057
29810,14031,0.167048134
29811,32003,0.191460509
29812,32003,0.302107826
29812,32045,0.517671976
29813,32045,0.046086025
29815,32048,0.287089598
29825,1001,0.245213466
29828,14035,0.489597254
29828,14053,0.011611961
29829,14035,0.014909751
29829,14053,0.10331605
29830,14053,0.003720277
29837,11030,0.027581162
29840,11030,0.047724453
29840,24050,0.112989102
29841,24050,0.064919443
29844,24032,0.003048736
29851,24024,0.287937973
29853,24024,0.224091219
29854,24019,0.065418685
29854,24023,0.205452643
29854,24027,0.084821272
29856,24019,0.128773158
29856,24023,0.023012649
29857,24019,0.014472147
29857,24031,0.158008809
29858,24031,0.255314671
29859,24031,0.203364863
29859,24036,0.059245936
29861,24003,0.023143505
29862,24003,0.318640275
29863,24012,1
29863,24041,0.032770586
29864,24041,0.303116045
29867,24034,0.256981718
29867,24042,0.042856377
29867,30161,0.025553861
29868,30161,0.0554555
29868,30205,0.241528789
29869,30205,0.093448368
29870,30123,0.000739396
29870,30205,0.239654557
29871,30123,0.031412423
29871,30161,0.070550596
29871,30205,0.004282519
29872,30123,0.007709044
29872,30161,0.177172049
29873,30121,0.124958043
29876,30121,0.075452152
29877,30121,0.075569697
29878,30121,0.095468457
30000,23005,0.216967023
30001,23005,0.344372396
30002,23005,0.248452276
30143,18015,0.011419227
30145,18015,0.03276072
30146,18015,0.002935524
30147,18015,0.151483025
30148,18017,0.065661688
30154,18019,0.069349212
30158,14019,0.150663396
30158,18019,0.036594745
30161,14019,0.017018008
30165,14104,0.103062967
30165,32003,0.288041918
30168,32048,0.169640374
30169,32018,0.272460309
30169,32048,0.359734926
30170,32018,0.382936412
30171,1003,0.015247733
30171,32018,0.315378065
30171,32044,0.09176813
30172,1003,0.049314553
30179,1001,0.043623938
30182,14053,0.107772355
30185,14064,0.02810621
30186,14064,0.066888587
30189,11030,0.058618076
30189,24046,0.109823999
30191,24050,0.07992481
30192,24050,0.005205653
30193,24050,0.195139305
30196,24032,0.000129054
30197,24032,0.143571252
30198,24032,0.307260763
30199,24032,0.090219998
30204,24024,0.040273384
30205,24024,0.12319691
30206,24024,0.017974896
30207,24023,0.21041589
30208,24023,0.376116575
30209,24023,0.017810013
30211,24036,0.126429757
30212,24036,0.113581314
30214,24003,0.16247025
30215,24003,0.146674894
30215,24013,0.01160477
30216,24013,0.075654051
30217,24013,0.057605676
30217,24041,0.338898443
30218,24040,0.076615791
30218,24041,0.325214926
30221,24034,0.743018282
30222,30205,0.292593226
30225,30121,0.008195256
30225,30123,0.049469557
30226,30121,0.087163092
30227,30121,0.010420284
30228,30121,0.15194207
30229,30121,0.035654174
30231,30121,0.009316582
30353,23005,0.124518486
30494,18015,0.035254768
30496,18015,0.063186356
30499,18015,0.022738057
30507,18019,0.070160106
30508,18019,0.005241348
30511,14019,0.109550568
30512,14019,0.257080118
30513,14019,0.192532575
30514,14019,0.081135493
30518,14104,0.896937033
30522,32015,0.080055813
30522,32044,0.020354843
30523,32015,0.024780014
30523,32044,0.412859405
30524,32018,0.029225214
30524,32044,0.434103636
30525,1003,0.069546028
30527,1003,0.131094397
30532,1001,0.282927912
30533,1001,0.131393357
30535,1010,0.339896062
30535,14053,0.029257306
30538,14064,0.122697742
30539,14064,0.215850791
30541,24046,0.103589874
30542,24046,0.290813083
30544,24046,0.043230867
30544,24050,0.379234107
30551,24032,0.27547062
30551,24055,0.178134496
30552,24032,0.180299578
30561,24023,0.020158159
30562,24023,0.06215637
30563,24023,0.084877701
30564,24036,0.127843257
30566,24036,0.023011175
30567,24003,0.145465181
30569,24013,0.058181957
30570,24013,0.220535548
30570,24040,0.031983581
30571,24013,0.021583841
30571,24040,0.086642224
30572,24040,0.096782149
30575,30205,0.128492543
30577,30123,0.02013471
30578,30123,0.054470966
30579,30121,0.102541311
30579,30123,0.023877593
30580,30121,0.178788683
30581,30121,0.003518809
30583,30121,0.020809897
30705,23005,0.065689819
30846,18015,0.071483457
30847,18015,0.194588341
30848,18015,0.043073454
30851,18018,1
30853,18011,0.110684245
30854,18011,0.168279095
30866,14019,0.192019842
30866,14061,0.005719316
30869,14115,0.129488346
30875,32015,0.206910549
30876,32015,0.004822215
30876,32044,0.040913987
30879,1003,0.075445106
30888,1002,0.079156674
30888,1010,0.660103938
30889,1002,0.617695457
30889,14064,0.070880811
30890,14064,0.355505153
30895,24046,0.049225447
30897,24046,0.290140946
30900,24050,0.063409628
30901,24028,0.119314592
30901,24050,0.099177952
30902,24055,0.109209757
30903,24055,0.321385326
30904,24055,0.131458982
30908,24024,0.013735262
30909,24011,0.101970545
30909,24024,0.006148387
30914,24005,0.098656912
30915,24005,0.430036321
30918,24036,0.101885049
30919,24003,0.009773525
30919,24013,0.022562959
30919,24036,0.083272055
30920,24003,0.105658514
30923,24040,0.044947501
30924,24040,0.084269419
30925,24040,0.010762689
30928,30123,0.00140254
30929,30123,0.004006161
30930,30123,0.038999802
30931,30123,0.054906083
30933,30121,0.006300717
31199,18015,0.141597263
31202,18010,0.599918663
31203,18010,0.315713308
31207,18011,0.383991298
31208,18009,0.045593359
31208,18011,0.337045362
31209,18009,0.004948427
31217,14061,0.056241692
31218,14061,0.11475823
31219,14061,0.158252336
31221,14115,0.694250344
31222,14115,0.176261309
31226,14025,0.049745648
31227,14025,0.430435747
31228,14025,0.120441858
31228,32015,0.141758041
31228,32055,0.06596792
31229,32015,0.443705421
31231,32055,0.07904676
31232,1003,0.609116494
31232,32055,0.007053088
31241,1002,0.197614671
31241,32052,0.047685571
31242,1002,0.105533198
31242,14064,0.062935047
31242,32052,0.061835875
31243,14064,0.077135661
31243,32038,0.161518244
31244,32038,0.121588327
31245,32038,0.012282833
31250,24046,0.113175783
31253,24028,0.117483832
31254,24028,0.006207079
31255,24055,0.115320434
31256,24055,0.144491005
31257,24030,0.002259805
31258,24030,0.070309809
31259,24011,0.093130206
31260,24011,0.60515598
31265,24024,0.018369285
31268,24002,0.525420443
31268,24005,0.471306768
31271,24036,0.086035219
31272,24013,0.007558829
31272,24036,0.076361775
31273,24013,0.020391229
31274,24013,0.053782559
31281,24016,0.001244769
31281,30123,0.003382553
31282,30123,0.05680193
31283,30123,0.028568903
31284,30123,0.060176796
31286,30123,0.000436619
31286,30152,0.022295333
31287,30152,0.069926775
31552,18015,0.149905129
31562,18009,0.091830022
31570,14061,0.094961419
31571,14061,0.139284415
31578,14025,0.106086816
31579,14025,0.293289931
31582,32015,0.097967945
31582,32055,0.088021362
31585,1003,0.045734086
31585,32055,0.004597794
31586,1003,0.004501602
31586,1008,0.470111648
31586,32055,0.012341583
31587,1008,0.180753765
31589,1006,1
31589,1007,0.169067158
31590,1007,0.127927992
31594,32052,0.476032954
31595,32024,0.290438718
31595,32052,0.320232645
31596,32024,0.108816966
31596,32038,0.114238984
31596,32052,0.094212956
31597,32038,0.320087698
31598,32038,0.129610998
31599,32038,0.001821471
31600,32038,0.007305363
31606,24035,0.470672319
31610,24030,0.220277745
31611,24030,0.106747465
31612,24011,0.19974327
31612,24030,0.109467175
31617,24024,0.107546411
31618,24024,0.049521894
31621,24002,0.474579557
31624,24036,0.202334465
31624,24058,0.063258009
31625,24013,0.045769234
31626,24013,0.061298587
31627,24013,0.038791949
31630,24040,0.162379429
31631,24040,0.08510986
31632,24040,0.015414334
31633,24040,0.0332568
31636,30123,0.033184147
31637,30123,0.042331037
31638,30123,0.122494268
31638,30133,0.023626049
31639,30123,0.011556511
31641,30152,0.272883549
31642,30152,0.028351496
31905,18015,0.010549598
31915,18009,0.050267123
31916,18009,0.119929018
31917,18009,0.030709629
31921,14061,0.123115181
31935,32055,0.022312229
31936,32055,0.064501307
31939,1008,0.193414988
31940,1008,0.045935195
31941,1008,0.032449132
31942,1007,0.570840646
31942,1008,0.077335271
31943,1007,0.124017242
31948,32024,0.117849245
31949,32024,0.012103429
31949,32038,0.078454887
31959,24035,0.278874392
31960,24035,0.103093153
31962,24004,0.140605684
31963,24030,0.301895095
31964,24030,0.097463376
31965,24030,0.086661123
31965,24052,0.119879431
31966,24030,0.004918405
31966,24052,0.476492162
31970,24024,0.051129002
31971,24010,0.080797835
31971,24024,0.033934767
31977,24013,0.03048585
31977,24058,0.2982404
31978,24013,0.108348609
31979,24013,0.056186706
31982,24040,0.036364195
31983,24040,0.025423087
31984,24040,0.004760535
31985,24016,0.07795056
31986,24016,0.387474104
31986,24040,0.106483553
31988,24016,0.059973444
31988,30123,0.006270382
31989,30123,0.038272804
31990,30123,0.034701158
31991,30123,0.01993471
31992,30123,0.011438391
31994,30133,0.658857103
31994,30152,0.606542847
32106,31061,0.235940324
32107,31061,0.520238356
32108,31061,0.24382132
32258,18015,0.055719337
32258,18016,0.017864707
32260,18016,0.00550919
32262,18001,0.324121592
32262,18016,0.04404133
32263,18001,0.663426383
32263,18010,0.084368029
32268,18009,0.056475594
32269,18009,0.002929133
32270,18009,0.027290633
32271,18009,0.086607117
32272,18009,0.039891587
32273,14061,0.060662278
32273,18009,0.015577611
32274,14061,0.091103551
32280,14061,0.053974411
32284,14041,0.038197435
32285,14041,0.881526385
32288,32055,0.02400692
32289,32055,0.030555993
32290,32055,0.105628276
32291,32055,0.025009124
32295,1007,0.008146962
32297,1009,0.561341006
32298,1009,0.438658994
32298,32024,0.016502992
32301,32024,0.098632436
32302,32024,0.177884695
32302,32038,0.010388984
32311,24028,0.094418965
32312,24028,0.008076829
32314,24004,0.433629391
32315,24004,0.275627405
32319,24052,0.390375012
32321,24052,0.005233569
32324,24010,0.007435499
32332,24013,0.078123491
32333,24013,0.031534153
32335,24040,0.065710794
32338,24016,0.18690104
32339,24016,0.053785639
32341,24016,0.087134142
32341,30123,0.046720647
32342,30123,0.033722442
32343,30123,0.054331435
32347,30133,0.317516848
32611,18016,0.151064719
32612,18016,0.144805259
32613,18016,0.237526378
32620,18009,0.044411083
32621,18009,0.056472096
32625,18009,0.096389149
32626,14061,0.022935489
32626,18009,0.076741821
32626,32049,0.05375201
32632,14061,0.013024296
32633,14061,0.065967388
32637,14041,0.08027618
32640,32046,0.260579212
32640,32055,0.000995936
32641,32055,0.168289847
32642,32055,0.062577108
32643,32055,0.035279409
32644,32055,0.167138138
32649,1004,1
32652,32024,0.177771519
32652,32035,0.706978272
32663,24021,1
32664,24028,0.186223348
32665,24028,0.226104403
32666,24035,0.147360136
32666,24051,0.014280125
32667,24004,0.150137519
32667,24051,0.060374388
32672,24008,0.002907459
32673,24052,0.008019826
32679,24010,0.003676523
32688,24040,0.03309406
32688,28021,0.059295544
32691,24016,0.1455363
32691,30123,0.005858138
32694,30123,0.004099641
32695,30123,0.053886285
32696,30123,0.043154337
32963,18016,0.006060476
32964,18016,0.201589442
32966,18016,0.021499176
32968,18001,0.012452025
32973,18009,0.06372655
32974,18009,0.004400556
32979,10014,0.038046637
32979,32049,0.044011578
32988,32031,0.087803316
32989,32031,0.121346063
32993,32046,0.736763557
32994,32046,0.002657232
32996,32055,0.028200139
32997,32055,0.001914609
33000,32008,0.028868893
33000,32012,0.419850598
33001,32008,0.487768111
33001,32012,0.000997171
33002,32008,0.125923384
33005,32035,0.293021728
33005,32053,0.251267861
33006,32053,0.598241017
33014,24001,1
33016,24028,0.000287386
33017,24028,0.137855733
33018,24028,0.104027832
33018,24051,0.075594484
33020,24051,0.010823133
33021,24051,0.045255794
33022,24051,0.013183498
33025,24008,0.541573223
33030,24010,0.003475798
33033,24010,0.011958161
33037,28028,0.339938464
33041,28021,0.116006405
33044,28021,0.037250534
33044,30123,0.001548591
33052,28003,0.038218296
33053,28003,0.013663579
33317,18016,0.170039324
33319,25009,0.006594071
33327,18009,0.017425442
33332,10014,0.032929154
33332,32049,0.057099135
33342,32031,0.462454767
33343,32031,0.020256254
33349,32055,0.00656246
33351,32012,0.000668547
33352,32012,0.363835182
33352,32017,0.051042232
33353,32012,0.151518041
33354,32036,0.115934728
33355,32008,0.357439613
