GRIDCODE,LONG,LATITUDE,Huso,Pob
48840,-106.555602,26.077989,7,475
48841,-106.465287,26.080555,7,184
48842,-106.374969,26.083069,6,16
48843,-106.284648,26.085532,6,360
48844,-106.194323,26.087944,6,0
48845,-106.103995,26.090304,6,45
48846,-106.013664,26.092613,6,1
48847,-105.923329,26.094871,6,55
48848,-105.832992,26.097077,6,17
48849,-105.742651,26.099232,6,25
48850,-105.652307,26.101336,6,115
48851,-105.561961,26.103388,6,302
48852,-105.471611,26.105388,6,0
48853,-105.381259,26.107338,6,0
48854,-105.290904,26.109236,6,15
48855,-105.200547,26.111082,6,322
48856,-105.110187,26.112877,6,0
48857,-105.019824,26.114621,6,104
48858,-104.92946,26.116313,6,26
48859,-104.839092,26.117954,6,2
48860,-104.748723,26.119543,6,2
48861,-104.658351,26.121081,6,3
48862,-104.567978,26.122568,6,0
48863,-104.477602,26.124003,6,0
48864,-104.387224,26.125387,6,0
48865,-104.296844,26.12672,6,0
48866,-104.206463,26.128001,6,0
48867,-104.11608,26.12923,6,282
48868,-104.025695,26.130408,6,0
48869,-103.935308,26.131535,6,0
48870,-103.84492,26.13261,6,0
48871,-103.754531,26.133634,6,77
48872,-103.66414,26.134607,6,0
48873,-103.573748,26.135528,6,4
48874,-103.483354,26.136398,6,8519
48875,-103.39296,26.137216,6,2549
48876,-103.302564,26.137982,6,0
48877,-103.212167,26.138698,6,0
48878,-103.121769,26.139362,6,0
48879,-103.031371,26.139974,6,0
48880,-102.940971,26.140535,6,0
48881,-102.850571,26.141045,6,0
48882,-102.76017,26.141503,6,2
48883,-102.669769,26.14191,6,0
48884,-102.579367,26.142265,6,0
48885,-102.488964,26.142569,6,0
48886,-102.398561,26.142822,6,0
48887,-102.308158,26.143023,6,0
48888,-102.217755,26.143172,6,152
48889,-102.127351,26.14327,6,1
48890,-102.036947,26.143317,6,42
48891,-101.946544,26.143312,6,0
48892,-101.85614,26.143256,6,0
48893,-101.765736,26.143149,6,0
48894,-101.675333,26.14299,6,0
48895,-101.58493,26.142779,6,3
48896,-101.494527,26.142517,6,0
48897,-101.404124,26.142204,6,4
48898,-101.313723,26.141839,6,15
48899,-101.223321,26.141423,6,0
48900,-101.13292,26.140956,6,0
48901,-101.04252,26.140437,6,147
48902,-100.952121,26.139866,6,2
48903,-100.861723,26.139244,6,29
48904,-100.771325,26.138571,6,52
48905,-100.680928,26.137846,6,17
48906,-100.590533,26.13707,6,0
48907,-100.500138,26.136243,6,34
48908,-100.409745,26.135364,6,115
48909,-100.319353,26.134433,6,406
48910,-100.228962,26.133451,6,1035
48911,-100.138573,26.132418,6,32
48912,-100.048185,26.131333,6,24
48913,-99.957799,26.130197,6,1
48914,-99.867415,26.12901,6,2
48915,-99.777032,26.127771,6,3
48916,-99.686651,26.12648,6,77
48917,-99.596271,26.125138,6,4857
48918,-99.505894,26.123745,6,18
48919,-99.415519,26.1223,6,1
48920,-99.325145,26.120804,6,0
48921,-99.234774,26.119257,6,6
48922,-99.144405,26.117658,6,231
48923,-99.054038,26.116008,6,389
48924,-98.963674,26.114306,6,325
48925,-98.873312,26.112553,6,0
48926,-98.782952,26.110749,6,54
48927,-98.692595,26.108893,6,469
48928,-98.602241,26.106985,6,29
48929,-98.511889,26.105027,6,641
48930,-98.42154,26.103017,6,10235
48931,-98.331194,26.100955,6,146526
48932,-98.240851,26.098842,6,34907
48933,-98.150511,26.096678,6,8
48934,-98.060174,26.094463,6,0
48935,-97.96984,26.092196,6,5511
48936,-97.879509,26.089877,6,437
48937,-97.789182,26.087507,6,0
48938,-97.698858,26.085086,6,0
48939,-97.608537,26.082614,6,0
48940,-97.51822,26.08009,6,0
48941,-97.427906,26.077515,6,0
48942,-97.337596,26.074888,6,0
48943,-97.247289,26.07221,6,0
48944,-97.156987,26.069481,6,0
48945,-97.066688,26.0667,6,0
48946,-96.976393,26.063868,6,0
48947,-96.886102,26.060985,6,0
48948,-96.795815,26.05805,6,0
48949,-96.705533,26.055064,6,0
48950,-96.615254,26.052027,6,0
48951,-96.52498,26.048938,6,0
48952,-96.43471,26.045798,6,0
48953,-96.344445,26.042606,6,0
48954,-96.254184,26.039364,6,0
48955,-96.163927,26.036069,6,0
48956,-96.073676,26.032724,6,0
48957,-95.983428,26.029327,6,0
48958,-95.893186,26.025879,6,0
48959,-95.802949,26.02238,6,0
48960,-95.712716,26.018829,6,0
48961,-95.622488,26.015227,6,0
48962,-95.532266,26.011574,6,0
48963,-95.442048,26.00787,6,0
48964,-95.351836,26.004114,6,0
48965,-95.261629,26.000307,6,0
48966,-95.171427,25.996448,6,0
48967,-95.081231,25.992539,6,0
48968,-94.99104,25.988578,6,0
48969,-94.900855,25.984566,6,0
48970,-94.810676,25.980502,6,0
48971,-94.720502,25.976387,6,0
48972,-94.630334,25.972221,6,0
48973,-94.540171,25.968004,6,0
48974,-94.450015,25.963736,6,0
48975,-94.359864,25.959416,6,0
48976,-94.26972,25.955045,6,0
48977,-94.179582,25.950623,6,0
48978,-94.08945,25.946149,6,0
48979,-93.999324,25.941624,6,0
48980,-93.909204,25.937049,6,0
48981,-93.819091,25.932421,6,0
48982,-93.728984,25.927743,6,0
48983,-93.638884,25.923014,6,0
48984,-93.548791,25.918233,6,0
48985,-93.458704,25.913401,6,0
48986,-93.368624,25.908518,6,0
48987,-93.278551,25.903583,6,0
48988,-93.188484,25.898598,6,0
48989,-93.098425,25.893561,6,0
48990,-93.008372,25.888473,6,0
48991,-92.918327,25.883334,6,0
48992,-92.828289,25.878144,6,0
48993,-92.738258,25.872903,6,0
48994,-92.648234,25.86761,6,0
48995,-92.558218,25.862267,6,0
48996,-92.468209,25.856872,6,0
48997,-92.378208,25.851426,6,0
48998,-92.288215,25.845929,6,0
48999,-92.198229,25.840381,6,0
49000,-92.10825,25.834782,6,0
49001,-92.01828,25.829132,6,0
49002,-91.928317,25.82343,6,0
49003,-91.838363,25.817678,6,0
49004,-91.748416,25.811874,6,0
49005,-91.658477,25.806019,6,0
49006,-91.568547,25.800113,6,0
49007,-91.478625,25.794157,6,0
49008,-91.388711,25.788149,6,0
49009,-91.298805,25.78209,6,0
49010,-91.208908,25.77598,6,0
49011,-91.119019,25.769818,6,0
49012,-91.029139,25.763606,6,0
49013,-90.939268,25.757343,6,0
49014,-90.849405,25.751029,6,0
49015,-90.759551,25.744664,6,0
49016,-90.669706,25.738248,6,0
49017,-90.57987,25.73178,6,0
49018,-90.490043,25.725262,6,0
49019,-90.400224,25.718693,6,0
49020,-90.310415,25.712073,6,0
49021,-90.220615,25.705402,6,0
49022,-90.130825,25.698679,6,0
49023,-90.041043,25.691906,6,0
49024,-89.951272,25.685082,6,0
49025,-89.861509,25.678207,6,0
49026,-89.771756,25.671281,6,0
49027,-89.682013,25.664305,6,0
49028,-89.592279,25.657277,6,0
49029,-89.502555,25.650198,6,0
49030,-89.412841,25.643068,6,0
49031,-89.323137,25.635888,6,0
49032,-89.233443,25.628656,6,0
49033,-89.143758,25.621374,6,0
49034,-89.054084,25.614041,6,0
49035,-88.96442,25.606657,6,0
49036,-88.874766,25.599222,6,0
49037,-88.785123,25.591736,6,0
49038,-88.69549,25.584199,6,0
49039,-88.605867,25.576612,6,0
49040,-88.516254,25.568974,6,0
49041,-88.426653,25.561284,6,0
49042,-88.337062,25.553545,6,0
49043,-88.247481,25.545754,6,0
49044,-88.157912,25.537912,6,0
49045,-88.068353,25.53002,6,0
49046,-87.978805,25.522077,6,0
49047,-87.889268,25.514083,6,0
49048,-87.799742,25.506038,6,0
49049,-87.710227,25.497943,6,0
49050,-87.620724,25.489797,6,0
49051,-87.531231,25.4816,6,0
49052,-87.44175,25.473352,6,0
49053,-87.35228,25.465054,6,0
49054,-87.262822,25.456705,6,0
49055,-87.173375,25.448305,6,0
49056,-87.08394,25.439854,6,0
49057,-86.994516,25.431353,6,0
49058,-86.905105,25.422801,6,0
49059,-86.815705,25.414199,6,0
49060,-86.726316,25.405546,6,0
49061,-86.63694,25.396842,6,0
49062,-86.547576,25.388087,6,0
49063,-86.458223,25.379282,6,0
49064,-86.368883,25.370427,6,0
49065,-86.279555,25.36152,6,0
49066,-86.190239,25.352563,6,0
49067,-117.892693,25.42635,6,0
49068,-117.803332,25.435354,6,0
49069,-117.713959,25.444306,6,0
49070,-117.624574,25.453208,6,0
49071,-117.535177,25.46206,6,0
49072,-117.445767,25.470861,6,0
49073,-117.356345,25.479611,6,0
49074,-117.266912,25.48831,6,0
49075,-117.177466,25.496959,6,0
49076,-117.088009,25.505557,6,0
49077,-116.99854,25.514105,6,0
49078,-116.909059,25.522601,6,0
49079,-116.819566,25.531047,6,0
49080,-116.730062,25.539443,6,0
49081,-116.640547,25.547787,6,0
49082,-116.551019,25.556081,6,0
49083,-116.461481,25.564324,6,0
49084,-116.371931,25.572516,6,0
49085,-116.28237,25.580658,6,0
49086,-116.192798,25.588748,6,0
49087,-116.103215,25.596788,6,0
49088,-116.01362,25.604777,6,0
49089,-115.924015,25.612716,6,0
49090,-115.834399,25.620603,6,0
49091,-115.744772,25.62844,6,0
49092,-115.655134,25.636226,6,0
49093,-115.565485,25.643961,6,0
49094,-115.475826,25.651645,6,0
49095,-115.386156,25.659278,6,0
49096,-115.296476,25.666861,6,0
49097,-115.206786,25.674392,6,0
49098,-115.117085,25.681873,6,0
49099,-115.027373,25.689303,6,0
49100,-114.937652,25.696682,6,0
49101,-114.84792,25.70401,6,0
49102,-114.758178,25.711287,6,0
49103,-114.668426,25.718513,6,0
49104,-114.578665,25.725689,6,0
49105,-114.488893,25.732813,6,0
49106,-114.399112,25.739886,6,0
49107,-114.30932,25.746909,6,0
49108,-114.21952,25.75388,6,0
49109,-114.129709,25.760801,6,0
49110,-114.039889,25.76767,6,0
49111,-113.95006,25.774489,6,0
49112,-113.860221,25.781256,6,0
49113,-113.770373,25.787973,6,0
49114,-113.680515,25.794639,6,0
49115,-113.590648,25.801253,6,0
49116,-113.500773,25.807817,6,0
49117,-113.410888,25.814329,6,0
49118,-113.320994,25.820791,6,0
49119,-113.231091,25.827201,6,0
49120,-113.14118,25.833561,6,0
49121,-113.051259,25.839869,6,0
49122,-112.96133,25.846127,6,0
49123,-112.871393,25.852333,6,0
49124,-112.781446,25.858488,6,0
49125,-112.691492,25.864592,6,0
49126,-112.601528,25.870645,6,0
49127,-112.511557,25.876647,6,0
49128,-112.421577,25.882598,6,0
49129,-112.331589,25.888498,6,0
49130,-112.241593,25.894346,6,0
49131,-112.151588,25.900144,8,0
49132,-112.061576,25.90589,8,0
49133,-111.971556,25.911586,8,0
49134,-111.881528,25.91723,8,0
49135,-111.791492,25.922823,8,0
49136,-111.701448,25.928365,8,7
49137,-111.611397,25.933855,8,7
49138,-111.521338,25.939295,8,26
49139,-111.431272,25.944683,8,25
49140,-111.341198,25.950021,8,124
49141,-111.251117,25.955307,8,0
49142,-111.161028,25.960542,8,4
49143,-111.070932,25.965725,8,0
49144,-110.980829,25.970858,6,0
49145,-110.890719,25.975939,6,0
49146,-110.800602,25.980969,6,0
49147,-110.710478,25.985948,6,0
49148,-110.620347,25.990876,6,0
49149,-110.53021,25.995752,6,0
49150,-110.440065,26.000578,6,0
49151,-110.349914,26.005352,6,0
49152,-110.259756,26.010075,6,0
49153,-110.169592,26.014746,6,0
49154,-110.079421,26.019367,6,0
49155,-109.989244,26.023936,6,0
49156,-109.89906,26.028453,6,0
49157,-109.808871,26.03292,6,0
49158,-109.718675,26.037335,6,0
49159,-109.628473,26.041699,6,0
49160,-109.538264,26.046012,6,0
49161,-109.44805,26.050274,6,0
49162,-109.35783,26.054484,6,581
49163,-109.267605,26.058643,6,1166
49164,-109.177373,26.062751,6,1907
49165,-109.087136,26.066807,6,0
49166,-108.996893,26.070812,6,3461
49167,-108.906645,26.074766,6,126
49168,-108.816391,26.078668,6,5373
49169,-108.726132,26.082519,6,6018
49170,-108.635867,26.086319,6,93
49171,-108.545597,26.090068,6,29
49172,-108.455322,26.093765,6,0
49173,-108.365042,26.097411,6,36
49174,-108.274757,26.101006,6,196
49175,-108.184466,26.104549,6,1300
49176,-108.094171,26.108041,6,217
49177,-108.003871,26.111481,6,259
49178,-107.913567,26.11487,6,692
49179,-107.823257,26.118208,7,62
49180,-107.732943,26.121495,7,49
49181,-107.642625,26.12473,7,35
49182,-107.552302,26.127914,7,99
49183,-107.461974,26.131046,7,421
49184,-107.371642,26.134127,7,177
49185,-107.281306,26.137157,7,367
49186,-107.190966,26.140135,7,757
49187,-107.100622,26.143062,7,535
49188,-107.010273,26.145938,7,84
49189,-106.919921,26.148762,7,114
49190,-106.829565,26.151535,7,200
49191,-106.739205,26.154257,7,1329
49192,-106.648841,26.156927,7,883
49193,-106.558473,26.159545,7,306
49194,-106.468102,26.162113,7,0
49195,-106.377727,26.164628,7,295
49196,-106.287349,26.167093,6,163
49197,-106.196967,26.169506,6,198
49198,-106.106582,26.171868,6,47
49199,-106.016194,26.174178,6,0
49200,-105.925803,26.176437,6,0
49201,-105.835408,26.178644,6,2
49202,-105.745011,26.1808,6,32
49203,-105.65461,26.182905,6,365
49204,-105.564206,26.184958,6,66
49205,-105.4738,26.18696,6,27
49206,-105.383391,26.18891,6,0
49207,-105.292979,26.190809,6,424
49208,-105.202565,26.192657,6,2
49209,-105.112148,26.194453,6,1420
49210,-105.021729,26.196197,6,7
49211,-104.931307,26.197891,6,54
49212,-104.840883,26.199532,6,0
49213,-104.750456,26.201123,6,0
49214,-104.660028,26.202662,6,0
49215,-104.569597,26.204149,6,0
49216,-104.479164,26.205585,6,1
49217,-104.38873,26.20697,6,0
49218,-104.298293,26.208303,6,0
49219,-104.207854,26.209585,6,0
49220,-104.117414,26.210815,6,4
49221,-104.026972,26.211994,6,139
49222,-103.936529,26.213121,6,0
49223,-103.846084,26.214197,6,0
49224,-103.755637,26.215222,6,0
49225,-103.66519,26.216195,6,27
49226,-103.57474,26.217116,6,4
49227,-103.48429,26.217986,6,23
49228,-103.393838,26.218805,6,0
49229,-103.303385,26.219572,6,0
49230,-103.212932,26.220288,6,0
49231,-103.122477,26.220952,6,177
49232,-103.032021,26.221565,6,0
49233,-102.941565,26.222126,6,0
49234,-102.851107,26.222636,6,0
49235,-102.76065,26.223095,6,374
49236,-102.670191,26.223502,6,0
49237,-102.579732,26.223857,6,0
49238,-102.489272,26.224161,6,0
49239,-102.398813,26.224414,6,0
49240,-102.308352,26.224615,6,0
49241,-102.217892,26.224765,6,0
49242,-102.127431,26.224863,6,0
49243,-102.036971,26.22491,6,0
49244,-101.94651,26.224905,6,0
49245,-101.856049,26.224849,6,0
49246,-101.765588,26.224741,6,0
49247,-101.675128,26.224582,6,65
49248,-101.584668,26.224372,6,0
49249,-101.494208,26.22411,6,0
49250,-101.403749,26.223796,6,0
49251,-101.31329,26.223431,6,184
49252,-101.222831,26.223015,6,38
49253,-101.132374,26.222547,6,0
49254,-101.041916,26.222028,6,40
49255,-100.95146,26.221457,6,6
49256,-100.861005,26.220835,6,0
49257,-100.77055,26.220161,6,80
49258,-100.680096,26.219436,6,8
49259,-100.589644,26.218659,6,5
49260,-100.499192,26.217831,6,17
49261,-100.408742,26.216952,6,0
49262,-100.318293,26.216021,6,7
49263,-100.227845,26.215038,6,39
49264,-100.137399,26.214004,6,24
49265,-100.046954,26.212919,6,13
49266,-99.956511,26.211782,6,2
49267,-99.86607,26.210594,6,0
49268,-99.77563,26.209355,6,4
49269,-99.685192,26.208063,6,417
49270,-99.594755,26.206721,6,14
49271,-99.504321,26.205327,6,1308
49272,-99.413889,26.203881,6,5
49273,-99.323458,26.202385,6,0
49274,-99.23303,26.200836,6,11
49275,-99.142604,26.199237,6,86
49276,-99.052181,26.197585,6,121
49277,-98.961759,26.195883,6,2074
49278,-98.87134,26.194129,6,376
49279,-98.780924,26.192323,6,0
49280,-98.69051,26.190466,6,243
49281,-98.600099,26.188558,6,5973
49282,-98.50969,26.186598,6,1795
49283,-98.419284,26.184587,6,1009
49284,-98.328881,26.182524,6,2812
49285,-98.238481,26.18041,6,0
49286,-98.148084,26.178245,6,0
49287,-98.05769,26.176028,6,0
49288,-97.967299,26.17376,6,0
49289,-97.876912,26.17144,6,0
49290,-97.786527,26.169069,6,0
49291,-97.696146,26.166647,6,0
49292,-97.605769,26.164173,6,0
49293,-97.515395,26.161648,6,0
49294,-97.425024,26.159071,6,0
49295,-97.334657,26.156443,6,0
49296,-97.244294,26.153763,6,0
49297,-97.153934,26.151033,6,0
49298,-97.063579,26.14825,6,0
49299,-96.973227,26.145417,6,0
49300,-96.882879,26.142532,6,0
49301,-96.792536,26.139595,6,0
49302,-96.702196,26.136608,6,0
49303,-96.611861,26.133569,6,0
49304,-96.52153,26.130478,6,0
49305,-96.431203,26.127336,6,0
49306,-96.340881,26.124143,6,0
49307,-96.250564,26.120899,6,0
49308,-96.16025,26.117603,6,0
49309,-96.069942,26.114255,6,0
49310,-95.979638,26.110857,6,0
49311,-95.889339,26.107407,6,0
49312,-95.799045,26.103906,6,0
49313,-95.708755,26.100353,6,0
49314,-95.618471,26.096749,6,0
49315,-95.528192,26.093094,6,0
49316,-95.437918,26.089387,6,0
49317,-95.347649,26.085629,6,0
49318,-95.257385,26.08182,6,0
49319,-95.167127,26.07796,6,0
49320,-95.076874,26.074048,6,0
49321,-94.986627,26.070085,6,0
49322,-94.896385,26.06607,6,0
49323,-94.806149,26.062004,6,0
49324,-94.715918,26.057887,6,0
49325,-94.625693,26.053719,6,0
49326,-94.535475,26.049499,6,0
49327,-94.445262,26.045228,6,0
49328,-94.355055,26.040906,6,0
49329,-94.264854,26.036533,6,0
49330,-94.174659,26.032108,6,0
49331,-94.08447,26.027632,6,0
49332,-93.994288,26.023105,6,0
49333,-93.904112,26.018527,6,0
49334,-93.813942,26.013897,6,0
49335,-93.723779,26.009216,6,0
49336,-93.633623,26.004484,6,0
49337,-93.543473,25.9997,6,0
49338,-93.453329,25.994866,6,0
49339,-93.363193,25.98998,6,0
49340,-93.273063,25.985043,6,0
49341,-93.18294,25.980055,6,0
49342,-93.092825,25.975015,6,0
49343,-93.002716,25.969924,6,0
49344,-92.912614,25.964783,6,0
49345,-92.82252,25.959589,6,0
49346,-92.732432,25.954345,6,0
49347,-92.642353,25.94905,6,0
49348,-92.55228,25.943703,6,0
49349,-92.462215,25.938305,6,0
49350,-92.372158,25.932857,6,0
49351,-92.282108,25.927356,6,0
49352,-92.192065,25.921805,6,0
49353,-92.102031,25.916203,6,0
49354,-92.012004,25.910549,6,0
49355,-91.921985,25.904845,6,0
49356,-91.831975,25.899089,6,0
49357,-91.741972,25.893282,6,0
49358,-91.651977,25.887424,6,0
49359,-91.561991,25.881515,6,0
49360,-91.472012,25.875555,6,0
49361,-91.382042,25.869544,6,0
49362,-91.292081,25.863481,6,0
49363,-91.202127,25.857368,6,0
49364,-91.112183,25.851203,6,0
49365,-91.022247,25.844988,6,0
49366,-90.932319,25.838721,6,0
49367,-90.8424,25.832403,6,0
49368,-90.75249,25.826034,6,0
49369,-90.662589,25.819615,6,0
49370,-90.572697,25.813144,6,0
49371,-90.482814,25.806622,6,0
49372,-90.39294,25.800049,6,0
49373,-90.303075,25.793425,6,0
49374,-90.213219,25.78675,6,0
49375,-90.123373,25.780024,6,0
49376,-90.033535,25.773247,6,0
49377,-89.943708,25.76642,6,0
49378,-89.853889,25.759541,6,0
49379,-89.764081,25.752611,6,0
49380,-89.674282,25.74563,6,0
49381,-89.584492,25.738598,6,0
49382,-89.494712,25.731516,6,0
49383,-89.404943,25.724382,6,0
49384,-89.315183,25.717197,6,0
49385,-89.225433,25.709962,6,0
49386,-89.135693,25.702676,6,0
49387,-89.045963,25.695338,6,0
49388,-88.956243,25.68795,6,0
49389,-88.866534,25.680511,6,0
49390,-88.776835,25.673021,6,0
49391,-88.687146,25.66548,6,0
49392,-88.597468,25.657888,6,0
49393,-88.5078,25.650246,6,0
49394,-88.418143,25.642552,6,0
49395,-88.328496,25.634808,6,0
49396,-88.23886,25.627013,6,0
49397,-88.149235,25.619167,6,0
49398,-88.059621,25.61127,6,0
49399,-87.970017,25.603322,6,0
49400,-87.880425,25.595324,6,0
49401,-87.790844,25.587275,6,0
49402,-87.701274,25.579175,6,0
49403,-87.611715,25.571024,6,0
49404,-87.522167,25.562822,6,0
49405,-87.432631,25.55457,6,0
49406,-87.343106,25.546267,6,0
49407,-87.253592,25.537913,6,0
49408,-87.16409,25.529509,6,0
49409,-87.0746,25.521053,6,0
49410,-86.985121,25.512548,6,0
49411,-86.895654,25.503991,6,0
49412,-86.806199,25.495383,6,0
49413,-86.716755,25.486725,6,0
49414,-86.627324,25.478017,6,0
49415,-86.537904,25.469257,6,0
49416,-86.448497,25.460447,6,0
49417,-86.359102,25.451587,6,0
49418,-86.269719,25.442675,6,0
49419,-86.180348,25.433713,6,0
49420,-117.902641,25.507491,6,0
49421,-117.813226,25.516499,6,0
49422,-117.723798,25.525457,6,0
49423,-117.634357,25.534364,6,0
49424,-117.544905,25.54322,6,0
49425,-117.45544,25.552026,6,0
49426,-117.365963,25.560781,6,0
49427,-117.276475,25.569486,6,0
49428,-117.186974,25.578139,6,0
49429,-117.097461,25.586742,6,0
49430,-117.007937,25.595294,6,0
49431,-116.918401,25.603796,6,0
49432,-116.828853,25.612247,6,0
49433,-116.739294,25.620647,6,0
49434,-116.649723,25.628996,6,0
49435,-116.56014,25.637294,6,0
49436,-116.470546,25.645542,6,0
49437,-116.380941,25.653739,6,0
49438,-116.291325,25.661885,6,0
49439,-116.201697,25.66998,6,0
49440,-116.112058,25.678025,6,0
49441,-116.022409,25.686018,6,0
49442,-115.932748,25.693961,6,0
49443,-115.843076,25.701853,6,0
49444,-115.753394,25.709694,6,0
49445,-115.6637,25.717484,6,0
49446,-115.573996,25.725224,6,0
49447,-115.484281,25.732912,6,0
49448,-115.394556,25.74055,6,0
49449,-115.30482,25.748137,6,0
49450,-115.215074,25.755672,6,0
49451,-115.125317,25.763157,6,0
49452,-115.03555,25.770591,6,0
49453,-114.945773,25.777974,6,0
49454,-114.855985,25.785307,6,0
49455,-114.766188,25.792588,6,0
49456,-114.67638,25.799818,6,0
49457,-114.586563,25.806997,6,0
49458,-114.496735,25.814126,6,0
49459,-114.406898,25.821203,6,0
49460,-114.317051,25.828229,6,0
49461,-114.227194,25.835205,6,0
49462,-114.137328,25.842129,6,0
49463,-114.047452,25.849002,6,0
49464,-113.957567,25.855825,6,0
49465,-113.867672,25.862596,6,0
49466,-113.777768,25.869317,6,0
49467,-113.687855,25.875986,6,0
49468,-113.597932,25.882604,6,0
49469,-113.508,25.889171,6,0
49470,-113.418059,25.895688,6,0
49471,-113.328109,25.902153,6,0
49472,-113.238151,25.908567,6,0
49473,-113.148183,25.91493,6,0
49474,-113.058207,25.921242,6,0
49475,-112.968221,25.927503,6,0
49476,-112.878228,25.933712,6,0
49477,-112.788225,25.939871,6,0
49478,-112.698214,25.945978,6,0
49479,-112.608195,25.952035,6,0
49480,-112.518167,25.95804,6,0
49481,-112.428131,25.963994,6,0
49482,-112.338087,25.969897,6,0
49483,-112.248035,25.975749,8,1
49484,-112.157974,25.98155,8,422
49485,-112.067906,25.9873,8,9
49486,-111.977829,25.992998,8,0
49487,-111.887745,25.998645,8,3
49488,-111.797653,26.004242,8,155
49489,-111.707553,26.009787,8,3
49490,-111.617445,26.01528,8,6
49491,-111.52733,26.020723,8,0
49492,-111.437207,26.026114,8,12
49493,-111.347077,26.031455,8,14740
49494,-111.256939,26.036744,6,0
49495,-111.166794,26.041981,8,0
49496,-111.076642,26.047168,8,0
49497,-110.986483,26.052303,6,0
49498,-110.896316,26.057388,6,0
49499,-110.806143,26.06242,6,0
49500,-110.715962,26.067402,6,0
49501,-110.625775,26.072333,6,0
49502,-110.535581,26.077212,6,0
49503,-110.44538,26.08204,6,0
49504,-110.355172,26.086816,6,0
49505,-110.264958,26.091542,6,0
49506,-110.174737,26.096216,6,0
49507,-110.084509,26.100839,6,0
49508,-109.994276,26.105411,6,0
49509,-109.904036,26.109931,6,0
49510,-109.813789,26.1144,6,0
49511,-109.723537,26.118818,6,0
49512,-109.633278,26.123184,6,0
49513,-109.543013,26.127499,6,0
49514,-109.452743,26.131763,6,0
49515,-109.362466,26.135976,6,241
49516,-109.272184,26.140137,6,11
49517,-109.181896,26.144247,6,509
49518,-109.091602,26.148306,6,2306
49519,-109.001302,26.152313,6,1503
49520,-108.910997,26.156269,6,188
49521,-108.820686,26.160174,6,108
49522,-108.73037,26.164027,6,2949
49523,-108.640049,26.167829,6,5
49524,-108.549723,26.17158,6,483
49525,-108.459391,26.175279,6,0
49526,-108.369054,26.178927,6,14
49527,-108.278712,26.182523,6,180
49528,-108.188365,26.186068,6,106
49529,-108.098013,26.189562,6,215
49530,-108.007656,26.193005,6,181
49531,-107.917295,26.196396,6,167
49532,-107.826929,26.199736,7,19
49533,-107.736558,26.203024,7,209
49534,-107.646182,26.206261,7,73
49535,-107.555802,26.209446,7,276
49536,-107.465418,26.212581,7,119
49537,-107.37503,26.215663,7,371
49538,-107.284637,26.218695,7,810
49539,-107.19424,26.221675,7,343
49540,-107.103838,26.224603,7,678
49541,-107.013433,26.227481,7,779
49542,-106.923024,26.230306,7,412
49543,-106.832611,26.233081,7,450
49544,-106.742194,26.235804,7,397
49545,-106.651773,26.238475,7,383
49546,-106.561348,26.241095,7,560
49547,-106.47092,26.243664,7,104
49548,-106.380488,26.246181,7,61
49549,-106.290053,26.248647,6,0
49550,-106.199615,26.251062,6,14
49551,-106.109173,26.253425,6,35
49552,-106.018728,26.255736,6,188
49553,-105.928279,26.257996,6,115
49554,-105.837828,26.260205,6,62
49555,-105.747373,26.262362,6,117
49556,-105.656916,26.264468,6,365
49557,-105.566455,26.266522,6,0
49558,-105.475992,26.268525,6,0
49559,-105.385526,26.270477,6,144
49560,-105.295057,26.272377,6,0
49561,-105.204586,26.274225,6,3
49562,-105.114112,26.276022,6,6
49563,-105.023635,26.277768,6,1
49564,-104.933156,26.279462,6,614
49565,-104.842675,26.281105,6,315
49566,-104.752192,26.282696,6,0
49567,-104.661706,26.284236,6,0
49568,-104.571218,26.285724,6,0
49569,-104.480729,26.287161,6,0
49570,-104.390237,26.288546,6,351
49571,-104.299743,26.28988,6,0
49572,-104.209248,26.291162,6,0
49573,-104.11875,26.292393,6,0
49574,-104.028252,26.293573,6,282
49575,-103.937751,26.294701,6,5
49576,-103.847249,26.295777,6,0
49577,-103.756745,26.296802,6,0
49578,-103.66624,26.297776,6,0
49579,-103.575734,26.298698,6,0
49580,-103.485227,26.299569,6,0
49581,-103.394718,26.300388,6,0
49582,-103.304208,26.301155,6,0
49583,-103.213697,26.301872,6,0
49584,-103.123185,26.302536,6,5
49585,-103.032672,26.303149,6,0
49586,-102.942159,26.303711,6,0
49587,-102.851645,26.304221,6,5
49588,-102.76113,26.30468,6,0
49589,-102.670614,26.305087,6,0
49590,-102.580098,26.305443,6,0
49591,-102.489581,26.305747,6,0
49592,-102.399064,26.306,6,0
49593,-102.308547,26.306201,6,133
49594,-102.218029,26.306351,6,0
49595,-102.127512,26.306449,6,0
49596,-102.036994,26.306496,6,0
49597,-101.946476,26.306491,6,0
49598,-101.855958,26.306435,6,0
49599,-101.765441,26.306327,6,0
49600,-101.674923,26.306168,6,0
49601,-101.584406,26.305958,6,0
49602,-101.493889,26.305695,6,0
49603,-101.403372,26.305382,6,0
49604,-101.312856,26.305017,6,0
49605,-101.222341,26.3046,6,21
49606,-101.131826,26.304132,6,428
49607,-101.041312,26.303612,6,24
49608,-100.950798,26.303041,6,9
49609,-100.860286,26.302419,6,0
49610,-100.769774,26.301745,6,0
49611,-100.679263,26.301019,6,0
49612,-100.588754,26.300242,6,3
49613,-100.498245,26.299413,6,4
