ID_DB,RADM-2 Lumped Species,,,,,,,,,,,,,,,,,,,,
1306,43228,0,0,0,0,0,0,0,0.0217,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43231,0,0,0,0.018642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43276,0,0,0,0.0183552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43226,0,0,0,0,0,0,0,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43291,0,0,0.0133996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,45201,0,0,0,0,0,0,0,0,0.003809,0,0,0,0,0,0,0,0,0,0,0,0
1306,43250,0,0,0.0109896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90021,0,0,0.0089652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43225,0,0,0,0,0,0,0,0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43227,0,0,0,0,0,0,0,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,45205,0,0,0,0,0,0,0,0,0,0.0068,0,0,0,0,0,0,0,0,0,0,0
1306,43262,0,0,0,0.005736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43274,0,0,0,0,0.0050085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43270,0,0,0,0,0,0,0,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43247,0,0,0,0.00478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43273,0,0,0,0,0,0,0,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43263,0,0,0,0,0.004347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43224,0,0,0,0,0,0,0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43232,0,0,0,0.0032504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,45203,0,0,0,0,0,0,0,0,0.0034,0,0,0,0,0,0,0,0,0,0,0,0
1306,45204,0,0,0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0,0
1306,43242,0,0,0,0.0025812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,99997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43302,0,0,0.0031148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,98034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43301,0,0,0.0009648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43245,0,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43292,0,0,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,45208,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0,0
1306,43252,0,0,0,0.0020076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43284,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,99912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43216,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43277,0,0,0,0,0.0014175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,98035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90029,0,0,0,0,0,0,0.00065,0.00065,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43204,0,0,0.0006228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43289,0,0,0,0,0,0,0.0006,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43248,0,0,0,0,0.0010395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43295,0,0,0,0,0.0010395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90007,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43261,0,0,0,0,0.0008505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43278,0,0,0,0,0.0008505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,45238,0,0,0,0,0,0,0,0,0,0.0009,0,0,0,0,0,0,0,0,0,0,0
1306,45207,0,0,0,0,0,0,0,0,0,0.0008,0,0,0,0,0,0,0,0,0,0,0
1306,43233,0,0,0,0,0.0006615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43290,0,0,0,0,0.0006615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43297,0,0,0,0,0.000567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,45211,0,0,0,0,0,0,0,0,0,0.0006,0,0,0,0,0,0,0,0,0,0,0
1306,43272,0,0,0,0,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43287,0,0,0,0.000478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,45209,0,0,0,0,0,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,0,0
1306,90062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,98033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,98041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43223,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43264,0,0,0,0,0,0,6.66667E-05,0.000333333,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,98059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,45106,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0
1306,45225,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0
1306,90024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0
1306,90057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,98054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43294,0,0,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,45244,0,0,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0
1306,90015,0,0,0,0,0.000189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90016,0,0,0,0,0.000189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,98044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,98058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,99915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,99919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,99924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43106,0,0,9.18095E-06,5.00762E-05,0.000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43138,0,0,0,0,0,0,0.00005,0.00005,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43217,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43222,0,0,0.000044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43235,0,0,0,0,0.0000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43238,0,0,0,0,0.0000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43241,0,0,0,0,0.0000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43255,0,0,0,0,0.0000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43265,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43269,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,43288,0,0,0,0,0.0000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,45210,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0
1306,45216,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0
1306,45220,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0
1306,45236,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0
1306,45245,0,0,0,0,0,0,0,0,0.0000334,0.0000666,0,0,0,0,0,0,0,0,0,0,0
1306,46701,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0
1306,90002,0,0,0,0,0.0000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90003,0,0,0,0,0.0000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90004,0,0,0,0,0.0000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90006,0,0,0,0,0.0000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90022,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,99910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,99921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,99922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,99923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43212,0,0,0.2740652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43221,0,0,0,0.1183528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43220,0,0,0,0.0765756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,90025,0,0,0,0,0,0,0.03115,0.03115,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,45202,0,0,0,0,0,0,0,0,0.0485,0,0,0,0,0,0,0,0,0,0,0,0
1307,43230,0,0,0,0.02629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43231,0,0,0,0.0239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43301,0,0,0.0091254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,45201,0,0,0,0,0,0,0,0,0.0065339,0,0,0,0,0,0,0,0,0,0,0,0
1307,43228,0,0,0,0,0,0,0,0.0212,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43276,0,0,0,0.0196936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,45205,0,0,0,0,0,0,0,0,0,0.0188,0,0,0,0,0,0,0,0,0,0,0
1307,43302,0,0,0.0202462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43250,0,0,0.014942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43226,0,0,0,0,0,0,0,0.0146,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43291,0,0,0.0129176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,45203,0,0,0,0,0,0,0,0,0.0096,0,0,0,0,0,0,0,0,0,0,0,0
1307,45204,0,0,0,0,0,0,0,0,0,0.0088,0,0,0,0,0,0,0,0,0,0,0
1307,43225,0,0,0,0,0,0,0,0.0081,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43227,0,0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43262,0,0,0,0.0074568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43274,0,0,0,0,0.0070875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43273,0,0,0,0,0,0,0,0.0071,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43247,0,0,0,0.0065008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43263,0,0,0,0,0.006237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43270,0,0,0,0,0,0,0,0.0066,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,45208,0,0,0,0,0,0,0,0,0,0.0062,0,0,0,0,0,0,0,0,0,0,0
1307,90021,0,0,0.0056876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43232,0,0,0,0.0055448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,99912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43224,0,0,0,0,0,0,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,99997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43252,0,0,0,0.0031548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,90092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,98034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43242,0,0,0,0.0030592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,90064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43292,0,0,0,0,0,0,0,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43245,0,0,0,0,0,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43277,0,0,0,0,0.0023625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43284,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43289,0,0,0,0,0,0,0.0012,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43295,0,0,0,0,0.0021735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,45207,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0,0
1307,90029,0,0,0,0,0,0,0.00115,0.00115,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,45238,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0,0,0,0,0
1307,43233,0,0,0,0,0.00189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43272,0,0,0,0,0,0,0,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,98035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,45209,0,0,0,0,0,0,0,0,0.0017,0,0,0,0,0,0,0,0,0,0,0,0
1307,45211,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0
1307,43261,0,0,0,0,0.001323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43278,0,0,0,0,0.0012285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43290,0,0,0,0,0.0012285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43297,0,0,0,0,0.0012285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,90007,0,0,0,0,0,0,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43216,0,0,0,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43248,0,0,0,0,0.001134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,45106,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0
1307,45225,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0
1307,98033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43287,0,0,0,0.0008604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43264,0,0,0,0,0,0,0.000133333,0.000666667,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,98041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,99919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,90016,0,0,0,0,0.0006615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,90042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,98058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,99924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,45244,0,0,0,0,0,0,0,0,0,0.0006,0,0,0,0,0,0,0,0,0,0,0
1307,90015,0,0,0,0,0.000567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,90062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43235,0,0,0,0,0.0004725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,46701,0,0,0,0,0,0,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,0
1307,90040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,90067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,98054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,99922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43223,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43269,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43294,0,0,0,0,0,0,0.0002,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,90057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,98044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,98059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,99921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,99923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43106,0,0,2.75429E-05,0.000150229,0.000108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43138,0,0,0,0,0,0,0.00015,0.00015,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,45210,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0
1307,45236,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0
1307,99920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43222,0,0,0.000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,90061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43204,0,0,0.0000519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,43238,0,0,0,0,0.0000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43212,0,0,0.3601504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43221,0,0,0,0.147702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43220,0,0,0,0.089864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,90025,0,0,0,0,0,0,0.03305,0.03305,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43230,0,0,0,0.0270548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43231,0,0,0,0.0225616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43228,0,0,0,0,0,0,0,0.0234,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43276,0,0,0,0.0214144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,45202,0,0,0,0,0,0,0,0,0.0165,0,0,0,0,0,0,0,0,0,0,0,0
1308,43226,0,0,0,0,0,0,0,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43291,0,0,0.014942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,45201,0,0,0,0,0,0,0,0,0.0041606,0,0,0,0,0,0,0,0,0,0,0,0
1308,43250,0,0,0.0113752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43225,0,0,0,0,0,0,0,0.0091,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43227,0,0,0,0,0,0,0,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,90021,0,0,0.0078084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43262,0,0,0,0.0067876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43270,0,0,0,0,0,0,0,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43274,0,0,0,0,0.005859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43247,0,0,0,0.0058316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43263,0,0,0,0,0.0051975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43273,0,0,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43301,0,0,0.0019296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,45205,0,0,0,0,0,0,0,0,0,0.0047,0,0,0,0,0,0,0,0,0,0,0
1308,43224,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43232,0,0,0,0.0037284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43242,0,0,0,0.0029636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,98034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,45203,0,0,0,0,0,0,0,0,0.0029,0,0,0,0,0,0,0,0,0,0,0,0
1308,43245,0,0,0,0,0,0,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43292,0,0,0,0,0,0,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43284,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,99997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,90064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43252,0,0,0,0.0020076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,90092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,45204,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0
1308,90029,0,0,0,0,0,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43277,0,0,0,0,0.0016065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,98035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,90042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43216,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43289,0,0,0,0,0,0,0.0007,0.0007,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43302,0,0,0.0016772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43295,0,0,0,0,0.0012285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,90007,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43248,0,0,0,0,0.000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43261,0,0,0,0,0.000945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43204,0,0,0.0004671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43278,0,0,0,0,0.0008505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,45208,0,0,0,0,0,0,0,0,0,0.0009,0,0,0,0,0,0,0,0,0,0,0
1308,43233,0,0,0,0,0.000756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43290,0,0,0,0,0.000756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,99912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43297,0,0,0,0,0.0006615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,98059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43272,0,0,0,0,0,0,0,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43287,0,0,0,0.0005736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,98033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,90062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,98041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43223,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43264,0,0,0,0,0,0,6.66667E-05,0.000333333,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,45238,0,0,0,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0,0,0,0,0
1308,90024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0
1308,90040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,98054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43265,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,45207,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0
1308,45209,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0
1308,45211,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0
1308,90067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,43294,0,0,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0
