GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES,Fpv
23830,11023,420328.637,20173.7491,0.047995181
23830,11023,420328.637,2328.960146,0.005540808
23831,11023,420328.637,19052.21535,0.045326951
23831,11023,420328.637,4221.932473,0.010044361
23831,11023,420328.637,1463.056902,0.003480745
23832,11023,420328.637,3765.48618,0.008958434
23832,16113,88136.387,588.3497189,0.006675446
23832,11001,190892.190,9463.295645,0.049574033
23832,16113,88136.387,5700.603487,0.064679341
23832,11023,420328.637,1577.338407,0.003752631
23832,11001,190892.190,11612.79026,0.060834287
23832,11001,190892.190,3085.82234,0.016165262
23832,11001,190892.190,3580.859906,0.018758546
23832,11016,45567.019,2449.665318,0.053759613
23832,11001,190892.190,6231.094031,0.032641954
23833,11016,45567.019,12865.32233,0.282338465
23833,16113,88136.387,405.0292981,0.004595483
23833,11016,45567.019,6353.944605,0.139441743
23837,11042,161873.216,1857.470695,0.011474849
23837,11042,161873.216,18222.84666,0.112574811
23837,11042,161873.216,11535.80103,0.071264421
23838,11042,161873.216,4246.268194,0.026232062
23838,11018,87911.982,8832.802727,0.100473252
23838,11018,87911.982,3699.646028,0.042083524
23838,11018,87911.982,1643.486629,0.018694683
23838,11018,87911.982,7022.562783,0.079881748
23838,11018,87911.982,4012.421012,0.045641344
23839,11018,87911.982,1619.339412,0.018420008
23840,11011,103965.803,1704.428343,0.016394125
23840,11028,191653.244,11203.46761,0.058456968
23840,11011,103965.803,10115.96194,0.097300859
23841,11007,289368.998,4289.366182,0.014823171
23841,11028,191653.244,804.8304186,0.004199409
23841,11039,133958.450,13655.82635,0.101940761
23844,11004,145522.124,3929.265347,0.027001154
23844,11019,214725.251,4432.519597,0.02064275
23844,11004,145522.124,11589.94107,0.079643842
23846,11019,214725.251,20299.96106,0.094539235
23847,22008,146412.643,927.849289,0.006337221
23847,22008,146412.643,8904.612136,0.060818601
23848,22008,146412.643,9156.37505,0.062538145
23848,22001,237257.930,11185.61382,0.047145374
23849,22016,399698.024,16621.44476,0.041585006
23849,22001,237257.930,7155.262682,0.03015816
23850,22016,399698.024,1188.085979,0.002972459
23850,22016,399698.024,22758.43732,0.056939079
23850,22016,399698.024,223.2155054,0.00055846
23850,22016,399698.024,773.2952714,0.001934699
23851,22016,399698.024,2198.480814,0.005500354
23851,22016,399698.024,882.8322385,0.002208748
23851,22016,399698.024,194.3753234,0.000486305
23851,22016,399698.024,9614.859802,0.02405531
23851,22016,399698.024,6001.080264,0.015014035
23851,22016,399698.024,4251.936514,0.010637872
23851,22016,399698.024,673.6484342,0.001685393
23851,22016,399698.024,3662.388331,0.009162888
23851,22016,399698.024,4893.915661,0.012244033
23851,22016,399698.024,789.6407049,0.001975593
23851,22016,399698.024,2439.046134,0.006102222
23851,22016,399698.024,326.5320189,0.000816947
23851,22016,399698.024,3971.232307,0.009935582
23851,22016,399698.024,2492.220213,0.006235258
23851,22016,399698.024,4075.36142,0.010196101
23851,22016,399698.024,4624.337408,0.011569578
23851,22016,399698.024,10013.20269,0.025051919
23852,22016,399698.024,14794.25079,0.03701357
23852,13029,221309.918,1976.289159,0.008929962
23852,13029,221309.918,280.1682268,0.001265954
23852,13029,221309.918,3778.395276,0.017072869
23852,13044,153993.471,314.1062779,0.002039738
23853,13029,221309.918,5753.221649,0.025996221
23853,13044,153993.471,3853.059258,0.025020926
23853,13029,221309.918,9463.543185,0.042761496
23853,13044,153993.471,75.33070886,0.000489181
23854,13029,221309.918,7022.993756,0.031733751
23854,13029,221309.918,6405.488102,0.02894352
23854,13044,153993.471,1202.298083,0.007807461
23854,13029,221309.918,7249.325302,0.032756441
23854,13029,221309.918,8982.791914,0.040589197
23854,13029,221309.918,9459.586425,0.042743617
23854,13029,221309.918,8191.307692,0.037012836
23854,13029,221309.918,12158.38225,0.054938262
23855,13029,221309.918,741.8534768,0.003352102
23855,13029,221309.918,3808.842611,0.017210447
23857,13017,75124.631,799.9484461,0.010648285
23857,13017,75124.631,6782.921906,0.090288921
23858,13006,107837.714,9336.878452,0.086582681
23858,13017,75124.631,4687.047821,0.062390294
23859,13019,50197.991,13096.28365,0.260892585
23859,13019,50197.991,289.1093525,0.005759381
23859,13019,50197.991,472.2253342,0.009407256
23859,13019,50197.991,2297.333776,0.045765452
23860,13050,43213.709,14097.80962,0.326234663
23860,13019,50197.991,20.28795499,0.000404159
23860,13050,43213.709,4959.915496,0.114776437
23860,13019,50197.991,1093.017849,0.021774135
23860,13050,43213.709,4602.530739,0.106506266
23861,13054,69686.760,815.0109181,0.011695348
23862,13055,66156.607,1037.063684,0.01567589
23862,13054,69686.760,518.208949,0.007436261
23862,13003,103052.695,340.8709568,0.003307735
23862,13003,103052.695,3886.340005,0.037712163
23862,13054,69686.760,17186.67242,0.246627515
23862,13054,69686.760,916.1807714,0.013147128
23862,13054,69686.760,7383.280263,0.105949542
23862,13054,69686.760,1122.326226,0.016105301
23862,13003,103052.695,748.8000858,0.007266186
23862,13054,69686.760,1498.584102,0.021504574
23862,13003,103052.695,68.49930276,0.000664702
23862,13054,69686.760,4740.49336,0.068025739
23862,13003,103052.695,4225.501174,0.041003306
23862,13054,69686.760,1628.85048,0.023373887
23862,13055,66156.607,4893.971501,0.073975552
23862,13054,69686.760,2099.563275,0.030128582
23863,13003,103052.695,3544.895667,0.034398864
23863,13003,103052.695,13013.34686,0.126278569
23865,13012,149016.871,3884.805784,0.02606957
23865,13012,149016.871,5006.762527,0.033598629
23866,13012,149016.871,6820.502634,0.045770003
23866,13012,149016.871,7675.185071,0.051505477
23866,13012,149016.871,5104.986262,0.034257774
23866,13012,149016.871,4691.114214,0.031480423
23869,13004,52202.714,3241.97427,0.062103558
23870,13035,91140.267,1065.636371,0.011692267
23870,13035,91140.267,5611.778193,0.061572984
23870,13004,52202.714,6102.282341,0.116895882
23870,13035,91140.267,2544.195926,0.027915169
23870,13035,91140.267,8733.231765,0.095821881
23870,13004,52202.714,237.4310816,0.004548252
23870,13035,91140.267,2018.297996,0.022144965
23870,13060,76604.993,13662.45817,0.178349447
23871,21057,26805.640,4029.866038,0.150336497
23871,21109,88477.964,5032.471141,0.056878243
23871,13060,76604.993,24484.03925,0.319614144
23871,13060,76604.993,448.7989988,0.005858613
23871,13060,76604.993,2990.049356,0.039032043
23872,21109,88477.964,12342.30221,0.139495775
23874,21197,93162.809,22805.24536,0.244789155
23875,21197,93162.809,5773.174378,0.061968659
23875,21213,23635.198,528.0807351,0.022342979
23875,21197,93162.809,205.2487643,0.002203119
23875,21213,23635.198,4051.039938,0.171398603
23875,21197,93162.809,18940.01697,0.203300192
23875,21213,23635.198,2352.284857,0.099524651
23878,30051,82771.033,14534.93289,0.175604102
23878,30066,89489.731,5075.895696,0.056720426
23879,30066,89489.731,1206.350998,0.013480329
23879,30066,89489.731,5694.238931,0.063630082
23879,30066,89489.731,12497.69884,0.139655116
23880,30066,89489.731,1521.810182,0.017005417
23880,30066,89489.731,659.5995082,0.007370673
23880,30066,89489.731,17350.34307,0.193880827
23881,30066,89489.731,1408.669941,0.015741135
23881,30066,89489.731,3800.872285,0.04247272
23881,30124,418494.217,21874.55255,0.052269665
23884,30158,159201.780,12403.13414,0.077908263
23885,30102,98817.422,11718.34208,0.11858579
23885,30158,159201.780,3050.583686,0.019161744
23887,30211,80651.110,5104.207173,0.063287501
23887,30158,159201.780,12091.12608,0.075948435
23888,30211,80651.110,2617.785436,0.032458145
23888,30211,80651.110,4697.190947,0.058240872
23888,30158,159201.780,2959.745498,0.018591158
23888,30211,80651.110,3374.10191,0.041835778
23961,04002,682180.438,7533.702041,0.011043562
23961,04002,682180.438,2545.939602,0.003732062
23961,04002,682180.438,8485.078385,0.012438173
23961,04002,682180.438,11698.24121,0.017148309
23961,04002,682180.438,4072.09035,0.005969228
23962,04002,682180.438,11204.87534,0.01642509
23963,04002,682180.438,9254.676136,0.013566317
23963,04008,203616.387,9628.739106,0.047288626
23964,04008,203616.387,47.93629593,0.000235425
23968,04006,677328.665,8931.698719,0.013186654
23968,04006,677328.665,1361.662443,0.002010342
23969,04006,677328.665,85.72610211,0.000126565
23969,04006,677328.665,8977.668896,0.013254524
23972,31079,318330.872,6579.770897,0.020669597
23972,31079,318330.872,12140.4475,0.038137826
23973,31079,318330.872,2675.760721,0.008405596
23973,31079,318330.872,12888.30436,0.040487133
23974,31079,318330.872,6602.472272,0.020740911
23974,31079,318330.872,15161.41909,0.047627863
23977,31098,184451.049,2294.952923,0.01244207
23977,31098,184451.049,556.3615116,0.00301631
23978,31098,184451.049,1847.740244,0.01001751
23978,23006,509724.959,3988.80718,0.007825411
23978,31098,184451.049,5474.851969,0.02968187
23978,31058,190939.554,102.2884698,0.000535711
23978,31098,184451.049,1955.345925,0.010600893
23979,23006,509724.959,307.7084607,0.000603675
23979,23006,509724.959,18277.90958,0.035858377
23979,23006,509724.959,1775.883367,0.003484003
23980,23006,509724.959,23973.61322,0.047032449
23981,23006,509724.959,6840.290616,0.013419572
23981,23006,509724.959,7.701031622,1.51082E-05
23981,23006,509724.959,17134.27523,0.033614746
23982,23006,509724.959,10115.68933,0.019845387
23985,23002,1277708.179,489.3798497,0.000383014
23989,23002,1277708.179,19280.58494,0.015089975
23990,23002,1277708.179,20781.92441,0.016265001
23991,23002,1277708.179,191.4996946,0.000149877
24142,14020,107504.548,779.8866158,0.007254452
24142,14020,107504.548,18646.04501,0.173444244
24148,14058,119666.238,12907.47785,0.107862318
24148,14084,124366.386,6334.643959,0.050935339
24149,14058,119666.238,18062.60137,0.150941499
24150,14012,98195.839,9298.220506,0.094690576
24150,14058,119666.238,16062.56199,0.134228018
24151,14012,98195.839,1485.20839,0.015124963
24151,14012,98195.839,23098.15401,0.235225385
24151,14012,98195.839,813.822541,0.00828775
24152,14012,98195.839,1032.685963,0.010516596
24152,14062,64345.260,9890.628239,0.15371184
24152,14012,98195.839,9269.89558,0.094402122
24153,14062,64345.260,981.7192049,0.015257056
24153,14062,64345.260,723.716612,0.011247396
24153,14062,64345.260,1951.06592,0.030321828
24158,14077,93991.302,5461.502784,0.05810647
24158,14077,93991.302,2576.259903,0.027409556
24158,14077,93991.302,6174.702664,0.065694405
24159,14077,93991.302,3387.743025,0.036043154
24159,14077,93991.302,3117.23785,0.033165174
24159,14024,96623.670,1740.115846,0.018009209
24159,14024,96623.670,4127.108989,0.042713229
24159,14077,93991.302,8083.886557,0.086006751
24159,14024,96623.670,3349.332467,0.034663685
24160,14024,96623.670,2682.306303,0.027760344
24160,14024,96623.670,7382.974685,0.076409587
24160,14024,96623.670,4419.841627,0.045742846
24160,14114,48456.725,5583.964665,0.115236114
24160,14024,96623.670,12609.82942,0.130504558
24161,14114,48456.725,21202.13877,0.437547913
24162,14114,48456.725,2196.911611,0.0453376
24162,14002,105841.018,710.7739175,0.006715486
24162,14114,48456.725,1251.761873,0.025832573
24162,14002,105841.018,6300.236431,0.059525471
24162,14002,105841.018,9270.582097,0.087589691
24162,14002,105841.018,1312.709823,0.012402657
24162,14002,105841.018,4230.438554,0.039969745
24162,14002,105841.018,2188.092141,0.020673385
24162,14002,105841.018,1054.520741,0.009963252
24162,14097,311642.044,2574.235518,0.008260232
24162,14097,311642.044,1376.318447,0.004416344
24162,14002,105841.018,10531.95113,0.099507273
24162,14002,105841.018,4485.43789,0.042379013
24162,14114,48456.725,97.79964334,0.002018288
24162,14002,105841.018,706.0790362,0.006671129
24162,14002,105841.018,23420.01097,0.221275375
24163,14002,105841.018,3478.296654,0.032863409
24163,14097,311642.044,1920.77729,0.006163409
24163,14050,106417.707,6419.585777,0.060324413
24163,14097,311642.044,21499.4878,0.068987764
24164,14097,311642.044,14497.751,0.046520523
24165,14097,311642.044,17893.75231,0.057417645
24166,14044,102791.076,6266.348854,0.060961993
24166,14044,102791.076,16650.99101,0.161988683
24166,14044,102791.076,17409.85633,0.169371282
24166,14097,311642.044,403.2055797,0.00129381
24166,14097,311642.044,4640.110304,0.014889231
24166,14097,311642.044,9491.996781,0.030458011
24166,14044,102791.076,3098.795471,0.030146542
24166,14097,311642.044,4539.457981,0.014566257
24167,14044,102791.076,14760.20919,0.143594267
24167,14030,76950.333,3304.961355,0.042949279
24167,14030,76950.333,711.2027931,0.009242361
24168,14030,76950.333,5346.339319,0.069477793
24168,14066,97475.937,12889.10089,0.132228541
24169,14066,97475.937,15135.91368,0.155278463
24170,14066,97475.937,185.8909094,0.001907044
24170,14123,198877.335,18796.23344,0.094511692
24170,14066,97475.937,485.7961077,0.004983754
24170,14123,198877.335,22138.67824,0.111318257
24171,14123,198877.335,28633.0345,0.143973342
24171,14063,105047.433,8942.083552,0.085124246
24172,14063,105047.433,6276.794477,0.059752002
24172,14123,198877.335,6855.025835,0.034468613
24172,14063,105047.433,8024.667339,0.076390894
24172,14063,105047.433,4695.186267,0.044695868
24172,14063,105047.433,16381.0811,0.155939851
24172,14063,105047.433,12331.80984,0.117392776
24174,14018,228253.704,7715.05818,0.033800364
24174,14018,228253.704,535.0332815,0.002344029
24174,14018,228253.704,2984.820155,0.013076765
24174,14013,139234.640,3795.15398,0.027257254
24174,14018,228253.704,7966.447672,0.034901723
24175,14018,228253.704,18489.75811,0.081005293
24176,14018,228253.704,286.7795303,0.001256407
24178,14033,84647.629,3106.178847,0.036695403
24179,14033,84647.629,7388.177972,0.08728157
24179,14033,84647.629,14883.67183,0.175830936
24180,11023,420328.637,8759.387168,0.020839378
24181,11023,420328.637,323.9653906,0.000770743
24181,11023,420328.637,9968.278395,0.02371544
24181,11023,420328.637,3068.952215,0.007301316
24181,11023,420328.637,6301.554596,0.014991971
24182,11023,420328.637,1221.034358,0.002904952
24183,11023,420328.637,8261.864662,0.019655726
24183,11023,420328.637,4219.805057,0.010039299
24183,11023,420328.637,3920.139002,0.009326367
24184,11023,420328.637,3723.646739,0.008858894
24184,11023,420328.637,442.40268,0.001052516
24184,11023,420328.637,16911.1945,0.040233268
24184,11023,420328.637,6332.871619,0.015066477
24184,11023,420328.637,5361.858627,0.012756349
24184,11023,420328.637,3656.802805,0.008699866
24184,11023,420328.637,6412.158608,0.015255108
24185,11023,420328.637,1323.29123,0.00314823
24185,11023,420328.637,6785.527842,0.016143387
24185,11001,190892.190,10040.3155,0.052596785
24185,11001,190892.190,10763.35925,0.056384492
24186,11001,190892.190,1817.492129,0.00952104
24186,11001,190892.190,4511.107846,0.023631705
24186,11001,190892.190,1544.184265,0.0080893
24186,11001,190892.190,4110.732843,0.021534317
24186,11001,190892.190,5301.328372,0.027771321
24188,11042,161873.216,1170.09632,0.007228474
24189,11042,161873.216,18394.80978,0.113637143
24190,11042,161873.216,328.5898793,0.002029921
24190,11042,161873.216,841.4653636,0.005198299
24190,11042,161873.216,814.1994076,0.005029859
24190,11042,161873.216,16976.74014,0.104876771
24190,11042,161873.216,5772.448679,0.035660308
24190,11042,161873.216,1139.220011,0.00703773
24191,11018,87911.982,7111.09612,0.080888815
24192,11011,103965.803,10276.09689,0.098841124
24192,11018,87911.982,2498.360169,0.028418881
24192,11011,103965.803,18428.59274,0.177256291
24192,11011,103965.803,3749.214927,0.036062001
24193,11011,103965.803,1978.627412,0.019031521
24194,11007,289368.998,9569.003031,0.033068515
24194,11007,289368.998,9024.603998,0.031187183
24194,11007,289368.998,197.7900262,0.000683522
24194,11007,289368.998,2588.95187,0.008946888
24194,11007,289368.998,270.0754639,0.000933325
24194,11007,289368.998,3829.503207,0.013233979
24194,11007,289368.998,2239.674937,0.007739858
24195,11007,289368.998,5126.362931,0.017715661
24195,11007,289368.998,4507.631608,0.015577452
24196,11004,145522.124,1599.418094,0.010990893
24196,11004,145522.124,954.6747756,0.006560341
24196,11004,145522.124,5236.515473,0.035984325
24197,11004,145522.124,16032.19644,0.110170165
24199,22006,147048.147,422.5678954,0.00287367
24199,11019,214725.251,531.2499062,0.002474091
24199,22008,146412.643,4156.080284,0.028386075
24199,22008,146412.643,3068.418315,0.020957332
24200,22008,146412.643,1839.684603,0.012565067
24200,22008,146412.643,193.3552262,0.001320618
24200,22008,146412.643,1685.624534,0.011512835
24200,22008,146412.643,5059.048576,0.034553359
24200,22012,171172.580,14216.83601,0.083055569
24202,22016,399698.024,4521.956417,0.011313432
24202,22016,399698.024,5252.013873,0.013139955
24202,22016,399698.024,1761.613228,0.00440736
24202,22016,399698.024,10212.19998,0.025549788
24202,22012,171172.580,4648.494061,0.027156768
24202,22012,171172.580,3945.880706,0.023052061
24203,22016,399698.024,4967.719876,0.012428683
24203,22016,399698.024,5175.495475,0.012948514
24203,22016,399698.024,23674.79724,0.059231709
24203,22016,399698.024,12495.6517,0.031262731
24203,22016,399698.024,7648.351887,0.019135326
24203,22016,399698.024,4806.745733,0.012025943
24203,22016,399698.024,1748.051858,0.004373431
24203,22016,399698.024,13129.89223,0.03284953
24203,22016,399698.024,12167.04403,0.030440591
24203,22016,399698.024,2036.522151,0.005095152
24203,22016,399698.024,6140.625151,0.015363161
24203,22016,399698.024,1774.382667,0.004439308
24203,22016,399698.024,3170.870678,0.007933166
24203,22016,399698.024,4811.498809,0.012037835
24204,22016,399698.024,3338.789579,0.00835328
24204,22016,399698.024,5285.8457,0.013224598
24204,22016,399698.024,5814.032957,0.014546064
24204,22016,399698.024,1871.100178,0.004681285
24204,22016,399698.024,1510.715664,0.003779643
24204,22016,399698.024,1755.792466,0.004392797
24204,22016,399698.024,5435.570732,0.013599193
24204,22016,399698.024,1276.036778,0.003192502
24204,22016,399698.024,1421.332081,0.003556015
24204,22016,399698.024,376.5615344,0.000942115
24204,22016,399698.024,786.4912026,0.001967714
24204,22016,399698.024,1574.66984,0.003939649
24204,22016,399698.024,3455.402942,0.008645034
24204,22016,399698.024,1163.560817,0.0029111
24204,22016,399698.024,2707.09425,0.006772849
24206,13029,221309.918,3985.068163,0.018006731
24207,13029,221309.918,8798.226061,0.039755227
24207,13029,221309.918,19806.61329,0.089497179
24207,13029,221309.918,3450.614882,0.015591777
24208,13029,221309.918,1284.846582,0.005805644
24208,13029,221309.918,22668.12568,0.102427066
24208,13029,221309.918,725.9509507,0.003280246
24208,13029,221309.918,1508.717128,0.006817214
24209,13029,221309.918,8157.413073,0.036859681
24209,13006,107837.714,3497.728858,0.032435117
24209,13029,221309.918,8209.843565,0.037096591
24210,13006,107837.714,22425.95803,0.20796025
24211,13006,107837.714,2909.233508,0.026977885
24211,13006,107837.714,2406.734929,0.022318119
24211,13006,107837.714,6752.567428,0.062617865
24211,13006,107837.714,4912.974335,0.045558962
24211,13006,107837.714,467.7066466,0.004337134
24211,13006,107837.714,7566.758324,0.070168015
24213,13030,162417.830,7831.359584,0.048217364
24213,13030,162417.830,7162.239521,0.044097618
24213,13019,50197.991,14474.81325,0.288354433
24214,13030,162417.830,10561.21145,0.065024951
24214,13055,66156.607,10230.84217,0.154645811
24214,13054,69686.760,4565.428988,0.065513578
24215,13055,66156.607,4726.17792,0.071439243
24215,13055,66156.607,10107.42683,0.152780308
24215,13055,66156.607,1243.226972,0.018792182
24216,13055,66156.607,6725.207785,0.101655875
24218,13012,149016.871,16637.51613,0.11164854
24219,13012,149016.871,6967.256918,0.046754819
24221,30072,108099.962,3843.36945,0.035553847
24221,30198,106486.310,636.0252827,0.005972836
24221,30072,108099.962,5147.172117,0.04761493
24222,13004,52202.714,1448.088576,0.027739718
24222,30072,108099.962,5948.276922,0.055025708
24222,30198,106486.310,1767.669147,0.016599966
24222,13004,52202.714,9911.562749,0.189866808
24222,13004,52202.714,6206.484084,0.11889198
24223,13004,52202.714,42.05210255,0.000805554
24223,13004,52202.714,1101.126192,0.021093275
24224,13060,76604.993,21808.89175,0.284692823
24224,13053,44265.053,5746.433661,0.129818745
24224,13060,76604.993,2679.777106,0.034981755
24224,13060,76604.993,7090.799583,0.092563152
24225,13027,84340.800,21242.22877,0.251861836
24225,13060,76604.993,2992.079761,0.039058548
24227,21197,93162.809,11466.97228,0.1230853
24228,21197,93162.809,10893.33588,0.116927946
24228,21086,70543.419,7310.809773,0.103635603
24228,21197,93162.809,2268.451646,0.024349326
24228,21086,70543.419,1314.512422,0.01863409
24228,21197,93162.809,258.0669474,0.002770064
24228,21197,93162.809,12252.96459,0.13152206
24228,21197,93162.809,1072.527548,0.0115124
24229,21086,70543.419,1762.548713,0.024985303
24234,30124,418494.217,3367.088901,0.008045724
24234,30124,418494.217,15715.31993,0.03755206
24235,30124,418494.217,3463.036166,0.008274992
24235,30124,418494.217,5918.98018,0.014143517
24235,30124,418494.217,4355.924931,0.010408567
24236,30124,418494.217,8647.924634,0.020664383
24236,30124,418494.217,11404.14989,0.027250436
24236,30124,418494.217,646.9859655,0.001545985
24237,30158,159201.780,7888.198231,0.04954843
24237,30124,418494.217,10.33386348,2.4693E-05
24237,30158,159201.780,7023.416224,0.044116443
24239,30158,159201.780,13126.13661,0.082449685
24239,30158,159201.780,1816.670213,0.011411117
24239,30158,159201.780,606.3676468,0.003808799
24240,30158,159201.780,13117.1227,0.082393066
24315,04002,682180.438,6785.809292,0.009947235
24315,04008,203616.387,5039.339016,0.024749182
24316,04008,203616.387,11933.72635,0.05860887
24316,04008,203616.387,2927.728678,0.01437865
24316,04008,203616.387,1433.515403,0.007040275
24316,04008,203616.387,1821.266147,0.008944595
24317,04008,203616.387,10224.04686,0.050212299
24317,04008,203616.387,8213.43917,0.04033781
24317,04008,203616.387,2632.117616,0.012926846
24317,04008,203616.387,2257.920966,0.011089093
24318,04008,203616.387,338.107534,0.001660512
24318,04008,203616.387,2335.640333,0.011470788
24322,04006,677328.665,13189.52593,0.01947286
24322,04006,677328.665,9520.399601,0.014055805
24325,31079,318330.872,18946.03318,0.059516795
24327,31079,318330.872,1804.924423,0.005669963
24328,31079,318330.872,25619.60272,0.08048105
24329,31079,318330.872,6629.768718,0.02082666
24330,31098,184451.049,5487.910509,0.029752666
24331,31058,190939.554,8100.302403,0.042423386
24331,31098,184451.049,1647.911042,0.008934138
24333,23006,509724.959,10653.46184,0.020900412
24334,23006,509724.959,11068.17328,0.021714011
24341,23002,1277708.179,17821.95867,0.01394838
24342,23002,1277708.179,2497.107108,0.001954364
24344,23002,1277708.179,20123.09526,0.015749367
24495,14067,169896.836,2821.108222,0.016604831
24495,14020,107504.548,18243.76229,0.169702237
24501,14058,119666.238,6056.83553,0.050614406
24501,14058,119666.238,169.579641,0.001417105
24502,14058,119666.238,508.4656672,0.004249032
24502,14058,119666.238,20029.91567,0.16738151
24502,14058,119666.238,2038.850849,0.017037812
24506,14038,123749.407,4196.335982,0.033909948
24506,14062,64345.260,20380.6159,0.31673842
24506,14038,123749.407,669.8236174,0.005412742
24506,14038,123749.407,592.5843514,0.004788583
24506,14038,123749.407,1193.345162,0.009643239
24507,14038,123749.407,4647.321663,0.037554294
24508,14006,184714.391,8719.121175,0.047203259
24509,14006,184714.391,16157.77523,0.087474371
24510,14006,184714.391,8240.251575,0.044610772
24510,14006,184714.391,13228.5136,0.071616042
24511,14006,184714.391,8470.720006,0.045858473
24511,14006,184714.391,9843.011911,0.053287737
24511,14077,93991.302,825.0878701,0.008778343
24512,14024,96623.670,10609.61249,0.109803452
24512,14077,93991.302,1248.114901,0.013279047
24512,14024,96623.670,3895.20545,0.04031316
24513,14024,96623.670,4852.450011,0.050220096
24514,14083,123559.912,4764.607106,0.038561108
24515,14097,311642.044,776.8568601,0.002492786
24515,14083,123559.912,3566.570665,0.028865112
24515,14097,311642.044,10579.33185,0.033947062
24515,14083,123559.912,6127.647204,0.049592518
24516,14097,311642.044,9370.799325,0.030069111
24516,14097,311642.044,9466.215503,0.030375284
24516,14097,311642.044,9423.450453,0.030238059
24516,14097,311642.044,1469.896604,0.004716618
24516,14097,311642.044,3944.475149,0.01265707
24516,14097,311642.044,1460.982026,0.004688013
24516,14097,311642.044,1028.774166,0.00330114
24516,14097,311642.044,126.1275323,0.000404719
24516,14097,311642.044,12118.16018,0.038884869
24516,14097,311642.044,5367.582475,0.01722355
24517,14097,311642.044,3208.533842,0.010295574
24517,14097,311642.044,5379.899204,0.017263072
24517,14097,311642.044,777.7451929,0.002495636
24517,14097,311642.044,18957.89362,0.060832272
24517,14098,99600.433,854.8299154,0.008582592
24517,14097,311642.044,1875.201016,0.006017163
24517,14097,311642.044,2434.480224,0.007811784
24518,14070,71567.965,612.782022,0.008562239
24518,14097,311642.044,4726.047938,0.015164988
24518,14070,71567.965,2317.155076,0.032376987
24518,14070,71567.965,1818.577168,0.025410492
24519,14097,311642.044,14400.73689,0.046209224
24519,14097,311642.044,8325.870133,0.026716132
24519,14097,311642.044,10463.65714,0.033575884
24519,14070,71567.965,1772.825738,0.024771219
24519,14044,102791.076,524.0274638,0.005097986
24519,14070,71567.965,3.327745243,4.64977E-05
24519,14097,311642.044,8172.859473,0.02622515
24519,14070,71567.965,28.441336,0.000397403
24519,14097,311642.044,6140.520792,0.019703762
24519,14070,71567.965,1858.10779,0.025962842
24519,14097,311642.044,355.5778934,0.001140982
24519,14070,71567.965,680.7363273,0.009511746
24519,14070,71567.965,12201.62636,0.170490057
24519,14070,71567.965,5596.007298,0.078191511
24520,14070,71567.965,9793.800995,0.136846158
24520,14101,151795.247,1647.079958,0.010850669
24521,14124,336615.997,16326.01227,0.048500405
24522,14123,198877.335,26276.97655,0.132126552
24522,14124,336615.997,18643.06966,0.05538379
24523,14123,198877.335,965.0521174,0.004852499
24523,14123,198877.335,17107.90639,0.086022404
24523,14123,198877.335,1069.683033,0.005378607
24523,14123,198877.335,2622.101433,0.013184516
24524,14105,95730.090,873.9811852,0.009129639
24524,14105,95730.090,646.1061419,0.006749248
24524,14105,95730.090,3034.92901,0.031702979
24524,14105,95730.090,7949.156633,0.083037179
24525,14105,95730.090,6398.775869,0.066841845
24525,14123,198877.335,5060.343229,0.025444545
24526,14105,95730.090,4864.678372,0.050816607
24526,14013,139234.640,5711.732194,0.04102235
24527,14013,139234.640,14145.29623,0.101593226
24527,14013,139234.640,3298.252456,0.023688447
24527,14013,139234.640,15266.90618,0.109648764
24527,14013,139234.640,239.6300849,0.001721052
24527,14013,139234.640,1876.690913,0.013478621
24527,14013,139234.640,4688.082706,0.033670376
24528,14013,139234.640,5243.99398,0.037662998
24529,14013,139234.640,133.6428451,0.000959839
24529,14016,132906.554,16898.89875,0.127148724
24530,14016,132906.554,5885.686377,0.044284395
24530,14033,84647.629,2999.471609,0.035434798
24530,14016,132906.554,16625.91751,0.12509479
24530,14016,132906.554,2657.955957,0.019998682
24530,14016,132906.554,4500.223118,0.033860054
24531,14033,84647.629,17172.68022,0.202872548
24534,11023,420328.637,4715.593379,0.011218825
24534,11023,420328.637,15442.36885,0.036738798
24539,11001,190892.190,9365.29322,0.049060641
24539,11001,190892.190,2419.502704,0.012674708
24539,11017,517757.216,2777.76583,0.005364997
24540,11017,517757.216,19011.98738,0.036719889
24541,11024,37041.602,4923.064383,0.132906357
24542,11027,248331.578,3844.451205,0.015481121
24543,11042,161873.216,1291.369647,0.007977661
24543,11027,248331.578,11457.28106,0.046137028
24543,11027,248331.578,94.72193813,0.000381433
24543,11027,248331.578,1523.280874,0.00613406
24543,11027,248331.578,2066.383102,0.008321065
24544,11027,248331.578,1847.105027,0.007438059
24544,11044,69003.973,3158.642195,0.045774787
24544,11027,248331.578,7946.008728,0.031997577
24544,11044,69003.973,355.3680482,0.005149965
24544,11044,69003.973,2557.059497,0.0370567
24544,11044,69003.973,7.995199993,0.000115866
24544,11044,69003.973,949.586176,0.013761326
24544,11027,248331.578,901.226731,0.003629127
24544,11044,69003.973,4407.42295,0.063872017
24544,11044,69003.973,2708.696522,0.039254211
24544,11027,248331.578,1866.842984,0.007517542
24545,11044,69003.973,8712.327423,0.126258345
24545,11011,103965.803,2792.639815,0.026861138
