GRIDCODE,CVENTMUN,Suma de Fpv
24199,22006,0.004386552
24199,22008,0.074609867
24200,22008,0.090650443
24200,22012,0.114398426
24202,22012,0.069156242
24202,22016,0.063132713
24203,22016,0.301174166
24204,22016,0.109653095
24206,13029,0.023542243
24207,13029,0.189371237
24208,13029,0.154706461
24209,13006,0.047056194
24209,13029,0.096691429
24210,13006,0.301704412
24211,13006,0.336548836
24213,13019,0.340916547
24213,13030,0.127181476
24214,13030,0.089584259
24214,13054,0.069301618
24214,13055,0.262572221
24215,13055,0.412608203
24216,13055,0.172600917
24218,13012,0.252574153
24219,13012,0.105769936
24221,30072,0.198328947
24221,30198,0.264603219
24222,13004,0.62090893
24222,30072,0.131217401
24222,30198,0.735396781
24223,13004,0.040407842
24224,13053,1
24224,13060,0.414663293
24225,13027,0.695745893
24225,13060,0.039288364
24227,21197,0.1230853
24228,21086,0.239869358
24228,21197,0.287081796
24229,21086,0.049016306
24234,30124,0.069870622
24235,30124,0.050301746
24236,30124,0.075790024
24237,30124,3.78376E-05
24237,30158,0.117521926
24239,30158,0.122546685
24240,30158,0.103379116
24315,4002,0.010589264
24315,4008,0.050511491
24316,4008,0.181586935
24317,4008,0.233821947
24318,4008,0.02680014
24322,4006,0.047495333
24325,31079,0.071761289
24327,31079,0.006836455
24328,31079,0.097038556
24329,31079,0.025111365
24330,31098,0.034907042
24331,31058,0.047311681
24331,31098,0.010481895
24333,23006,0.035831115
24334,23006,0.037225927
24341,23002,0.022328749
24342,23002,0.003128572
24344,23002,0.025211794
24495,14020,0.22123219
24495,14067,0.020914199
24501,14058,0.080464402
24502,14058,0.291767163
24506,14038,0.15795053
24506,14062,0.600706453
24507,14038,0.110348329
24508,14006,0.064839808
24509,14006,0.120157414
24510,14006,0.159652629
24511,14006,0.136190201
24511,14077,0.013803003
24512,14024,0.184098897
24512,14077,0.020879877
24513,14024,0.061588549
24514,14083,0.043400604
24515,14083,0.08830422
24515,14097,0.043629182
24516,14097,0.206603042
24517,14097,0.125375157
24517,14098,0.009402595
24518,14070,0.066349718
24518,14097,0.018156937
24519,14044,0.006084871
24519,14070,0.309371276
24519,14097,0.183869676
24520,14070,0.136846158
24520,14101,0.01442369
24521,14124,0.057338689
24522,14123,0.202871797
24522,14124,0.06547644
24523,14123,0.168035029
24524,14105,0.179683589
24525,14105,0.091949705
24525,14123,0.039068457
24526,14013,0.043081111
24526,14105,0.069904893
24527,14013,0.298043385
24528,14013,0.039553165
24529,14013,0.00100801
24529,14016,0.241941031
24530,14016,0.424781401
24530,14033,0.062765363
24531,14033,0.359346461
24534,11023,0.062804273
24539,11001,0.107341216
24539,11017,0.009211452
24540,11017,0.063046353
24541,11024,0.415617898
24542,11027,0.02106895
24543,11027,0.082981681
24543,11042,0.013385007
24544,11027,0.068839721
24544,11044,0.207635642
24545,11011,0.27874375
24545,11044,0.327881191
24546,11007,0.060251249
24546,11011,0.118333768
24546,11044,0.027975195
24547,11007,0.184230629
24548,11005,0.245161722
24548,11007,0.05777582
24549,11004,0.134911436
24549,11005,0.351440013
24550,11004,0.318516877
24550,11005,0.045258016
24551,11004,0.031800067
24551,11005,0.001036579
24551,22006,0.209284078
24552,22006,0.36010658
24552,22008,0.067713456
24553,22008,0.411135278
24553,22011,0.016791924
24554,22008,0.117381557
24554,22011,0.036609262
24554,22012,0.199823605
24555,22012,0.616621727
24555,22016,0.008503521
24556,22016,0.048396312
24557,22016,0.019429389
24557,22017,0.177557494
24558,13059,0.014587067
24558,22017,0.220224825
24559,13059,0.300794584
24560,13029,0.031933485
24560,13059,0.321154217
24564,13006,0.1890782
24564,13058,0.361422306
24565,13030,0.147414987
24565,13058,0.189804028
24566,13030,0.412977169
24571,13037,0.035028477
24572,13012,0.01458851
24572,13036,0.311767048
24572,13037,0.22749979
24574,30072,0.461370739
24578,13027,0.223866169
24579,13027,0.080387938
24582,21086,0.634571424
24582,21194,0.109004535
24582,21197,0.013049909
24583,21086,0.076542912
24583,21194,0.338804708
24584,21194,0.109074351
24586,30040,0.479628105
24586,30124,0.023407804
24587,30124,0.209276486
24588,30124,0.142602256
24589,30069,0.092167286
24589,30124,0.074517419
24590,30069,0.687923981
24591,30069,0.145501144
24591,30158,0.147206842
24592,30158,0.14873636
24669,4008,0.065447975
24670,4005,0.033985932
24670,4008,0.265377262
24671,4008,0.019925422
24675,4006,0.066045349
24678,31079,0.07281747
24682,31079,0.074241166
24683,31098,0.070928178
24684,31098,0.114556016
24685,31058,0.121371295
24685,31098,0.036334845
24686,23006,0.074832175
24686,31058,0.057459781
24687,23006,0.016988743
24693,23002,0.010912097
24694,23002,0.019203168
24697,23002,0.023638525
24848,14067,0.080401619
24849,14067,0.127472048
24854,14058,0.019962297
24859,14038,0.325182345
24860,14006,0.008076294
24860,14038,0.406518797
24861,14006,0.107671064
24862,14006,0.048425288
24863,14006,0.207485679
24864,14006,0.07530911
24865,14006,0.009482534
24865,14077,0.420407914
24865,14083,0.06071297
24866,14083,0.046099624
24867,14083,0.226369178
24869,14097,0.029934141
24870,14039,0.041795076
24870,14097,0.088445514
24870,14098,0.334822704
24870,14120,0.021085513
24871,14070,0.33786139
24871,14097,0.001103228
24871,14098,0.344498259
24872,14070,0.149571459
24872,14098,0.221302365
24872,14101,0.418648689
24873,14051,1.000000001
24873,14101,0.401011257
24873,14124,0.090346745
24874,14124,0.340223923
24875,14124,0.073740587
24876,14093,0.00286294
24876,14105,0.047191981
24876,14124,0.08704053
24877,14105,0.229406826
24878,14105,0.27293889
24879,14105,0.108924118
24880,14013,0.125704934
24881,14013,0.409608892
24882,14013,0.002844029
24882,14016,0.103594155
24883,14016,0.223891209
24883,14048,0.015702542
24884,14048,0.109236653
24886,14048,0.15938568
24887,11008,0.00883796
24887,11023,0.01071607
24887,14048,0.191301277
24890,11012,0.175360924
24891,11001,0.046188934
24891,11012,0.320634719
24892,11001,0.185926313
24892,11017,0.004294669
24893,11017,0.164964117
24894,11017,0.043944315
24894,11024,0.584382102
24895,11017,0.003318096
24895,11027,0.255591393
24896,11027,0.391370882
24897,11027,0.130690223
24897,11035,0.091382576
24898,11035,0.284099641
24898,11044,0.283922078
24899,11007,0.082747616
24899,11035,0.208304036
24899,11044,0.152585894
24900,11007,0.323081919
24901,11005,0.039086183
24901,11007,0.081280738
24902,11005,0.027827039
24903,11005,0.200294548
24904,11005,0.089895897
24904,22006,0.344218149
24904,22014,0.02598236
24905,22006,0.082004644
24905,22008,0.032552313
24905,22011,0.015352068
24905,22014,0.277509045
24906,22008,0.009852881
24906,22011,0.215294127
24906,22014,0.000575985
24907,22005,0.050618989
24907,22011,0.249296127
24908,22005,0.1860035
24909,22005,0.019093394
24909,22017,0.152382065
24910,22017,0.194821722
24911,22007,0.090999798
24911,22017,0.239792092
24912,22004,0.007486442
24912,22007,0.194353586
24913,13059,0.310859625
24913,22007,0.004299177
24914,13059,0.052604507
24917,13058,0.448773665
24917,13084,0.040150949
24919,13015,0.246488096
24919,13030,0.222842109
24920,13015,0.193390088
24923,13037,0.060840616
24924,13037,0.298008191
24925,13036,0.588087855
24925,13081,0.020595265
24926,13036,0.088030461
24926,13081,0.040403802
24927,30072,0.209082914
24934,21111,0.600697242
24935,21111,0.307270324
24935,21194,0.090402406
24936,21194,0.029226213
24937,21194,0.21707846
24938,21194,0.106409326
24938,30040,0.004498586
24938,30131,0.007169246
24938,30175,0.119736552
24939,30040,0.444144153
24939,30124,0.003208307
24939,30131,0.871952782
24939,30175,0.04395655
24940,30040,0.071729155
24940,30124,0.080793851
24941,30124,0.103324785
24943,30069,0.07440759
24943,30158,0.034501723
24944,30158,0.085693534
25023,4005,0.196632144
25026,4005,0.20061494
25027,4005,0.058900402
25027,4006,0.0301198
25028,4006,0.052025209
25031,31056,0.092157627
25031,31079,0.004545831
25035,31079,0.109952268
25035,31098,0.028924276
25036,31098,0.25444067
25037,31098,0.122551763
25038,31058,0.120603891
25040,23006,0.04799387
25041,23006,0.069005633
25042,23006,0.046541391
25045,23002,0.016753945
25046,23002,0.019493848
25050,23002,0.007472908
25051,23002,0.02350202
25202,14067,0.234935102
25216,14003,0.55744637
25216,14006,0.062709978
25217,14003,0.231137274
25217,14095,0.09481257
25218,14095,0.616389273
25219,14083,0.242445079
25219,14095,0.288798158
25220,14083,0.231249623
25221,14120,0.004333112
25223,14039,0.107655673
25223,14120,0.066422743
25224,14039,0.751635646
25224,14098,0.048381976
25225,14039,0.026981312
25225,14098,0.041592102
25225,14101,0.165916365
25227,14124,0.142918852
25228,14001,0.11272376
25228,14124,0.142914236
25233,14093,0.053828147
25234,14008,0.043809543
25234,14013,0.051531278
25234,14125,0.146924677
25235,14008,0.195602399
25236,14008,0.249634603
25237,14008,0.036933911
25237,14048,0.202983915
25238,14048,0.152473178
25239,14048,0.131260107
25240,11008,0.226060885
25240,14048,0.037656647
25241,11008,0.188504135
25242,11008,0.121681716
25242,11012,0.019795582
25243,11008,0.020222014
25243,11012,0.484208775
25246,11017,0.042004855
25247,11017,0.319686621
25248,11017,0.117814088
25248,11027,0.049457154
25250,11035,0.021781779
25251,11035,0.205352042
25253,11007,0.012539337
25253,11009,0.040629331
25254,11007,0.016853756
25254,11009,0.256359408
25257,22014,0.100507844
25258,22011,0.012534685
25258,22014,0.076461332
25259,22011,0.170473519
25260,22005,0.026830002
25260,22011,0.088657131
25261,22005,0.118513279
25262,22005,0.145053136
25263,22005,0.028759425
25263,22007,0.119022461
25263,22017,0.015221799
25264,22007,0.376145637
25267,22004,0.036600835
25268,13084,0.064852321
25268,22004,0.062717349
25269,13084,0.120422151
25270,13084,0.132937272
25272,13015,0.060146536
25273,13015,0.499975281
25276,13037,0.204266484
25277,13037,0.102845944
25277,13081,0.02324773
25278,13036,0.012114636
25278,13037,0.014075769
25278,13081,0.683134057
25287,21111,0.092032434
25291,30175,0.098814904
25292,30124,0.035099446
25292,30131,0.120877973
25292,30175,0.012878645
25293,30124,0.033940492
25376,4005,0.013013322
25377,4005,0.335220915
25378,4001,0.030490163
25378,4005,0.119874952
25379,4001,0.008596446
25379,4005,0.0173514
25380,31066,0.008616105
25381,4006,0.002525125
25381,31056,0.021419045
25382,31056,0.086214598
25382,31066,0.114496587
25383,31056,0.073706393
25383,31066,0.004116261
25384,31056,0.098071508
25385,31056,0.03376835
25386,31079,0.00310778
25387,31079,0.064214138
25388,31079,0.054712298
25388,31098,0.0588374
25389,31098,0.094163751
25390,31016,0.046740857
25390,31058,0.118706708
25390,31098,0.049236966
25391,31058,0.241355849
25392,31058,0.111403275
25393,31058,0.092841579
25394,23006,0.068899475
25395,23006,0.073046377
25397,23002,0.018322352
25398,23002,0.011620339
25404,23002,0.009026219
25405,23002,0.023593891
25553,18020,0.102568371
25554,18020,0.073917891
25555,14067,0.243031025
25555,18020,0.1768013
25556,14067,0.12694259
25567,14075,0.081412899
25568,14036,0.736025698
25568,14075,0.212508762
25569,14003,0.045129667
25569,14007,0.753252156
25569,14036,0.263974302
25570,14003,0.16628669
25570,14007,0.089797889
25573,14009,0.405888589
25573,14083,0.061418704
25573,14120,0.039212605
25574,14009,0.340135825
25574,14120,0.193562337
25575,14120,0.15693544
25576,14120,0.190879125
25577,14039,0.071932293
25577,14045,0.000348619
25577,14120,0.065017126
25581,14001,0.062259607
25582,14001,0.531887745
25583,14001,0.235990407
25583,14093,0.045567359
25584,14093,0.004306882
25585,14093,0.047325565
25586,14093,0.000931907
25586,14125,0.286706705
25587,14008,0.095425408
25587,14125,0.514714749
25588,14008,0.049685854
25593,11008,0.234086082
25596,11008,0.105717008
25596,11026,0.033063144
25600,11017,0.173051402
25603,11035,0.078800093
25604,11003,0.007399981
25604,11035,0.093587374
25606,11009,0.353602825
25607,11009,0.31559993
25610,22014,0.131325125
25611,22011,0.084148305
25611,22014,0.074552638
25612,22011,0.091387014
25615,22005,0.137972454
25616,22005,0.082853988
25616,22007,0.131795386
25616,22018,0.100540818
25617,22004,0.021339763
25617,22007,0.083383957
25617,22018,0.032240413
25618,22004,0.069274317
25619,22004,0.138912432
25620,22004,0.054364459
25623,13084,0.305080244
25629,13020,0.894779471
25629,13037,0.049775351
25630,13037,0.007659378
25630,13042,0.250479344
25630,13079,0.58773487
25630,13081,0.075117331
25631,13068,1
25631,13079,0.034390656
25631,13081,0.157501815
25643,30157,0.718340851
25643,30175,0.081184893
25644,30175,0.285737245
25646,30033,0.406206509
25646,30124,0.017734811
25647,30033,0.452743957
25648,30033,0.11638312
25729,4001,0.135542808
25730,4001,0.111383661
25730,4005,0.024405993
25733,31066,0.07898438
25735,31066,0.236491715
25736,31056,0.163882308
25736,31066,0.038633331
25736,31089,0.000933965
25737,31056,0.215819199
25737,31089,0.072056081
25738,31003,0.424030229
25738,31056,0.023918181
25738,31079,0.005659237
25739,31003,0.331990072
25739,31079,0.103677649
25740,31079,0.0735897
25740,31094,0.044513895
25741,31094,0.637458588
25742,31016,0.707410463
25742,31094,0.318027516
25743,31016,0.24584868
25743,31058,0.008882629
25743,31073,1
25744,31058,0.023242378
25746,31058,0.023016636
25747,23006,0.007354473
25747,31022,0.264510598
25747,31058,0.033206858
25748,23006,0.006502193
25748,31022,0.071475891
25749,23002,0.009863735
25749,23006,0.05799071
25750,23002,0.028310657
25758,23002,0.009381148
25759,23002,0.018429262
25905,18020,0.065854864
25906,18020,0.070595153
25907,18020,0.059509824
25908,18020,0.128594604
25909,14067,0.121380193
25909,18020,0.046832655
25910,14067,0.044923225
25917,18003,0.198252139
25918,18003,0.366178412
25920,14075,0.706078339
25922,14007,0.156949956
25924,14055,0.007746922
25924,14094,0.348141716
25925,14005,0.656410435
25925,14094,0.213248246
25926,14005,0.343589566
25926,14009,0.253975586
25928,14120,0.036551627
25929,14120,0.058448782
25930,14045,0.113270057
25930,14120,0.110143849
25931,14045,0.288575739
25932,14045,0.094542904
25936,14001,0.05713848
25936,14093,0.168326064
25937,14093,0.137623641
25938,14093,0.068536327
25939,14093,0.030564938
25939,14125,0.051653871
25940,14008,0.059767631
25941,14008,0.219879086
25945,11008,0.032268369
25945,11025,0.110691669
25946,11008,0.019893775
25946,11025,0.029713649
25947,11008,0.042728056
25947,11031,0.10519578
25949,11026,0.320199984
25949,11031,0.073195439
25950,11026,0.382399999
25951,11026,0.187788848
25953,11015,0.094905873
25953,11017,0.058664033
25953,11037,0.007507697
25956,11003,0.005887466
25957,11003,0.057052927
25957,11035,0.016692458
25958,11003,0.003582209
25959,11003,0.129546836
25959,11009,0.033808507
25962,11003,0.020691233
25963,11003,0.005333431
25963,22014,0.200629615
25964,22011,0.019455836
25964,22014,0.065757454
25968,22005,0.159900452
25969,22018,0.012899873
25970,22018,0.29651969
25972,22004,0.070022104
25976,13084,0.041734707
25977,13084,0.130402969
25982,13020,0.105220528
25982,13033,1
25983,13034,0.057454698
25983,13042,0.677850974
25983,13079,0.173269598
25984,13079,0.204604876
25990,30027,0.334882794
25990,30083,0.392941628
25991,30083,0.607058371
25996,30157,0.281659149
25996,30175,0.017192627
25997,30175,0.288201331
26001,30033,0.024666413
26081,4001,0.118978316
26082,4001,0.106515895
26083,4001,0.184134363
26086,31066,0.044531026
26087,31053,0.084184622
26087,31066,0.121662831
26087,31089,0.007099082
26088,31066,0.348857606
26088,31089,0.003315477
26089,31066,0.003610158
26089,31089,0.064358189
26090,31025,0.107419307
26090,31056,0.030209437
26090,31089,0.265025307
26091,31003,0.220890297
26091,31056,0.157956366
26092,31003,0.023089404
26101,31022,0.310520593
26103,23002,0.023244765
26104,23002,0.022558865
26112,23002,0.00749153
26112,23009,0.075551159
26113,23009,0.004977153
26114,23009,0.005204198
26259,18020,0.1865618
26260,18020,0.009280575
26270,18003,0.435569448
26275,14055,0.314559577
26276,14055,0.425363429
26276,14094,0.033679253
26277,14055,0.06758144
26277,14094,0.296197954
26278,14094,0.08764624
26282,14071,0.05068533
26282,14120,0.057407742
26284,14045,0.12629496
26285,14045,0.122889545
26286,14029,0.375164717
26286,14045,0.003007939
26287,14029,0.146092098
26289,14093,0.085694625
26290,14093,0.159633613
26291,14093,0.133366353
26291,14111,0.023962597
26294,14008,0.049261565
26294,14078,0.112755218
26299,11025,0.294855902
26300,11025,0.042116011
26300,11031,0.164763514
26302,11020,0.020789357
26302,11031,0.04429258
26303,11020,0.000841431
26304,11026,0.076548025
26304,11037,0.03823506
26305,11037,0.373306771
26306,11015,0.043824291
26306,11037,0.232360499
26307,11015,0.080581784
26308,11015,0.09834748
26309,11014,0.001505438
26309,11015,0.034355567
26310,11003,0.065848124
26310,11014,0.025900872
26311,11003,0.106574641
26312,11003,0.025506831
26313,11003,0.148220194
26314,11003,0.084460543
26315,11003,0.056849392
26317,11032,0.148267071
26317,22014,0.046698599
26321,22005,0.04440138
26321,22018,0.099258774
26322,22018,0.314812663
26323,22004,0.04912942
26323,22018,0.143727769
26324,22004,0.074141973
26325,22004,0.183123807
26326,22004,0.080307456
26326,22015,0.557454437
26327,22004,0.081499343
26327,22015,0.442545564
26328,22004,0.047971927
26330,13084,0.154279459
26331,13031,0.042933684
26331,13084,0.010139929
26336,13034,0.45082186
26336,13042,0.062981695
26336,13073,0.034255215
26337,13014,0.65162181
26337,13034,0.244678425
26338,13014,0.293411049
26339,13080,0.090937004
26340,13080,0.075857427
26342,30027,0.388474492
26343,30027,0.276642715
26348,30160,0.106930662
26349,30160,0.122353189
26349,30175,0.004525827
26350,30175,0.016517762
26350,30189,0.02316218
26351,30175,0.031253665
26351,30189,0.131995947
26434,4001,0.081096994
26435,31033,0.125077994
26436,4001,0.052023652
26436,31033,0.319531998
26437,4001,0.011324854
26439,31053,0.09162242
26440,31053,0.295704689
26441,31053,0.047062603
26441,31062,0.220475927
26441,31089,0.008308708
26442,31089,0.470014792
26443,31018,0.12142566
26443,31025,0.892580692
26443,31047,0.056943203
26443,31089,0.108888398
26444,31047,0.787425501
26444,31056,0.002876987
26445,31024,0.238188213
26445,31047,0.155631296
26445,31075,0.809427313
26446,31075,0.000404021
26448,31010,0.217899862
26452,31104,0.057433082
26454,31022,0.261620419
26457,23002,0.010104403
26457,31092,0.181292837
26466,23009,0.176738624
26467,23009,0.118290531
26613,18004,0.052016211
26613,18020,0.079482963
26614,18004,0.022472762
26626,14040,0.211191935
26627,14040,0.36953608
26628,14040,0.123862326
26628,14055,0.184748633
26635,14071,0.418230467
26638,14045,0.189885103
26640,14029,0.380774286
26642,14093,0.053084105
26642,14118,0.089264701
26644,14093,0.008347534
26644,14111,0.33535384
26645,14078,0.025890822
26645,14111,0.310409831
26646,14078,0.111375446
26647,14078,0.140168463
26648,14078,0.224850514
26649,14074,0.448188817
26649,14078,0.057266085
26650,14072,0.125160774
26650,14074,0.551811182
26651,14072,0.493879159
26652,14072,0.349239119
26653,11025,0.32666614
26653,11031,0.422104265
26653,14072,0.015144763
26654,11020,0.00644838
26654,11025,0.009276226
26654,11031,0.104768436
26655,11020,0.024413507
26655,11031,0.074989283
26656,11020,0.045126606
26657,11020,0.043780898
26657,11037,0.158675601
26658,11037,0.076016383
26659,11015,0.173815632
26659,11037,0.102181147
26660,11015,0.201044369
26663,11014,0.06276547
26664,11014,0.013725598
26665,11003,0.046563417
26666,11003,0.025063777
26667,11003,0.072215473
26669,11032,0.172577079
26670,11032,0.175223422
26671,11032,0.009290529
26677,22004,0.023108374
26677,22013,0.281582324
26683,13031,0.235660793
26684,13031,0.284486885
26688,13062,0.510904273
26689,13034,0.247045017
26689,13042,0.008687987
26689,13062,0.392657556
26689,13073,0.207483787
26690,13073,0.240680007
26691,13014,0.054967141
26692,13026,0.107886604
26693,13011,0.087522715
26693,13080,0.83320557
26695,30058,0.035287305
26696,30058,0.206475015
26699,30160,0.063259275
26700,30160,0.093584668
26701,30160,0.158848535
26703,30189,0.066192425
26704,30189,0.272345605
26705,30189,0.144456012
26785,4001,0.0498781
26786,4001,0.039783268
26787,4001,0.024290831
26787,31033,0.062794984
26788,31033,0.248376525
26789,31033,0.12999446
26789,31048,0.105514015
26790,31048,0.086205887
26790,31055,0.005967278
26791,31055,0.164793956
26792,31053,0.056070328
26792,31055,0.253693798
26793,31053,0.33430449
26793,31062,0.028560231
26794,31053,0.048968292
26794,31062,0.2747555
26795,31062,0.009219817
26796,31018,0.772681654
26797,31018,0.105892687
26797,31024,0.014567759
26797,31046,0.867150107
26798,31024,0.747244028
26798,31046,0.014929022
26799,31010,0.128715966
26799,31049,1
26799,31075,0.190168667
26800,31010,0.445971757
26801,31010,0.11065536
26802,31010,0.004390062
26803,31104,0.047791351
26804,31104,0.119335544
26805,31104,0.04216033
26807,31022,0.091872498
26807,31081,0.100029709
26808,31081,0.013278923
26810,31021,0.055671884
26810,31092,0.3074551
26818,23009,0.085100543
26819,23009,0.063034799
26820,23001,0.009019943
26820,23009,0.102370378
26825,23001,0.019487909
26967,18004,0.086610736
26968,18004,0.012524114
26975,18002,0.347946592
26975,18014,0.001332051
26976,18002,0.518447417
26976,18006,0.012982903
26976,18007,0.261647419
26977,18002,0.007678674
26977,18006,0.45822466
26977,18007,0.061577522
26978,18006,0.443122019
26979,14040,0.24679656
26979,18006,0.085670419
26980,14040,0.005867227
26981,14040,0.042745873
26988,14071,0.433279627
26991,14045,0.061185134
26991,32033,0.181422964
26993,14029,0.097968899
26993,14118,0.032100628
26994,14118,0.311621642
26995,14118,0.092077975
26997,14111,0.097532098
26997,14117,0.027413016
26998,14046,0.065426628
26998,14078,0.104228869
26998,14111,0.225217351
26999,14046,0.20193088
26999,14078,0.053200134
27000,14046,0.002485591
27000,14078,0.082321853
27001,14073,0.021497467
27001,14078,0.087942595
27004,14072,0.016576186
27004,14109,0.121483433
27006,11025,0.047945534
27007,11020,0.182733865
27007,11025,0.138734869
27007,11031,0.010690703
27008,11020,0.241294067
27009,11020,0.163857169
27010,11020,0.030488234
27010,11037,0.011716841
27013,11015,0.077674867
27014,11014,0.0042045
27014,11015,0.163519892
27017,11014,0.075338361
27018,11003,0.030465054
27018,11014,0.042287963
27020,11003,0.055059044
27021,11003,0.053679427
27021,11032,0.005617096
27021,11033,0.087066907
27022,11032,0.317724172
27022,11033,0.004260354
27023,11013,0.160607415
27023,11032,0.086563954
27024,11032,0.082472811
27024,11040,0.153219382
27025,11040,0.455434702
27026,11040,0.093888681
27030,22013,0.492572128
27031,22013,0.154132203
27037,13031,0.32693654
27037,13040,0.123676632
27038,13031,0.109982099
27038,13040,0.69782578
27039,13018,0.056575412
27039,13040,0.115676692
27041,13062,0.096438171
27043,13073,0.235397298
27044,13026,0.252864991
27044,13028,0.178049108
27044,13073,0.282183694
27045,13026,0.639248406
27045,13028,0.124267716
27046,13011,0.691317685
27046,13028,0.054395349
27047,13011,0.221159601
27047,13025,1
27049,30058,0.370955938
27053,30160,0.052384321
27054,30160,0.043643446
27055,30160,0.081695214
27055,30189,0.030604373
27056,30189,0.041475389
27057,30189,0.111541328
27058,30189,0.074979523
27138,4001,0.043357718
27140,31033,0.114224038
27140,31048,0.119128222
27141,31048,0.185331841
27142,31048,0.228241257
27143,31045,0.31973199
27143,31048,0.185494359
27143,31055,0.133996559
27144,31045,0.236346521
27144,31055,0.441548409
27146,31001,0.0939683
27146,31053,0.042082557
27146,31062,0.192608703
27147,31001,0.101552569
27147,31062,0.274379822
27148,31076,0.037339974
27149,31076,0.130774383
27150,31046,0.117920871
27150,31076,0.053158221
27150,31080,0.971449665
27151,31080,0.028550335
27153,31010,0.042229444
27154,31010,0.050137548
27154,31069,0.061780763
27156,31104,0.101884642
27160,31017,0.296502136
27160,31081,0.057508073
27161,31081,0.203973284
27163,31021,0.238098526
27163,31092,0.23674269
27165,31102,0.037474254
27166,31102,0.000977802
27170,23009,0.101245148
27171,23009,0.030244003
27173,23009,0.035013272
27174,23009,0.065134069
27177,23001,0.118680252
27178,23001,0.166748413
27179,23001,0.049146395
27321,18004,0.082608797
27324,18004,0.036250184
27325,18004,0.008774926
27327,18002,0.068601966
27327,18014,0.059572265
27328,18002,0.057325351
27328,18007,0.08540975
27328,18014,0.044134016
27329,18007,0.546747494
27341,14071,0.097804576
27341,32011,0.232119572
27341,32028,1
27344,32033,0.342799718
27347,14118,0.330909389
27350,14111,0.007524282
27350,14117,0.972586984
27351,14046,0.00811567
27352,14046,0.313852515
27353,14046,0.063250738
27353,14073,0.133401093
27354,14073,0.089737178
27357,14109,0.045167803
27358,14109,0.093625429
27359,11020,0.014538738
27359,14109,0.281576946
27360,11020,0.036111879
27361,11020,0.088528979
27367,11015,0.012320852
27368,11014,0.080658703
27368,11015,0.019609394
27369,11014,0.091962563
27370,11014,0.181793499
27371,11014,0.031747416
27374,11033,0.144315677
27375,11032,0.002263864
27375,11033,0.076174133
27376,11013,0.610711768
27377,11013,0.228680817
27378,11043,0.252691963
27379,11034,0.454377465
27379,11040,0.297457235
27379,11043,0.000381697
27380,11034,0.545622534
27380,22013,0.000213651
27384,22002,0.207762668
27384,22013,0.071499694
27385,22002,0.43675802
27387,22009,0.151466436
27388,22009,0.055036659
27388,22010,0.104590119
27390,13040,0.062820896
27392,13018,0.568407738
27393,13018,0.217552632
27396,13046,0.0225908
27397,13028,0.094308293
27397,13032,0.600083207
27397,13046,0.277618211
27398,13028,0.302818333
27398,13032,0.194664022
27399,13028,0.2461612
27399,30055,0.077711765
27401,30058,0.068676421
27401,30155,0.05719266
27402,30058,0.188987177
27405,30167,0.063434576
27406,30034,0.137847214
27406,30160,0.139266338
27406,30167,0.337780113
27407,30160,0.124770766
27408,30160,0.013263587
27409,30189,0.024007083
27410,30189,0.075659578
27490,4001,4.65108E-05
27491,4001,0.002556417
27493,31048,0.088273166
27497,31023,0.329672038
27497,31045,0.443921491
27499,31001,0.550234977
27500,31001,0.192617861
27501,31076,0.063325834
27502,31076,0.393152358
27506,31037,0.145936763
27506,31069,0.06506484
27507,31069,0.440828721
27508,31069,0.234467797
27509,31104,0.100600125
27513,31017,0.591832139
27513,31043,0.070374327
27516,31081,0.094724423
27516,31092,0.274509373
27517,31102,0.033798441
27518,31102,0.012056138
27522,23008,0.01794677
27522,23009,0.112833811
27523,23009,0.021312017
27527,23008,0.10045034
27527,23009,0.002950296
27530,23001,0.123404623
27532,23001,0.151852468
27674,18004,0.096859077
27675,18004,0.078606235
27676,18004,0.110756269
27677,18004,0.165540459
27678,18004,0.029160322
27678,18013,0.280642865
27679,18013,0.453505688
27680,18013,0.265851447
27680,18014,0.158058925
27681,18007,0.044617814
27681,18014,0.131843807
27693,32011,0.076324567
27694,32011,0.444711877
27697,32033,0.300885002
27700,14118,0.099326093
27701,14060,0.728465125
27701,14118,0.044699572
27704,14046,0.069734668
27705,14046,0.180672101
27706,14046,0.036625486
27706,14073,0.070452154
27707,14073,0.318629444
27708,14073,0.017474962
27709,14053,0.005547769
27709,14109,0.099388237
27710,14053,0.004708797
27711,14053,0.042021544
27711,14109,0.337952898
27712,14053,0.010673468
27712,14109,0.013283328
27713,11020,0.010992866
27713,14053,0.031460596
27713,14109,0.007521926
27714,11020,0.059785792
27721,11014,0.065705542
27721,11030,0.012104171
27722,11014,0.063287681
27723,11014,0.073561385
27724,11014,0.072681946
27725,11014,0.06651186
27725,11033,0.021296339
27726,11033,0.027889328
27727,11033,0.137278185
27728,11033,0.07254034
27729,11043,0.175917303
27730,11043,0.341908227
27731,11043,0.218564961
27738,22002,0.193688879
27739,22002,0.161790433
27739,22009,0.279787835
27740,22009,0.125561404
27741,22010,0.08830169
27742,22010,0.200408833
27743,22010,0.02099868
27745,13018,0.041138422
27745,13049,1
27746,13018,0.116325798
27746,24037,0.178104137
27747,24037,0.036969347
27748,24037,0.145181049
27749,13046,0.557129178
27749,24029,0.042369445
27749,24037,0.117262381
27750,13032,0.20525277
27750,13046,0.14266181
27752,30055,0.921775552
27752,30129,0.028061672
