GRIDCODE,CVENTMUN,Fpv,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
21407,21212,0.06337392,23811.48826,1509.027358
21407,21212,0.647862741,23811.48826,15426.57606
21408,21044,0.079995382,20790.96838,1663.181455
21408,21186,0.028050165,109927.078,3083.472718
21408,21212,0.15023721,23811.48826,3577.371569
21408,21207,0.077552925,91579.75629,7102.277977
21408,21211,0.011135178,17768.96208,197.8605555
21408,21212,0.036877963,23811.48826,878.1191751
21408,21212,0.01571821,23811.48826,374.2739713
21409,21054,0.319302957,19437.58676,6206.47893
21411,30010,0.169269319,35355.56275,5984.612043
21411,30194,0.072174068,23577.63594,1701.693891
21412,30010,0.029008769,35355.56275,1025.621343
21412,30010,0.035930382,35355.56275,1270.338873
21412,30194,0.044715167,23577.63594,1054.277925
21412,30010,0.219185876,35355.56275,7749.43999
21412,30194,0.163738896,23577.63594,3860.576086
21413,30132,0.116858195,36720.24547,4291.061595
21413,30156,1,7570.266286,7570.266286
21414,30177,0.106269675,11116.78611,1181.377251
21415,30177,0.282924574,11116.78611,3145.211978
21415,30036,0.029286828,16403.22346,480.3983845
21415,30036,0.074464672,16403.22346,1221.46065
21415,30036,0.759918009,16403.22346,12465.10491
21415,30112,0.010021315,83619.97325,837.9821184
21415,30112,0.000225373,83619.97325,18.8457037
21415,30187,0.787949962,7701.075548,6068.062189
21415,30112,0.002789032,83619.97325,233.2187473
21416,30112,0.015648007,83619.97325,1308.485903
21416,30112,0.140735545,83619.97325,11768.30251
21416,30187,0.212050038,7701.075548,1633.013359
21416,30002,0.152343219,14493.34432,2207.96272
21416,30106,1,4860.570529,4860.570529
21416,30112,0.081711294,83619.97325,6832.69618
21416,30002,0.460070633,14493.34432,6667.962099
21416,30112,0.08986853,83619.97325,7514.804042
21416,30112,0.104073207,83619.97325,8702.598794
21416,30002,0.387586148,14493.34432,5617.419497
21416,30057,0.004884873,29836.55613,145.7477863
21416,30096,0.300551067,8499.429124,2554.512495
21416,30057,0.016614531,29836.55613,495.7203741
21416,30096,0.22250675,8499.429124,1891.180348
21416,30057,0.047254661,29836.55613,1409.916331
21416,30096,0.058582566,8499.429124,497.9183688
21417,30112,0.103857841,83619.97325,8684.589908
21417,30166,0.125097355,48695.03772,6091.620406
21417,30009,0.002229723,165737.663,369.5490689
21417,30009,0.011011769,165737.663,1825.064827
21417,30166,0.158162309,48695.03772,7701.71961
21418,30009,0.017132504,165737.663,2839.501254
21418,30009,0.067766131,165737.663,11231.4002
21418,30166,0.085085164,48695.03772,4143.225266
21418,30009,0.002117522,165737.663,350.9531687
21418,30009,0.118645997,165737.663,19664.11027
21421,30004,0.078265019,170042.2629,13308.36088
21421,30004,0.040608293,170042.2629,6905.12605
21421,30004,0.016609133,170042.2629,2824.25463
21487,4004,0.011175498,698707.1973,7808.401036
21487,4004,0.001262774,698707.1973,882.309341
21488,4004,0.001974873,698707.1973,1379.85783
21488,4004,0.010546346,698707.1973,7368.808163
21488,4004,0.015442443,698707.1973,10789.74589
21502,4006,0.005336271,478150.6728,2551.54138
21503,4006,0.041558079,478150.6728,19871.02348
21504,4006,0.034617191,478150.6728,16552.23295
21513,23004,0.011618863,1059075.553,12305.25345
21513,23002,0.004469893,798161.9784,3567.698818
21514,23004,0.007540931,1059075.553,7986.415268
21517,23002,0.001642039,798161.9784,1310.612875
21517,23002,0.010488544,798161.9784,8371.557267
21518,23004,0.008146301,1059075.553,8627.547879
21518,23002,0.000880342,798161.9784,702.655521
21518,23002,0.010908144,798161.9784,8706.465997
21518,23004,0.004256062,1059075.553,4507.490715
21518,23002,0.009479403,798161.9784,7566.099139
21671,14100,0.110230202,171851.3478,18943.20887
21672,14100,0.029434308,171851.3478,5058.325587
21682,14015,0.142727323,83396.36667,11902.94016
21682,14015,0.007972351,83396.36667,664.8651393
21683,14037,0.008239015,55333.85071,455.8964203
21683,14015,0.118248843,83396.36667,9861.523899
21683,14110,0.070507691,113838.0047,8026.454822
21683,14037,0.029503101,55333.85071,1632.520207
21683,14037,0.256262498,55333.85071,14179.99079
21683,14037,0.089399825,55333.85071,4946.836579
21684,14037,0.079807714,55333.85071,4416.068118
21684,14037,0.002118763,55333.85071,117.2392959
21684,14054,0.086012857,30072.85134,2586.651852
21684,14037,0.000604327,55333.85071,33.43974692
21684,14054,0.03463574,30072.85134,1041.595463
21684,14037,0.04683027,55333.85071,2591.29917
21684,14054,0.085348069,30072.85134,2566.659801
21684,14037,0.21006756,55333.85071,11623.84701
21684,14037,0.024950492,55333.85071,1380.606778
21684,14034,0.101195519,37516.78035,3796.530047
21684,14037,0.148987395,55333.85071,8244.046298
21685,14054,0.360623193,30072.85134,10844.96768
21685,14037,0.077472677,55333.85071,4286.86156
21685,14054,0.168747761,30072.85134,5074.726342
21685,14054,0.067914819,30072.85134,2042.392264
21685,14034,0.073997286,37516.78035,2776.139918
21690,14113,0.010572539,177867.3696,1880.50962
21690,14082,0.0567197,94467.74793,5358.182309
21690,14086,0.077208947,37756.64245,2915.150614
21690,14113,0.031022882,177867.3696,5517.958336
21691,14082,0.038410733,94467.74793,3628.575463
21691,14082,0.233174158,94467.74793,22027.43762
21691,14082,0.08647752,94467.74793,8169.336546
21691,14082,0.008105329,94467.74793,765.6921366
21691,14082,0.019256368,94467.74793,1819.105758
21692,14082,0.075696555,94467.74793,7150.883055
21692,14079,0.015788131,76956.0617,1214.99241
21692,14079,0.026895726,76956.0617,2069.789112
21692,14079,0.122015121,76956.0617,9389.803186
21692,14079,0.065378612,76956.0617,5031.280521
21692,14082,0.057418675,94467.74793,5424.212918
21692,14079,0.089242603,76956.0617,6867.759283
21692,14079,0.056740153,76956.0617,4366.498718
21692,14079,0.002885698,76956.0617,222.0719507
21692,14079,0.005175984,76956.0617,398.3233539
21692,14079,0.001897297,76956.0617,146.008496
21692,14079,0.078787309,76956.0617,6063.160977
21692,14082,0.021566241,94467.74793,2037.314229
21692,14079,0.139263793,76956.0617,10717.19302
21692,14079,0.043312705,76956.0617,3333.175197
21692,14079,0.005750498,76956.0617,442.5357064
21692,14079,0.007640841,76956.0617,588.0090387
21692,14082,0.039385579,94467.74793,3720.666918
21693,14014,6.91E-06,111772.4092,0.772894093
21693,14079,0.13230466,76956.0617,10181.64557
21697,14059,0.068086293,73584.66581,5010.107108
21697,14085,0.052646216,110013.5541,5791.797317
21697,14059,0.082709319,73584.66581,6086.137603
21697,14059,0.001750607,73584.66581,128.8178065
21697,14059,0.068053197,73584.66581,5007.671743
21698,14069,0.019001613,65950.66906,1253.169076
21698,14069,0.059704236,65950.66906,3937.534294
21699,14069,0.154630718,65950.66906,10197.99929
21700,14069,0.004758405,65950.66906,313.820017
21702,16095,0.058559386,63193.40551,3700.567039
21702,16019,0.281883538,50623.74853,14270.00133
21703,16095,0.063173037,63193.40551,3992.119354
21703,16091,0.275809942,32749.52854,9032.645559
21703,16084,0.033245124,67979.32882,2259.981237
21704,16084,0.327666523,67979.32882,22274.55028
21705,16084,0.017829548,67979.32882,1212.040731
21705,16085,0.00222033,84868.15409,188.4352948
21705,16084,0.047845487,67979.32882,3252.504086
21705,16085,0.054139912,84868.15409,4594.754364
21705,16084,0.073068976,67979.32882,4967.179961
21707,16085,0.022746246,84868.15409,1930.431907
21707,16085,0.122292762,84868.15409,10378.76096
21707,16025,0.028954972,77591.68963,2246.665199
21707,16085,0.214601538,84868.15409,18212.83641
21707,16085,0.020802974,84868.15409,1765.510044
21707,16085,0.008378074,84868.15409,711.0316488
21708,16085,0.004197566,84868.15409,356.2396446
21708,16025,0.259365336,77591.68963,20124.59467
21709,16025,0.135208905,77591.68963,10491.08738
21709,16025,0.110972738,77591.68963,8610.562258
21709,16025,0.006210288,77591.68963,481.8667038
21709,16025,0.018652177,77591.68963,1447.253897
21709,16070,0.016916537,16463.17015,278.4998269
21709,16107,0.002944016,94824.31118,279.1642746
21709,16025,0.024296043,77591.68963,1885.170999
21709,16025,0.017296451,77591.68963,1342.06082
21709,16025,0.088541811,77591.68963,6870.108705
21710,16070,0.047736226,16463.17015,785.889615
21710,16107,0.174162368,94824.31118,16514.8266
21710,16107,0.057929027,94824.31118,5493.080106
21711,16107,0.218485266,94824.31118,20717.71488
21712,16107,0.066562959,94824.31118,6311.786746
21712,16107,0.016944435,94824.31118,1606.744418
21712,16107,0.15419934,94824.31118,14621.84618
21712,16044,0.004544926,74532.54426,338.7449113
21712,16107,0.019773305,94824.31118,1874.990028
21712,16107,0.005683405,94824.31118,538.9249235
21712,16107,0.018334206,94824.31118,1738.528422
21712,16107,0.004265569,94824.31118,404.4796396
21712,16107,0.004265569,94824.31118,404.4796396
21714,16016,0.024495899,79384.5628,1944.596243
21714,16016,0.119540963,79384.5628,9489.707107
21714,16037,0.031384723,76998.16696,2416.566163
21714,16037,0.00334285,76998.16696,257.3933396
21714,16037,0.023881784,76998.16696,1838.853582
21715,16016,0.120782951,79384.5628,9588.301773
21715,16037,0.063149595,76998.16696,4862.403066
21715,16037,0.01400282,76998.16696,1078.191502
21715,16037,0.039863163,76998.16696,3069.390475
21715,16037,0.079458538,76998.16696,6118.161759
21715,16037,0.202442426,76998.16696,15587.69572
21716,16037,0.235340306,76998.16696,18120.77218
21716,16027,0.223106529,87222.09079,19459.81792
21717,16027,0.035031111,87222.09079,3055.486705
21717,16027,0.416265352,87222.09079,36307.5343
21718,16018,0.003309173,128389.8567,424.8642565
21718,16018,0.060358795,128389.8567,7749.457041
21718,16018,0.065505153,128389.8567,8410.197262
21718,16018,0.043653546,128389.8567,5604.672532
21719,16088,0.222352103,110718.0174,24618.38396
21719,16088,0.04865797,110718.0174,5387.313974
21719,16088,0.098673536,110718.0174,10924.93831
21719,16018,8.65E-05,128389.8567,11.09933498
21719,16018,0.002869183,128389.8567,368.3739671
21719,16018,0.0301585,128389.8567,3872.045523
21719,16018,0.026477494,128389.8567,3399.441704
21719,16018,0.03196907,128389.8567,4104.504276
21719,16018,0.022570337,128389.8567,2897.802282
21719,16018,0.052856551,128389.8567,6786.244976
21719,16018,0.048459513,128389.8567,6221.709874
21719,16018,0.079516427,128389.8567,10209.10273
21719,16018,0.006030602,128389.8567,774.2681616
21720,16003,0.051133354,86585.86094,4427.425444
21720,16088,0.046373515,110718.0174,5134.383653
21720,16088,0.043547037,110718.0174,4821.441629
21720,16003,0.000166495,86585.86094,14.41615365
21720,16003,0.131478772,86585.86094,11384.20265
21721,16003,0.002783892,86585.86094,241.0457022
21721,16003,0.009591242,86585.86094,830.4659576
21721,16003,0.01188464,86585.86094,1029.041791
21721,16110,0.000174734,304287.9066,53.16939627
21721,16003,0.189575433,86585.86094,16414.55206
21721,16110,0.0046278,304287.9066,1408.183573
21721,16110,0.008823048,304287.9066,2684.74679
21721,16003,0.416248263,86585.86094,36041.21423
21722,16072,0.004639502,66490.77731,308.4840904
21722,16072,0.009836357,66490.77731,654.026996
21722,16110,0.063632341,304287.9066,19362.55188
21722,16110,0.013571434,304287.9066,4129.623275
21722,16003,0.023270928,86585.86094,2014.933336
21722,16110,0.056069895,304287.9066,17061.39108
21723,16110,0.021316773,304287.9066,6486.436262
21723,16072,0.004120489,66490.77731,273.9745139
21723,16110,0.01672884,304287.9066,5090.383779
21723,16110,0.03446144,304287.9066,10486.19935
21723,16110,0.035462296,304287.9066,10790.74776
21723,16110,0.031305414,304287.9066,9525.858778
21723,16110,0.031233306,304287.9066,9503.917182
21724,16110,0.038255106,304287.9066,11640.56622
21724,16110,0.038757649,304287.9066,11793.48398
21724,16110,0.018616705,304287.9066,5664.838246
21725,16110,0.000647216,304287.9066,196.9401248
21725,16110,0.009576907,304287.9066,2914.137115
21725,16110,0.002163598,304287.9066,658.3567978
21725,16110,0.038861712,304287.9066,11825.14887
21725,16110,0.006878232,304287.9066,2092.962901
21725,16110,0.033852912,304287.9066,10301.03171
21725,16034,0.010491986,238097.1878,2498.112369
21725,16110,0.063240944,304287.9066,19243.45443
21727,16050,9.61E-05,217556.816,20.9059964
21727,16050,0.076806733,217556.816,16709.82831
21727,16050,0.014696185,217556.816,3197.255188
21727,16050,0.007735756,217556.816,1682.96654
21728,16050,0.030802602,217556.816,6701.315979
21728,16050,0.017449604,217556.816,3796.280232
21728,16050,0.053333879,217556.816,11603.1489
21729,16080,0.073587532,39890.89738,2935.472698
21729,16050,0.0480918,217556.816,10462.69882
21729,16050,0.025388666,217556.816,5523.477375
21729,16050,0.030839445,217556.816,6709.331511
21730,16093,0.070041896,70473.5869,4936.103638
21730,16017,0.003460053,121485.1666,420.3450765
21730,16050,0.030606204,217556.816,6658.588199
21730,16017,0.099827695,121485.1666,12127.58417
21731,16093,0.010844004,70473.5869,764.2158886
21731,16093,0.014427737,70473.5869,1016.774393
21731,16017,0.008204507,121485.1666,996.7258856
21731,16093,0.022059597,70473.5869,1554.618896
21731,15064,0.026431541,54623.54951,1443.784607
21731,15064,0.135522765,54623.54951,7402.734483
21731,16017,0.078887213,121485.1666,9583.626238
21731,16093,0.112765392,70473.5869,7946.981682
21731,16017,0.014368881,121485.1666,1745.605859
21731,16017,0.013987618,121485.1666,1699.288102
21731,16017,0.014991192,121485.1666,1821.207408
21731,16017,0.009233715,121485.1666,1121.759381
21731,16017,0.148893819,121485.1666,18088.39044
21732,15064,0.164433908,54623.54951,8981.963698
21732,16017,0.000315071,121485.1666,38.27644106
21732,15085,0.003364295,127228.3258,428.0336521
21732,16017,0.057779158,121485.1666,7019.310594
21732,15085,0.035390795,127228.3258,4502.711562
21732,15064,0.024655457,54623.54951,1346.768591
21732,15085,0.023464441,127228.3258,2985.341545
21732,15064,0.09001647,54623.54951,4917.019102
21732,15085,0.001687426,127228.3258,214.688369
21732,15064,0.03432309,54623.54951,1874.848981
21732,15064,0.052509322,54623.54951,2868.245547
21732,15085,0.003801146,127228.3258,483.6134641
21732,15085,0.024609915,127228.3258,3131.078274
21732,15085,0.03977735,127228.3258,5060.805597
21732,15085,0.026099798,127228.3258,3320.633584
21732,15085,0.062274927,127228.3258,7923.134703
21732,15064,0.000370465,54623.54951,20.23610181
21732,16017,0.0001239,121485.1666,15.05199255
21732,15085,0.050151762,127228.3258,6380.724661
21732,15064,0.014680355,54623.54951,801.8931081
21732,15085,0.030377573,127228.3258,3864.887694
21732,15085,0.058224915,127228.3258,7407.858412
21733,15064,0.097735593,54623.54951,5338.665006
21733,15048,0.0182773,216786.4425,3962.270865
21733,15048,0.007090739,216786.4425,1537.176049
21733,15014,0.013627035,166884.6425,2274.142881
21733,15048,0.004778893,216786.4425,1035.999133
21733,15085,0.053366408,127228.3258,6789.718695
21733,15085,0.061893997,127228.3258,7874.66958
21733,15014,0.024482296,166884.6425,4085.719239
21734,15014,0.007111993,166884.6425,1186.882436
21734,15014,0.003136558,166884.6425,523.4434376
21734,15014,0.036165055,166884.6425,6035.392295
21734,15014,0.087812038,166884.6425,14654.4805
21734,15014,0.046409916,166884.6425,7745.102251
21734,15014,0.029374155,166884.6425,4902.095418
21734,15014,0.029104495,166884.6425,4857.093169
21734,15014,0.00359519,166884.6425,599.982
21734,15014,0.005126889,166884.6425,855.5990136
21734,15014,0.006940769,166884.6425,1158.307777
21734,15014,0.053207171,166884.6425,8879.459712
21734,15014,0.012875489,166884.6425,2148.72133
21734,15014,0.015170388,166884.6425,2531.704825
21734,15014,0.002533401,166884.6425,422.7856922
21734,15014,0.000127118,166884.6425,21.21405989
21734,15014,0.040413723,166884.6425,6744.429721
21734,15014,0.020339059,166884.6425,3394.276606
21735,15102,0.097940536,56424.15618,5526.212122
21735,15014,0.003338328,166884.6425,557.1157038
21736,15102,0.236435686,56424.15618,13340.68407
21736,15102,0.01143674,56424.15618,645.308386
21736,15102,0.061858049,56424.15618,3490.288192
21736,15056,0.127677077,74370.75516,9495.440619
21736,15102,0.138367308,56424.15618,7807.258611
21736,15102,0.082272651,56424.15618,4642.164929
21737,15026,0.061660471,70252.07296,4331.775939
21737,15026,0.035607051,70252.07296,2501.469112
21737,15026,0.007711795,70252.07296,541.7696133
21737,15026,0.035342655,70252.07296,2482.894743
21738,15026,0.109136935,70252.07296,7667.095945
21738,15026,0.016363046,70252.07296,1149.537925
21738,15026,0.054247021,70252.07296,3810.965684
21738,15026,0.133283327,70252.07296,9363.430041
21738,15026,0.060980426,70252.07296,4284.001331
21738,15045,0.00055583,250292.7645,139.1201155
21738,15026,0.076031914,70252.07296,5341.399563
21740,15112,0.004387309,88118.69266,386.6039325
21740,13063,0.036107041,182909.3696,6604.316111
21740,13063,0.061691166,182909.3696,11283.89229
21740,13063,0.019558874,182909.3696,3577.501289
21740,13063,0.009877976,182909.3696,1806.77433
21740,13063,0.006570094,182909.3696,1201.731708
21740,13063,0.013617062,182909.3696,2490.688248
21741,15035,0.142520256,74298.43853,10589.03246
21741,15023,0.060117473,38923.22844,2339.966117
21741,15035,0.134654005,74298.43853,10004.58231
21741,13063,0.015258997,182909.3696,2791.013539
21741,15035,0.066373819,74298.43853,4931.471083
21741,15023,0.056248381,38923.22844,2189.3686
21741,15035,0.040205795,74298.43853,2987.227758
21741,13063,0.03672661,182909.3696,6717.640994
21741,15035,0.180304996,74298.43853,13396.37966
21741,13063,0.037903562,182909.3696,6932.916545
21741,15035,0.01719018,74298.43853,1277.203512
21741,15035,0.043603479,74298.43853,3239.670437
21741,15023,0.208533503,38923.22844,8116.797175
21741,15035,0.016846109,74298.43853,1251.639573
21742,15095,0.003395606,116755.1428,396.4544974
21742,15023,0.030217598,38923.22844,1176.16647
21742,15023,0.117490077,38923.22844,4573.093092
21742,15120,0.00029086,152326.343,44.30570586
21742,15091,0.046131493,26568.99743,1225.667524
21742,15120,0.009045639,152326.343,1377.889113
21742,15120,0.023389767,152326.343,3562.877744
21742,15035,0.015291421,74298.43853,1136.128711
21742,15035,0.005432122,74298.43853,403.598156
21742,15023,0.055339664,38923.22844,2153.998391
21742,15035,0.004905847,74298.43853,364.4967912
21742,15023,0.061987948,38923.22844,2412.771069
21742,15120,0.042455513,152326.343,6467.093094
21742,15120,0.031218465,152326.343,4755.394656
21742,15035,0.041776897,74298.43853,3103.958216
21742,15035,0.041443127,74298.43853,3079.159657
21742,15035,0.006999086,74298.43853,520.0211344
21742,15035,0.000776895,74298.43853,57.72207261
21742,15035,0.003068659,74298.43853,227.9965583
21742,15035,0.009041698,74298.43853,671.7840695
21742,15035,0.081072942,74298.43853,6023.592994
21742,15035,0.005564332,74298.43853,413.4211925
21742,15035,0.030919039,74298.43853,2297.23629
21742,15035,0.032773845,74298.43853,2435.045476
21742,15035,0.01109737,74298.43853,824.5172334
21742,15095,0.015597146,116755.1428,1821.047039
21742,15023,0.117638854,38923.22844,4578.884006
21743,15120,0.007373123,152326.343,1123.120932
21743,15120,0.005786556,152326.343,881.4448941
21743,15120,0.041935223,152326.343,6387.839146
21743,15120,0.04371146,152326.343,6658.406886
21743,15120,0.023505438,152326.343,3580.497376
21743,15120,0.009140024,152326.343,1392.266456
21743,15120,0.015671193,152326.343,2387.135529
21743,15120,0.053476729,152326.343,8145.914576
21743,15120,0.058557687,152326.343,8919.878284
21743,15120,0.036716741,152326.343,5592.926902
21743,15120,0.052932969,152326.343,8063.085624
21743,15120,0.002645702,152326.343,403.0101145
21743,15120,1.71E-05,152326.343,2.609019505
21743,15096,0.163823341,43254.29982,7086.063907
21744,13069,0.061204887,89036.84584,5449.49013
21744,13069,0.00828658,89036.84584,737.8109051
21744,13069,0.03125794,89036.84584,2783.108344
21744,15120,0.017287554,152326.343,2633.349877
21744,15120,0.002599573,152326.343,395.9834434
21744,15120,0.011660325,152326.343,1776.174604
21744,15120,0.068135346,152326.343,10378.80808
21744,15120,0.057965651,152326.343,8829.695656
21744,15036,0.068835558,55437.43575,3816.066808
21744,15120,0.047503273,152326.343,7235.999913
21744,15120,0.007796021,152326.343,1187.539361
21744,15120,0.024556137,152326.343,3740.546502
21744,15120,0.016911881,152326.343,2576.125006
21744,13069,0.053679557,89036.84584,4779.458417
21744,15120,0.018594751,152326.343,2832.470485
21744,13069,0.059292846,89036.84584,5279.248029
21744,13069,0.011906274,89036.84584,1060.097051
21745,15081,0.011156522,178175.7384,1987.821618
21745,15120,0.010311853,152326.343,1570.766926
21745,15081,0.015188736,178175.7384,2706.264302
21745,13069,0.001961122,89036.84584,174.6121473
21745,13069,0.000811239,89036.84584,72.23013729
21745,13069,0.044026183,89036.84584,3919.952436
21745,13069,0.034012101,89036.84584,3028.330197
21745,13069,0.010307555,89036.84584,917.7521533
21745,13069,0.022478374,89036.84584,2001.403545
21745,13069,0.034849787,89036.84584,3102.915119
21745,13069,0.036930004,89036.84584,3288.131072
21745,15084,0.05258548,79368.74189,4173.643363
21745,15084,0.085689295,79368.74189,6801.051526
21745,13069,0.008026969,89036.84584,714.6960457
21745,15084,0.050705857,79368.74189,4024.460063
21745,15084,0.034388167,79368.74189,2729.345581
21745,15084,0.054798885,79368.74189,4349.318554
21745,15081,0.018551474,178175.7384,3305.42259
21745,13069,0.115853576,89036.84584,10315.23695
21745,13069,0.066709666,89036.84584,5939.618249
21745,13069,0.035237258,89036.84584,3137.414287
21745,13069,0.113621263,89036.84584,10116.47887
21746,15084,0.095948861,79368.74189,7615.340401
21746,15084,0.079880433,79368.74189,6340.009494
21746,15084,0.1087269,79368.74189,8629.517283
21746,15084,0.144164771,79368.74189,11442.1765
21746,15016,0.014975809,97174.10149,1455.26079
21747,15061,0.124402199,45801.57003,5697.816009
21747,15016,0.019462891,97174.10149,1891.288982
21747,15061,0.030376942,45801.57003,1391.311636
21747,15016,0.053594677,97174.10149,5208.014609
21747,15016,0.01011477,97174.10149,982.8936794
21748,15061,0.191839363,45801.57003,8786.544018
21748,15061,0.08989464,45801.57003,4117.315644
21748,13072,0.123837199,48601.90676,6018.724015
21748,13083,0.019155678,104022.9661,1992.630433
21748,15061,0.133652074,45801.57003,6121.47484
21749,13072,0.22006061,48601.90676,10695.36524
21749,13061,0.04964934,117615.5784,5839.535882
21749,13072,0.07481418,48601.90676,3636.111787
21749,13072,0.16919732,48601.90676,8223.312375
21749,13072,0.0641829,48601.90676,3119.411314
21749,13072,0.011476134,48601.90676,557.7620182
21749,13061,0.005881219,117615.5784,691.7229947
21749,13061,0.005110444,117615.5784,601.0678334
21749,13061,0.007576672,117615.5784,891.1346191
21749,13061,0.007608411,117615.5784,894.8677087
21749,13072,0.026469124,48601.90676,1286.449906
21749,13061,0.009666533,117615.5784,1136.934917
21749,13061,0.037764298,117615.5784,4441.669752
21749,13061,0.018306296,117615.5784,2153.105633
21749,13061,0.016126505,117615.5784,1896.728237
21749,13072,0.156260195,48601.90676,7594.543444
21749,13061,0.063354375,117615.5784,7451.461472
21749,13061,0.026823933,117615.5784,3154.912445
21750,13061,0.075815523,117615.5784,8917.086559
21750,13061,0.175595662,117615.5784,20652.78538
21751,13061,0.050786508,117615.5784,5973.284549
21755,21053,0.204300676,35997.957,7354.406949
21755,21053,0.037855246,35997.957,1362.711529
21756,21053,0.016555763,35997.957,595.9736311
21756,21016,0.335477278,41502.70894,13923.21581
21756,21053,0.358204184,35997.957,12894.61882
21757,21016,0.040021637,41502.70894,1661.006332
21757,21016,0.300966273,41502.70894,12490.91563
21757,21172,0.282454902,37290.19846,10532.79934
21758,21172,0.382312845,37290.19846,14256.52187
21758,21172,0.18484393,37290.19846,6892.866846
21760,21200,1,9448.069241,9448.069241
21760,21207,0.113515943,91579.75629,10395.76235
21761,21211,0.294907785,17768.96208,5240.205257
21761,21186,0.106716368,109927.078,11731.01848
21761,21211,0.392081313,17768.96208,6966.877976
21761,21186,0.009289287,109927.078,1021.144164
21761,21186,0.011248092,109927.078,1236.46987
21761,21207,0.112526598,91579.75629,10305.15844
21761,21211,0.301875724,17768.96208,5364.018294
21761,21186,0.011665022,109927.078,1282.301794
21762,21186,0.011977872,109927.078,1316.69245
21762,21017,0.010530829,14530.43928,153.0175685
21763,21017,0.222044888,14530.43928,3226.409756
21763,21054,0.454294092,19437.58676,8830.380827
21763,21054,0.112191667,19437.58676,2180.735267
21763,21174,0.102443335,47711.67127,4887.742711
21763,21174,0.043900777,47711.67127,2094.579417
21763,21174,0.215820137,47711.67127,10297.13942
21763,21199,0.170281901,24454.99397,4164.242856
21763,21174,0.046730046,47711.67127,2229.568587
21763,21174,0.024257189,47711.67127,1157.351017
21763,21174,0.026872405,47711.67127,1282.127345
21764,30010,0.011470393,35355.56275,405.5421846
21764,21199,0.164218475,24454.99397,4015.961826
21764,30086,0.0835932,25174.06761,2104.380867
21764,21199,0.110997024,24454.99397,2714.431562
21764,30010,0.099186275,35355.56275,3506.786557
21764,30023,0.024049889,82764.87863,1990.486169
21764,30086,0.53056729,25174.06761,13356.53684
21765,30010,0.29499236,35355.56275,10429.6209
21765,30023,0.029960697,82764.87863,2479.693429
21765,30010,0.011123805,35355.56275,393.2883766
21765,30023,0.020787038,82764.87863,1720.436686
21765,30023,0.031064597,82764.87863,2571.057561
21765,30023,0.099994121,82764.87863,8276.001276
21765,30023,0.000100842,82764.87863,8.346206456
21769,30096,0.418359617,8499.429124,3555.817912
21769,30057,0.182728834,29836.55613,5451.999101
21769,30057,0.131432947,29836.55613,3921.506502
21769,30197,0.045693945,56649.20646,2588.525697
21770,30057,0.043516036,29836.55613,1298.368644
21770,30057,0.337885612,29836.55613,10081.34303
21771,30009,0.055677413,165737.663,9227.844269
21771,30057,0.235682507,29836.55613,7031.954358
21771,30095,0.539463643,23265.76605,12551.0349
21772,30009,0.123487103,165737.663,20466.46385
21772,30095,0.00628497,23265.76605,146.2246313
21773,30009,0.139453072,165737.663,23112.62618
21774,30004,0.003985342,170042.2629,677.6766133
21774,30009,0.088596207,165737.663,14683.72833
21774,30009,0.020320826,165737.663,3367.926186
21774,30009,0.014430824,165737.663,2391.731101
21774,30009,0.004637932,165737.663,768.6800872
21774,30009,0.047880214,165737.663,7935.554752
21840,4004,0.004209371,698707.1973,2941.117782
21841,4004,0.022272703,698707.1973,15562.09814
21853,4006,0.010494462,478150.6728,5017.934125
21854,4006,0.033920441,478150.6728,16219.08147
21854,4006,0.010327402,478150.6728,4938.05428
21854,4006,0.003101034,478150.6728,1482.761559
21855,4006,0.037788142,478150.6728,18068.42536
21865,23006,0.003024403,297324.3167,899.2285063
21865,23002,0.015562357,798161.9784,12421.28161
21866,23002,0.025016133,798161.9784,19966.92591
21866,23002,0.008565837,798161.9784,6836.925458
21870,23002,0.026706749,798161.9784,21316.31145
21871,23002,0.022582453,798161.9784,18024.45576
22024,14100,0.003896202,171851.3478,669.567572
22024,14100,0.02604898,171851.3478,4476.552312
22024,14100,0.00434171,171851.3478,746.1287
22024,14100,0.110283153,171851.3478,18952.30853
22024,14100,0.084061786,171851.3478,14446.13126
22025,14100,0.036094627,171851.3478,6202.910276
22035,14110,0.087417707,113838.0047,9951.457342
22036,14110,0.026773007,113838.0047,3047.785713
22036,14110,0.104520629,113838.0047,11898.41984
22036,14110,0.014447493,113838.0047,1644.673766
22036,14110,0.017830607,113838.0047,2029.800736
22036,14110,0.009011135,113838.0047,1025.809618
22036,14110,0.062605568,113838.0047,7126.89294
22036,14110,0.012641456,113838.0047,1439.078101
22037,14034,0.244937552,37516.78035,9189.268339
22037,14110,0.114101888,113838.0047,12989.13122
22037,14034,0.250125021,37516.78035,9383.885477
22037,14034,0.055531227,37516.78035,2083.352848
22038,14054,0.011739648,30072.85134,353.0446875
22038,14034,0.264602438,37516.78035,9927.031547
22039,14034,0.009610957,37516.78035,360.5721735
22042,14086,0.181835136,37756.64245,6865.484222
22042,14086,0.017753229,37756.64245,670.302326
22042,14086,0.124611551,37756.64245,4704.91378
22043,14004,0.007130286,66778.82395,476.1520948
22043,14004,0.021275092,66778.82395,1420.7256
