CVENTMUN,SCC,PM10,PM2.5,NOx,SO2,CO,VOC,NH3,CN,CO2,CH4
20094,2201020330,0.013617998,0.008795146,0.181600018,0.024336595,0.73171347,0.050395437,0.004613892,0.002601596,33.14662021,0.001752639
20094,2201040330,0.001069729,0.000925194,0.002845218,0.001444655,0.173342047,0.009758755,9.05603E-05,2.74E-04,7.852394734,0.000339387
20094,2230073330,0.00623701,0.007535423,0.030827732,0.002132009,0.013097538,0.001689693,2.496E-05,0.003549843,0.593318492,5.87637E-05
20095,2201001330,0.008836737,0.005323705,0.101604952,0.013441604,0.369070712,0.024247732,0.003440738,0.001574745,16.71890326,0.000843281
20095,2201020330,0.045756339,0.029995271,0.595302721,0.080205045,2.857956187,0.188471173,0.014939928,0.008872564,129.4654153,0.006554601
20095,2201040330,0.00886165,0.006176667,0.075469848,0.018764159,0.643350103,0.038794698,0.002464297,0.001827049,29.14375969,0.001349192
20095,2230073330,0.012474021,0.015070849,0.061655465,0.004264019,0.026195077,0.003379386,4.99199E-05,0.007099682,1.186636984,0.000117527
20096,2201001330,0.037611572,0.022695908,0.484495427,0.057009662,1.567342077,0.106736501,0.014603735,0.00671342,71.00059607,0.003712054
20096,2201020330,0.036347661,0.02348394,0.457166482,0.065082346,1.961608993,0.130173908,0.012266337,0.006946522,88.86088737,0.004527154
20096,2201040330,0.002983299,0.002349965,0.012252546,0.005103163,0.351862999,0.01993398,0.000515587,0.000695116,15.93939386,0.000693259
20096,2230073330,0.012474021,0.015070849,0.061655465,0.004264019,0.026195077,0.003379386,4.99199E-05,0.007099682,1.186636984,0.000117527
20097,2201020330,0.013617998,0.008795146,0.181600018,0.024336595,0.73171347,0.050395437,0.004613892,0.002601596,33.14662021,0.001752639
20097,2201040330,0.001069729,0.000925194,0.002845218,0.001444655,0.173342047,0.009758755,9.05603E-05,2.74E-04,7.852394734,0.000339387
20097,2230073330,0.00623701,0.007535423,0.030827732,0.002132009,0.013097538,0.001689693,2.496E-05,0.003549843,0.593318492,5.87637E-05
20098,2201020330,0.013617998,0.008795146,0.149854208,0.024336595,0.665513214,0.053779173,0.004613892,0.002601596,30.14774861,0.001870318
20098,2201040330,0.001069729,0.000925194,0.002257738,0.001444655,0.153246893,0.009553959,9.05603E-05,2.74E-04,6.942084231,0.000332265
20098,2230073330,0.00623701,0.007535423,0.030223307,0.002132009,0.005321259,0.000830006,2.496E-05,0.003549843,0.241053046,2.88657E-05
20101,2201001330,0.008836737,0.005323705,0.101604952,0.013441604,0.369070712,0.024247732,0.003440738,0.001574745,16.71890326,0.000843281
20101,2201020330,0.039433559,0.02589503,0.507155127,0.069006158,2.488105267,0.162882221,0.012827026,0.007659724,112.7111686,0.005664675
20101,2201040330,0.005502161,0.00384121,0.034089549,0.011711503,0.382131459,0.021791861,0.001513967,0.001136225,17.31055509,0.000757872
20101,2230073330,0.012474021,0.015070849,0.061655465,0.004264019,0.026195077,0.003379386,4.99199E-05,0.007099682,1.186636984,0.000117527
20102,2201001330,0.140881235,0.085028441,1.839592621,0.213557073,6.169793027,0.419697005,0.054693026,0.025151326,279.4916241,0.014596111
20102,2201020330,0.078520517,0.049863333,0.959745516,0.144974103,3.694176009,0.243241548,0.02746244,0.014749515,167.3461732,0.00845939
20102,2201040330,0.011969755,0.00807395,0.1236391,0.026506598,0.754406528,0.046860142,0.003649319,0.002388262,34.17461571,0.00162969
20102,2201080330,0.002314588,0.001726162,0.006133498,0.001121999,0.344401489,0.142624851,6.63955E-05,0.000510597,15.60138743,0.004960169
20102,2230073330,0.018711031,0.022606272,0.092483197,0.006396027,0.039292615,0.005069079,7.48799E-05,0.010649525,1.77995548,0.000176291
20103,2201001330,0.148418075,0.089570813,1.931650172,0.224976323,6.428008636,0.437616851,0.057623927,0.026494948,291.1887912,0.015219323
20103,2201020330,0.422831751,0.273512433,5.439330513,0.771355876,23.72266256,1.572256985,0.142327042,0.080904676,1074.636614,0.054679537
20103,2201040330,0.087612285,0.060203175,0.953848868,0.187670033,6.384857594,0.397919105,0.025392145,0.017808034,289.234049,0.013838725
20103,2201070330,0.004630407,0.004070916,0.041558479,0.004701029,0.29049146,0.012849198,0.00016388,0.001204171,13.15926312,0.000446866
20103,2201080330,0.028293344,0.021100455,0.074975396,0.013715222,1.600687923,0.450221217,0.000811612,0.0062415,72.51116289,0.015657674
20103,2230072330,0.020352908,0.019431333,0.40845934,0.051244227,0.023704403,0.01676936,0.00076293,0.009153852,1.073809452,0.0005832
20103,2230073330,0.176870236,0.21167877,1.085244099,0.085661366,0.372802695,0.052024821,0.000973249,0.099719144,16.88796208,0.001809305
20103,2230074330,0.100439592,0.105496913,1.596180005,0.128191276,0.418290293,0.045030205,0.001172714,0.049698238,18.94855026,0.001566049
20104,2201020330,0.039433559,0.02589503,0.507155127,0.069006158,2.488105267,0.162882221,0.012827026,0.007659724,112.7111686,0.005664675
20104,2201040330,0.005502161,0.00384121,0.034089549,0.011711503,0.382131459,0.021791861,0.001513967,0.001136225,17.31055509,0.000757872
20104,2230073330,0.012474021,0.015070849,0.061655465,0.004264019,0.026195077,0.003379386,4.99199E-05,0.007099682,1.186636984,0.000117527
20105,2201001330,0.008836737,0.005323705,0.101604952,0.013441604,0.369070712,0.024247732,0.003440738,0.001574745,16.71890326,0.000843281
20105,2201020330,0.045756339,0.029995271,0.595302721,0.080205045,2.857956187,0.188471173,0.014939928,0.008872564,129.4654153,0.006554601
20105,2201040330,0.00886165,0.006176667,0.075469848,0.018764159,0.643350103,0.038794698,0.002464297,0.001827049,29.14375969,0.001349192
20105,2230073330,0.012474021,0.015070849,0.061655465,0.004264019,0.026195077,0.003379386,4.99199E-05,0.007099682,1.186636984,0.000117527
20106,2201020330,0.001745072,0.001308224,0.016150158,0.002537891,0.204431188,0.01211696,0.000379862,0.000386971,9.260732832,0.0004214
20107,2201001330,0.783560865,0.472654313,10.5765216,1.187687785,32.86346298,2.207145307,0.304419856,0.139810632,1488.714873,0.076759515
20107,2201020330,0.677052499,0.432303203,8.631835905,1.253560715,34.13061227,2.256964679,0.234254089,0.127874802,1546.116736,0.07849212
20107,2201040330,0.118189443,0.081237562,1.280756074,0.253049402,8.684704235,0.540683477,0.034227845,0.024029975,393.4171018,0.018803747
20107,2201070330,0.004630407,0.004070916,0.041558479,0.004701029,0.29049146,0.012849198,0.00016388,0.001204171,13.15926312,0.000446866
20107,2201080330,0.11671458,0.087042757,0.309285526,0.056577481,7.727860973,2.160942428,0.003348029,0.025747155,350.0721021,0.075152683
20107,2230072330,0.024266228,0.023202436,0.485136003,0.060807882,0.028427637,0.019949231,0.000905315,0.010930372,1.287771951,0.000693789
20107,2230073330,0.236847553,0.282998728,1.512667989,0.120315592,0.502645134,0.071285944,0.001364154,0.13331706,22.76982456,0.002479164
20107,2230074330,0.142559488,0.150600122,2.197549434,0.17613942,0.579249117,0.062697397,0.001610937,0.070945777,26.23998501,0.002180473
20107,2230075330,1.161931093,1.375373052,12.37337083,1.347961765,5.002211435,0.42318269,0.008404038,0.647920528,226.600178,0.014717336
20108,2201020330,0.039433559,0.02589503,0.507155127,0.069006158,2.488105267,0.162882221,0.012827026,0.007659724,112.7111686,0.005664675
20108,2201040330,0.005502161,0.00384121,0.034089549,0.011711503,0.382131459,0.021791861,0.001513967,0.001136225,17.31055509,0.000757872
20108,2230073330,0.012474021,0.015070849,0.061655465,0.004264019,0.026195077,0.003379386,4.99199E-05,0.007099682,1.186636984,0.000117527
20109,2201001330,0.008836737,0.005323705,0.093269753,0.013441604,0.361194226,0.027304139,0.003440738,0.001574745,16.36209843,0.000949576
20109,2201020330,0.001745072,0.001308224,0.013289925,0.002537891,0.182111202,0.01211809,0.000379862,0.000386971,8.249637439,0.00042144
20109,2201080330,0.002314588,0.001726162,0.0065668,0.001121999,0.378899707,0.145828229,6.63955E-05,0.000510597,17.16415673,0.005071576
20110,2201020330,0.001745072,0.001308224,0.016150158,0.002537891,0.204431188,0.01211696,0.000379862,0.000386971,9.260732832,0.0004214
20111,2201020330,0.001745072,0.001308224,0.013289925,0.002537891,0.182111202,0.01211809,0.000379862,0.000386971,8.249637439,0.00042144
20112,2201001330,0.037611572,0.022695908,0.484495427,0.057009662,1.567342077,0.106736501,0.014603735,0.00671342,71.00059607,0.003712054
20112,2201020330,0.057032814,0.036777257,0.734633652,0.102769996,3.128368944,0.207647381,0.019326376,0.010878665,141.7151131,0.007221506
20112,2201040330,0.011969755,0.00807395,0.1236391,0.026506598,0.754406528,0.046860142,0.003649319,0.002388262,34.17461571,0.00162969
20112,2230073330,0.018711031,0.022606272,0.092483197,0.006396027,0.039292615,0.005069079,7.48799E-05,0.010649525,1.77995548,0.000176291
20112,2230075330,0.016179528,0.019815,0.058603773,0.005091775,0.026503714,0.003290387,2.92852E-05,0.009334593,1.20061826,0.000114432
20113,2201001330,0.007425824,0.004444043,0.074656568,0.011315983,0.153960208,0.009193393,0.002919415,0.001314543,6.974397444,0.000319725
20113,2201020330,0.025722148,0.016614882,0.270880136,0.046081974,1.292809976,0.100419133,0.008680652,0.004914657,58.56429192,0.00349235
20113,2201040330,0.002139458,0.001850384,0.004515476,0.00288931,0.306493785,0.019107918,0.000181121,0.000547342,13.88416847,0.00066453
20113,2230073330,0.00623701,0.007535423,0.030223307,0.002132009,0.005321259,0.000830006,2.496E-05,0.003549843,0.241053046,2.88657E-05
20113,2230075330,0.051981707,0.063661781,0.184591814,0.016358891,0.036288964,0.005178216,9.40876E-05,0.029990245,1.643890081,0.000180087
20114,2201020330,0.001745072,0.001308224,0.016150158,0.002537891,0.204431188,0.01211696,0.000379862,0.000386971,9.260732832,0.0004214
20115,2201001330,0.402070203,0.242667154,5.253334266,0.60945517,17.50443683,1.192651962,0.156090128,0.071780678,792.9509883,0.041477734
20115,2201020330,0.243411231,0.154978315,2.996463485,0.451737247,11.74246433,0.775096102,0.084689795,0.045842402,531.9336341,0.026956087
20115,2201040330,0.040013924,0.027522036,0.430559642,0.085563274,2.965690989,0.183606672,0.011560549,0.008140985,134.3458018,0.006385424
20115,2201080330,0.031437038,0.023444944,0.083305969,0.015239131,1.814857137,0.504350747,0.000901791,0.006934997,82.21302832,0.017540177
20115,2230073330,0.075862913,0.090888619,0.452546175,0.035494677,0.157734917,0.021824773,0.000404796,0.042816458,7.145391753,0.000759016
20115,2230074330,0.027446034,0.030881743,0.387147256,0.0230369,0.103133943,0.011399329,0.000192955,0.014547993,4.671967621,0.000396443
20116,2201020330,0.001745072,0.001308224,0.013289925,0.002537891,0.182111202,0.01211809,0.000379862,0.000386971,8.249637439,0.00042144
20117,2201020330,0.013617998,0.008795146,0.149854208,0.024336595,0.665513214,0.053779173,0.004613892,0.002601596,30.14774861,0.001870318
20117,2201040330,0.001069729,0.000925194,0.002257738,0.001444655,0.153246893,0.009553959,9.05603E-05,2.74E-04,6.942084231,0.000332265
20117,2230073330,0.00623701,0.007535423,0.030223307,0.002132009,0.005321259,0.000830006,2.496E-05,0.003549843,0.241053046,2.88657E-05
20118,2201001330,0.037611572,0.022695908,0.484495427,0.057009662,1.567342077,0.106736501,0.014603735,0.00671342,71.00059607,0.003712054
20118,2201020330,0.130434514,0.084556227,1.667705386,0.237594546,7.409080234,0.489432008,0.043691639,0.025011633,335.6313346,0.017021337
20118,2201040330,0.028060669,0.019210408,0.301461188,0.060537982,1.992050733,0.124226857,0.008211671,0.005682412,90.23989822,0.004320329
20118,2230073330,0.048532089,0.058120049,0.289415648,0.023088539,0.097847289,0.013692811,0.000262196,0.027379606,4.43248219,0.000476205
20118,2230074330,0.008816816,0.010227719,0.088113491,0.005607176,0.045148616,0.004951837,4.29743E-05,0.004818146,2.045232282,0.000172214
20118,2230075330,0.016179528,0.019815,0.058603773,0.005091775,0.026503714,0.003290387,2.92852E-05,0.009334593,1.20061826,0.000114432
20121,2201001330,0.008836737,0.005323705,0.101604952,0.013441604,0.369070712,0.024247732,0.003440738,0.001574745,16.71890326,0.000843281
20121,2201020330,0.025722148,0.016614882,0.327844647,0.046081974,1.422344529,0.094749063,0.008680652,0.004914657,64.43220716,0.003295158
20121,2201040330,0.002139458,0.001850384,0.005690436,0.00288931,0.346684094,0.01951751,0.000181121,0.000547342,15.70478947,0.000678775
20121,2230073330,0.00623701,0.007535423,0.030827732,0.002132009,0.013097538,0.001689693,2.496E-05,0.003549843,0.593318492,5.87637E-05
20122,2201020330,0.018420406,0.011961553,0.203610044,0.032741881,0.957299347,0.075262738,0.006155503,0.003538208,43.3656604,0.002617468
20122,2201040330,0.001069729,0.000925194,0.002257738,0.001444655,0.153246893,0.009553959,9.05603E-05,2.74E-04,6.942084231,0.000332265
20122,2230073330,0.00623701,0.007535423,0.030223307,0.002132009,0.005321259,0.000830006,2.496E-05,0.003549843,0.241053046,2.88657E-05
20123,2201001330,0.028252309,0.017037539,0.365623437,0.042852122,1.164951822,0.078990936,0.010981593,0.005039686,52.77231755,0.002747126
20123,2201020330,0.081935561,0.05290397,1.051972541,0.149129552,4.525709611,0.301565302,0.027682599,0.015648941,205.0146454,0.010487758
20123,2201040330,0.018619197,0.012684003,0.208572148,0.040470954,1.291648541,0.081270612,0.005530646,0.003751913,58.51167892,0.002826408
20123,2230073330,0.028658648,0.034452676,0.158165894,0.011966627,0.058823538,0.007945979,0.00013739,0.016230212,2.664706256,0.000276343
20123,2230074330,0.008816816,0.010227719,0.088113491,0.005607176,0.045148616,0.004951837,4.29743E-05,0.004818146,2.045232282,0.000172214
20123,2230075330,0.032359057,0.039630003,0.117207546,0.010183549,0.053007429,0.006580774,5.85704E-05,0.018669183,2.401236525,0.000228864
20124,2201001330,0.167622288,0.10116575,1.985506004,0.254089001,7.143838787,0.564269789,0.065075594,0.029924726,323.6158971,0.019624025
20124,2201020330,0.18715084,0.12020738,1.945767003,0.343871459,8.921209272,0.688598656,0.063948279,0.035557216,404.13078,0.023947902
20124,2201040330,0.037436924,0.025682779,0.337075115,0.080439687,2.402784925,0.172596394,0.010906492,0.007596937,108.8461571,0.006002512
20124,2201080330,0.37332417,0.278415627,1.059171066,0.180969169,25.09460324,7.096328369,0.010709033,0.082355034,1136.785527,0.246794229
20124,2230073330,0.069625902,0.083353192,0.413557306,0.033362667,0.058767236,0.009849608,0.000379836,0.039266615,2.662155773,0.000342547
20124,2230074330,0.022518609,0.025814467,0.242045732,0.015640025,0.034257573,0.00465934,0.000128708,0.012160865,1.551868062,0.000162041
20125,2201001330,0.019606621,0.011825856,0.253155022,0.029716039,0.746220296,0.051564428,0.007616677,0.003498074,33.8037794,0.001793294
20125,2201020330,0.150163023,0.097325331,1.94139524,0.273591678,8.568869067,0.569385233,0.050325116,0.028788722,388.1697688,0.019801929
20125,2201040330,0.033967286,0.023305892,0.373418655,0.072879743,2.4226775,0.152357521,0.009887807,0.006893857,109.7472908,0.00529865
20125,2230073330,0.063388892,0.075817769,0.39089071,0.031230659,0.13153984,0.018445387,0.000354876,0.035716775,5.958754769,0.000641489
20125,2230074330,0.022518609,0.025814467,0.246159642,0.015640025,0.084229631,0.009520645,0.000128708,0.012160865,3.815602297,0.000331106
20125,2230075330,0.016179528,0.019815,0.058603773,0.005091775,0.026503714,0.003290387,2.92852E-05,0.009334593,1.20061826,0.000114432
20126,2201020330,0.018420406,0.011961553,0.246814414,0.032741881,1.054430806,0.071002126,0.006155503,0.003538208,47.7657155,0.002469293
20126,2201040330,0.001069729,0.000925194,0.002845218,0.001444655,0.173342047,0.009758755,9.05603E-05,2.74E-04,7.852394734,0.000339387
20126,2230073330,0.00623701,0.007535423,0.030827732,0.002132009,0.013097538,0.001689693,2.496E-05,0.003549843,0.593318492,5.87637E-05
20126,2230075330,0.016179528,0.019815,0.058603773,0.005091775,0.026503714,0.003290387,2.92852E-05,0.009334593,1.20061826,0.000114432
20127,2201020330,0.001745072,0.001308224,0.016150158,0.002537891,0.204431188,0.01211696,0.000379862,0.000386971,9.260732832,0.0004214
20128,2201001330,0.008836737,0.005323705,0.093269753,0.013441604,0.361194226,0.027304139,0.003440738,0.001574745,16.36209843,0.000949576
20128,2201020330,0.018420406,0.011961553,0.203610044,0.032741881,0.957299347,0.075262738,0.006155503,0.003538208,43.3656604,0.002617468
20128,2201040330,0.001069729,0.000925194,0.002257738,0.001444655,0.153246893,0.009553959,9.05603E-05,2.74E-04,6.942084231,0.000332265
20128,2230073330,0.00623701,0.007535423,0.030223307,0.002132009,0.005321259,0.000830006,2.496E-05,0.003549843,0.241053046,2.88657E-05
20129,2201001330,0.008836737,0.005323705,0.101604952,0.013441604,0.369070712,0.024247732,0.003440738,0.001574745,16.71890326,0.000843281
20129,2201020330,0.013617998,0.008795146,0.181600018,0.024336595,0.73171347,0.050395437,0.004613892,0.002601596,33.14662021,0.001752639
20129,2201040330,0.001069729,0.000925194,0.002845218,0.001444655,0.173342047,0.009758755,9.05603E-05,2.74E-04,7.852394734,0.000339387
20129,2230073330,0.00623701,0.007535423,0.030827732,0.002132009,0.013097538,0.001689693,2.496E-05,0.003549843,0.593318492,5.87637E-05
20130,2201001330,0.029983989,0.018043189,0.342768579,0.045503102,0.976581369,0.073143675,0.011689588,0.005337154,44.23913603,0.002543771
20130,2201020330,0.034703219,0.022499752,0.362133201,0.061824714,1.751969525,0.135918181,0.011622496,0.006655402,79.3642195,0.004726926
20130,2201040330,0.002983299,0.002349965,0.010118454,0.005103163,0.312567843,0.019671421,0.000515587,0.000695116,14.15932327,0.000684127
20130,2230073330,0.012474021,0.015070849,0.060446614,0.004264019,0.010642519,0.001660013,4.99199E-05,0.007099682,0.482106097,5.77315E-05
20130,2230075330,0.109086349,0.133144796,0.43507354,0.043437508,0.075829924,0.010921486,0.00025736,0.062722797,3.43509554,0.000379825
20131,2201001330,0.092963788,0.056106206,1.211698124,0.140905095,4.009167601,0.272918136,0.036091761,0.016596152,181.6152923,0.009491475
20131,2201020330,0.338433677,0.219152914,4.353484718,0.616825612,19.16730125,1.269634832,0.113639015,0.06482519,868.2787466,0.044155024
20131,2201040330,0.071434069,0.049067894,0.772806388,0.153153911,5.214109683,0.324649105,0.02072255,0.014514225,236.1991686,0.011290561
20131,2201070330,0.004630407,0.004070916,0.041558479,0.004701029,0.29049146,0.012849198,0.00016388,0.001204171,13.15926312,0.000446866
20131,2201080330,0.019276813,0.014376159,0.051082216,0.009344451,0.963705575,0.248988591,0.000552967,0.004252457,43.65586257,0.008659259
20131,2230072330,0.012371125,0.011739622,0.252510818,0.031737764,0.014368766,0.010333584,0.000472516,0.005530383,0.650905096,0.000359379
20131,2230073330,0.126683241,0.15149003,0.791810179,0.062643529,0.271461459,0.037833121,0.000713654,0.071365002,12.29720411,0.00131575
20131,2230074330,0.091622779,0.095269194,1.508066514,0.1225841,0.373141677,0.040078368,0.00112974,0.044880093,16.90331798,0.001393835
20132,2201001330,0.037611572,0.022695908,0.484495427,0.057009662,1.567342077,0.106736501,0.014603735,0.00671342,71.00059607,0.003712054
20132,2201020330,0.050763483,0.032970285,0.642214631,0.090206463,2.929103733,0.192808136,0.016916616,0.009752567,132.6883991,0.00670543
20132,2201040330,0.00886165,0.006176667,0.075469848,0.018764159,0.643350103,0.038794698,0.002464297,0.001827049,29.14375969,0.001349192
20132,2230073330,0.012474021,0.015070849,0.061655465,0.004264019,0.026195077,0.003379386,4.99199E-05,0.007099682,1.186636984,0.000117527
20133,2201001330,0.008836737,0.005323705,0.101604952,0.013441604,0.369070712,0.024247732,0.003440738,0.001574745,16.71890326,0.000843281
20133,2201020330,0.018420406,0.011961553,0.246814414,0.032741881,1.054430806,0.071002126,0.006155503,0.003538208,47.7657155,0.002469293
20133,2201040330,0.001069729,0.000925194,0.002845218,0.001444655,0.173342047,0.009758755,9.05603E-05,2.74E-04,7.852394734,0.000339387
20133,2230073330,0.00623701,0.007535423,0.030827732,0.002132009,0.013097538,0.001689693,2.496E-05,0.003549843,0.593318492,5.87637E-05
20134,2201001330,0.102245231,0.061705299,1.212181866,0.154999119,4.33107289,0.342525866,0.039694913,0.018252358,196.1976019,0.011912274
20134,2201020330,0.110467959,0.070813181,1.152129891,0.203824848,5.159335555,0.400626609,0.037916128,0.02094646,233.7179006,0.013932886
20134,2201040330,0.020918633,0.014080934,0.200770906,0.046200403,1.234735294,0.091112785,0.00640688,0.004165121,55.93350881,0.003168696
20134,2201080330,0.002314588,0.001726162,0.0065668,0.001121999,0.378899707,0.145828229,6.63955E-05,0.000510597,17.16415673,0.005071576
20134,2230073330,0.034895661,0.041988099,0.185313865,0.014098637,0.029221771,0.004723108,0.00016235,0.019780055,1.323746215,0.000164259
20134,2230074330,0.008816816,0.010227719,0.086386231,0.005607176,0.018331325,0.00242513,4.29743E-05,0.004818146,0.830409022,8.43405E-05
20135,2201001330,0.066929218,0.040390039,0.874672753,0.101461253,2.899488854,0.19632904,0.025988195,0.011947337,131.3468451,0.006827879
20135,2201020330,0.125049725,0.080971711,1.573819611,0.228458387,7.003922603,0.461458903,0.041971047,0.023951337,317.2776939,0.016048496
20135,2201040330,0.02699094,0.018285217,0.29861597,0.059093327,1.818708686,0.114468101,0.008121111,0.005408743,82.38750346,0.003980941
20135,2230073330,0.041132672,0.049523521,0.219821359,0.016230645,0.085018615,0.011325365,0.00018731,0.023329895,3.851343239,0.000393871
20135,2230074330,0.008816816,0.010227719,0.088113491,0.005607176,0.045148616,0.004951837,4.29743E-05,0.004818146,2.045232282,0.000172214
20135,2230075330,0.032359057,0.039630003,0.117207546,0.010183549,0.053007429,0.006580774,5.85704E-05,0.018669183,2.401236525,0.000228864
20136,2201001330,0.02061319,0.01238734,0.23584406,0.031325928,0.664429392,0.044937115,0.008054722,0.003664158,30.09865146,0.001562811
20136,2201020330,0.049131588,0.03199352,0.516588367,0.086973978,2.639215789,0.202430594,0.016277746,0.009463642,119.5564752,0.007040078
20136,2201040330,0.00886165,0.006176667,0.062635607,0.018764159,0.578493462,0.03964964,0.002464297,0.001827049,26.20575383,0.001378925
20136,2230073330,0.012474021,0.015070849,0.060446614,0.004264019,0.010642519,0.001660013,4.99199E-05,0.007099682,0.482106097,5.77315E-05
20136,2230075330,0.131830689,0.159783946,0.730473161,0.075803624,0.12537237,0.015674408,0.000459022,0.075272157,5.679368368,0.00054512
20137,2201020330,0.013617998,0.008795146,0.149854208,0.024336595,0.665513214,0.053779173,0.004613892,0.002601596,30.14774861,0.001870318
20137,2201040330,0.001069729,0.000925194,0.002257738,0.001444655,0.153246893,0.009553959,9.05603E-05,2.74E-04,6.942084231,0.000332265
20137,2230073330,0.00623701,0.007535423,0.030223307,0.002132009,0.005321259,0.000830006,2.496E-05,0.003549843,0.241053046,2.88657E-05
20138,2201020330,0.013617998,0.008795146,0.181600018,0.024336595,0.73171347,0.050395437,0.004613892,0.002601596,33.14662021,0.001752639
20138,2201040330,0.001069729,0.000925194,0.002845218,0.001444655,0.173342047,0.009758755,9.05603E-05,2.74E-04,7.852394734,0.000339387
20138,2230073330,0.00623701,0.007535423,0.030827732,0.002132009,0.013097538,0.001689693,2.496E-05,0.003549843,0.593318492,5.87637E-05
20139,2201020330,0.001745072,0.001308224,0.016150158,0.002537891,0.204431188,0.01211696,0.000379862,0.000386971,9.260732832,0.0004214
20140,2201001330,0.008836737,0.005323705,0.101604952,0.013441604,0.369070712,0.024247732,0.003440738,0.001574745,16.71890326,0.000843281
20140,2201020330,0.018420406,0.011961553,0.246814414,0.032741881,1.054430806,0.071002126,0.006155503,0.003538208,47.7657155,0.002469293
20140,2201040330,0.001069729,0.000925194,0.002845218,0.001444655,0.173342047,0.009758755,9.05603E-05,2.74E-04,7.852394734,0.000339387
20140,2230073330,0.00623701,0.007535423,0.030827732,0.002132009,0.013097538,0.001689693,2.496E-05,0.003549843,0.593318492,5.87637E-05
20141,2201001330,0.008836737,0.005323705,0.093269753,0.013441604,0.361194226,0.027304139,0.003440738,0.001574745,16.36209843,0.000949576
20141,2201020330,0.025722148,0.016614882,0.270880136,0.046081974,1.292809976,0.100419133,0.008680652,0.004914657,58.56429192,0.00349235
20141,2201040330,0.002139458,0.001850384,0.004515476,0.00288931,0.306493785,0.019107918,0.000181121,0.000547342,13.88416847,0.00066453
20141,2230073330,0.00623701,0.007535423,0.030223307,0.002132009,0.005321259,0.000830006,2.496E-05,0.003549843,0.241053046,2.88657E-05
20143,2201001330,0.073325646,0.044257319,0.867791138,0.111165381,3.180087444,0.250688335,0.028465499,0.013091272,144.0579612,0.008718373
20143,2201020330,0.074829598,0.048018743,0.779585154,0.136650743,3.578754895,0.277726408,0.025607318,0.014203892,162.1175967,0.009658695
20143,2201040330,0.013787549,0.009451641,0.115709586,0.029826204,0.86369465,0.060652437,0.004029181,0.002795783,39.12536765,0.002109354
20143,2230073330,0.018711031,0.022606272,0.090669921,0.006396027,0.015963778,0.002490019,7.48799E-05,0.010649525,0.723159143,8.65972E-05
20144,2201001330,0.008836737,0.005323705,0.101604952,0.013441604,0.369070712,0.024247732,0.003440738,0.001574745,16.71890326,0.000843281
20144,2201020330,0.018420406,0.011961553,0.246814414,0.032741881,1.054430806,0.071002126,0.006155503,0.003538208,47.7657155,0.002469293
20144,2201040330,0.001069729,0.000925194,0.002845218,0.001444655,0.173342047,0.009758755,9.05603E-05,2.74E-04,7.852394734,0.000339387
20144,2230073330,0.00623701,0.007535423,0.030827732,0.002132009,0.013097538,0.001689693,2.496E-05,0.003549843,0.593318492,5.87637E-05
20145,2201001330,0.148418075,0.089570813,1.931650172,0.224976323,6.428008636,0.437616851,0.057623927,0.026494948,291.1887912,0.015219323
20145,2201020330,0.129978194,0.083333728,1.614031746,0.239892001,6.735273369,0.443993813,0.04455112,0.024650025,305.1078836,0.015441099
20145,2201040330,0.024472073,0.016793972,0.276778968,0.052484985,1.788440226,0.11261022,0.00712273,0.004967634,81.01634226,0.003916328
20145,2201080330,0.002314588,0.001726162,0.006133498,0.001121999,0.344401489,0.142624851,6.63955E-05,0.000510597,15.60138743,0.004960169
20145,2230073330,0.034895661,0.041988099,0.188993627,0.014098637,0.071921076,0.009635672,0.00016235,0.019780055,3.258024748,0.000335107
20145,2230074330,0.008816816,0.010227719,0.088113491,0.005607176,0.045148616,0.004951837,4.29743E-05,0.004818146,2.045232282,0.000172214
20146,2201020330,0.013617998,0.008795146,0.181600018,0.024336595,0.73171347,0.050395437,0.004613892,0.002601596,33.14662021,0.001752639
20146,2201040330,0.001069729,0.000925194,0.002845218,0.001444655,0.173342047,0.009758755,9.05603E-05,2.74E-04,7.852394734,0.000339387
20146,2230073330,0.00623701,0.007535423,0.030827732,0.002132009,0.013097538,0.001689693,2.496E-05,0.003549843,0.593318492,5.87637E-05
20147,2201020330,0.001745072,0.001308224,0.016150158,0.002537891,0.204431188,0.01211696,0.000379862,0.000386971,9.260732832,0.0004214
20148,2201020330,0.001745072,0.001308224,0.016150158,0.002537891,0.204431188,0.01211696,0.000379862,0.000386971,9.260732832,0.0004214
20149,2201001330,0.008836737,0.005323705,0.101604952,0.013441604,0.369070712,0.024247732,0.003440738,0.001574745,16.71890326,0.000843281
20149,2201020330,0.018420406,0.011961553,0.246814414,0.032741881,1.054430806,0.071002126,0.006155503,0.003538208,47.7657155,0.002469293
20149,2201040330,0.001069729,0.000925194,0.002845218,0.001444655,0.173342047,0.009758755,9.05603E-05,2.74E-04,7.852394734,0.000339387
20149,2230073330,0.00623701,0.007535423,0.030827732,0.002132009,0.013097538,0.001689693,2.496E-05,0.003549843,0.593318492,5.87637E-05
20150,2201001330,0.286800118,0.173084817,3.731154561,0.434785266,12.43781563,0.846306307,0.111350727,0.051198296,563.4330482,0.029432617
20150,2201020330,0.225972275,0.144601956,2.8253801,0.416978032,11.46754403,0.758064397,0.077816553,0.042773085,519.4797448,0.026363763
